"Data Source","WDI Database Archives",

"Last Updated Date","2025-10-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Lao PDR","LAO","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2427.72645712352","2463.27378479032","2239.94025907743","2454.44033235621","2309.18835144647","2596.05592246965","2389.23907291775","2253.6855701125","2148.60888175838","2475.74788033262","2824.19933935852","2926.54800875414","3233.70352922293","3217.15426435894","3058.53668032641","2594.78004398734","2584.68708074997","2406.76853864467","2978.46037867037","2978.46037867037","2960.55099804098","4129.27357224053","3308.53530867216","2831.25114253477","2901.13375388402","2876.16204570925","2423.16219001668","2649.99787573333","2403.8953694081","2530.35763725535","2183.29228919329","2196.5958255124","2339.61780381378","2338.00095107326","2471.45907766573","2534.68968785225","2272.13592196992","2505.0878013458","2225.7148417625","2324.21581479852","2188.05767910504","1781.34413423525","1596.65697674744","1391.23826553518","","","","","","","","","","","",
"Liberia","LBR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","1571.45636944824","2139.21184634899","2516.9550172957","2718.69528763188","2664.20607458695","2812.48137320702","2683.84970319586","2768.30486828352","2699.2088867165","2334.39626014537","2663.07186746612","2594.78992787615","2488.70087036553","2432.18034912369","2420.23502825329","2241.66466942175","2260.5100785576","2098.12232168825","2014.66905248757","2094.72325378151","2118.18094217697","2165.40803862311","2427.53304432992","2479.1370068039","2519.64619871798","2628.71281303487","2531.74699126876","2443.75097093984","2739.37909094743","2625.57345851205","2634.53529559876","2529.71532774705","2465.86519308036","2509.03149938735","2546.16286772277","2608.12526131702","2589.1952448809","2691.71505679292","2819.51609497681","3116.65164906986","3106.0549016316","2663.41510545387","2484.92571500426","2240.73068893712","","","","","","","","","","","",
"St. Lucia","LCA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (all income levels)","LCN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2861.16946800299","2938.32180002078","2937.63141199135","2990.4223341062","3097.33461490219","3086.97442177112","3036.70797258374","3046.65750174977","3041.85270015459","3003.61893120926","3111.80629993938","3081.0967271076","2980.55886700625","2954.87594495056","2929.37680627378","2942.35159614572","2894.41354091737","2878.3150025983","2884.71950935716","3050.74745256601","3050.06242599157","3051.12997938492","3109.86828542381","3076.93667349179","3110.53260157691","3088.82484084541","3029.28814777501","3016.25253879441","3019.55035139051","2988.79863679683","2967.61093920609","2967.11219358716","2971.96874562414","3014.154319756","3021.9170954076","3040.37968230015","3077.06045288927","3064.56457067696","2910.15161798974","2948.30080395831","2826.12055048949","2549.33568839191","2300.9034625245","2070.01246545326","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2943.19108049462","3170.50452931863","3080.72669252113","3092.75663246193","3010.68111204031","2914.75014978031","2861.49141130295","3106.25083217264","3113.61953999003","3142.53420266151","3114.63965893797","3226.62519313098","3219.04139752194","3163.85085428915","3172.34493895596","3177.08562274809","3003.98121370523","3136.96414232637","3107.67461644248","3350.94671770604","3438.9964427137","3425.31009395297","3185.53769841866","3252.2542145817","3110.89087807367","3156.56565372411","2998.91326046623","3095.12505533466","2871.55425888479","2932.86098264755","2886.1144337953","2935.83938769478","2979.6767280299","3035.43935483863","3021.22273304962","2985.20913936004","3005.16805890226","3005.94867559332","2982.23668383021","3026.95276802859","2950.98902282543","2583.04725120944","2393.00539242874","2155.77655310365","","","","","","","","","","","",
"Low income","LIC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","777.275796501041","818.73228896578","844.838791254733","849.140194225902","873.775955505302","815.950096373132","817.742344965132","895.044387520161","908.353685361148","944.279155150142","904.240246623386","853.211475692382","840.835675378281","767.078913783914","793.686603556159","774.02765875261","807.611908610281","828.580573542003","899.073444161766","1009.90497545942","985.887215632346","1039.06007151806","1059.52227015762","1059.69528906656","1202.4049897334","1346.11310159883","1309.94031763288","1467.23705160832","1288.9234964335","1332.8209991723","1302.24331977516","1399.43577201319","1408.56546543478","1483.23076310804","1493.87294202735","1506.45221299764","1715.71170863187","1687.26860519119","1723.95909922743","1807.46428430125","2019.61614309968","1880.78488964968","2050.25246318147","1809.5631431807","","","","","","","","","","","",
"Liechtenstein","LIE","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other low-income","LIO","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income, excluding China and India","LIX","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","4348.99832052601","4428.21963518555","4077.35200187014","4442.11187875679","4391.68600431601","4698.17222257933","4749.09802043555","4841.89872112128","5004.7705103573","5075.35786930217","4903.31444794581","4610.4490714438","4151.87497737149","5391.36522315807","6191.27594403089","6290.31252950959","5600.44362068657","5935.71130409666","5922.92285963409","6005.95087630328","5811.0457691047","5044.82544854965","5497.46090132748","5721.40303185101","6010.31654065363","5626.40717008527","5204.90937368199","5232.56168303288","5262.5411968054","4339.18528811569","4451.16725506978","4298.63347673842","4205.33222532582","4211.76698937971","4183.65131106861","4509.46643290753","4506.49226334071","4390.113572855","3969.0602768773","4627.89098741442","3998.37933940031","3210.17809946841","3652.11062590637","2720.60931899385","","","","","","","","","","","",
"Lower middle income","LMC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2373.11159533861","2344.00580239234","2294.35557262676","2281.92463994488","2218.86937439759","2163.51288156236","2177.07310012385","2270.89204591456","2200.302969802","2239.13331263703","2132.24585184787","1983.43205034487","1931.30949364316","1854.98222999831","1854.29549147672","1784.26140528367","1744.85074632668","1758.93578713946","1763.26095599214","1280.59411420446","1358.49715176266","1328.94242291791","1353.50428983634","1414.95230812937","1466.90380876023","1534.25807869546","1577.48725353187","1572.48717519105","1528.38524579017","1550.34785816774","1538.60312982942","1547.9516348057","1530.56708761407","1545.14400742094","1511.77508120898","1451.46241807509","1496.18594618834","1553.45796082836","1494.39589837108","1540.11823395997","1463.56199164378","1322.9165843599","1206.2306250108","1046.19445464477","","","","","","","","","","","",
"Low & middle income","LMY","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","2896.89842781036","2982.68514418175","2901.54772743964","2792.70870879733","2817.26880195811","2725.12910131179","2710.44340231542","2537.4851565899","2467.03792561843","2240.46485727916","2259.96869778861","1495.22132830842","1509.21696073877","1529.51865312808","1551.35422260762","1515.74036139863","1498.63722904821","1457.88178098208","1443.96721697044","1441.22640586993","1452.81675170716","1471.7404885801","1441.92573809719","1404.18878248715","1364.30525974255","1370.55693836716","1363.08042477567","1341.01313393293","1335.82565265168","1356.87958240978","1228.9159164603","1238.20456710451","1246.26117507914","1245.43618332195","1239.61548417272","1236.16837947856","1312.31693157175","1307.14589684281","1321.57905727048","1352.22052235915","1411.11805118321","1396.42540208259","1393.38110579064","1350.42727469547","1343.90238699234","1303.29799170065","1268.01260104972","1268.31655082801","1295.46948302581","1219.22977028373","1235.13438649219","1147.37773949269","1049.09142362846","969.968836909372","871.00304080159","","","","","","","","","","","",
"Low-income Africa","LSA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","843.173395749517","819.135715961141","813.64038190317","823.020828792184","783.899053621676","742.230377173471","734.831193523868","718.273898263101","707.083105022695","665.910326085652","656.761335319373","688.946354789262","706.750000994629","731.97777402136","744.224249402206","719.272398962773","707.887172665128","669.149515006819","647.232720689115","653.297269124005","647.180008912296","657.031970785731","655.139031751882","644.844425935823","619.912049595871","628.685531060539","639.116049160197","626.614058879718","622.015266500901","647.528437247179","713.993676121261","702.572205279274","719.750466394459","697.173831135546","675.60410725041","666.119672752253","734.786167944217","720.286590032928","741.879711490516","769.434613171043","833.075418293215","820.290241051056","821.870618758889","800.059912400397","803.912668488863","768.205847780909","748.952799912621","743.308722678233","767.258283769486","752.588241536288","762.578270530741","735.801105477733","775.372012399876","780.422730672304","734.120962350441","","","","","","","","","","","",
"Lithuania","LTU","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1508.33734893831","1563.45809516088","1840.63402150822","1761.90405514308","1467.17374444289","1919.25184503396","2034.33720498156","2349.47687058644","2342.5443741541","2502.25040265923","2585.06268121588","2648.46282491618","2731.60353437557","2769.04216893351","2879.01625259008","2872.83478862253","3033.42747436272","3444.83029559165","3456.11626466189","3016.6909083864","2887.83534278553","2912.01614257012","2609.10870323609","2592.73066170399","2631.61978661871","","","","","","","","","","","",
"Luxembourg","LUX","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","202.832038629743","171.685582278367","188.368662433515","227.45887942077","200.699891985443","201.557584535728","222.485983689993","222.539545686446","228.168115842071","221.998343002724","251.333499502272","295.810671588682","335.763105426974","353.037325588575","382.701680287865","600.625710075305","589.119142260476","639.118334464622","674.67487254448","820.71424319994","917.276484181042","1220.14179194964","1309.97210308547","1372.19025211515","1281.27812780533","1347.89526277932","1445.03831235504","1715.68761015625","1717.10190369845","1864.64531397259","2185.89009366056","2510.22964989321","2820.05701231067","2768.86333821382","3047.63635569444","3633.78746418054","3692.88330568666","4166.18756861951","4768.42898334762","5062.8966936133","5341.90241285649","5211.23750566172","5039.10861652071","5291.26772470994","5405.24265703425","5575.94296943406","5425.52320765366","5502.90363747356","5617.10109570569","5154.05232972138","5157.7221279966","5282.51503156111","4491.49996293646","4311.156601838","3808.21621621541","","","","","","","","","","","",
"Latvia","LVA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1457.26656369654","1448.02441047835","1581.52920080949","1733.75726379749","1850.81379728033","2015.36334214844","1944.62831996948","2088.18784182914","2158.60828526123","2299.40752444235","2763.99709158058","3086.85935041321","3192.20430416398","3271.4686978051","3420.7327921712","3526.53391121806","3672.55107962519","3995.02246081315","3974.82337021771","3636.62087319947","3299.20449399578","3094.38648961643","2733.34843540214","2595.31515277139","2442.85714286","","","","","","","","","","","",
"Macao SAR, China","MAC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2322.35375673796","2260.99917012364","2112.54062600445","1943.79939210557","1969.59705359788","1886.0820240472","1915.63875072965","1837.06052581999","1906.55373094058","1672.77919261104","1630.91029766795","1684.29385551394","1543.27125299161","1454.41126135696","1418.44481175825","1456.45654082498","1489.87769258125","1488.8099300946","1582.12285670711","1749.44665557453","1854.14386157298","1909.80700104886","2016.59874562808","1989.39472328959","2024.85928350964","2193.84321693039","2241.62563179379","2328.05979770538","2352.16851510978","2439.73027223484","2352.14990471114","2380.35003716038","2498.49719396811","2370.45264451535","2290.04893226154","2301.95941756742","2382.67970894117","2505.78091398931","2525.86867965808","2454.50523121463","2290.42375621715","1976.81342317364","1946.62604571492","1644.21012991607","","","","","","","","","","","",
"Monaco","MCO","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","705.459380024691","822.080140622251","987.161241049282","746.091203083119","823.989952174241","932.675550181179","1154.69752638172","1203.33692119889","1040.00901851213","829.844779351184","894.833622251963","850.373663913722","1152.83692044802","1255.88830376546","1366.6061420558","1278.95585813708","1341.98325411567","1499.40695945719","1727.9203971746","1561.38347484297","1663.21828872138","1708.16093485789","1425.51710852217","1641.19402984955","1407.31034482517","","","","","","","","","","","",
"Madagascar","MDG","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (all income levels)","MEA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","1883.90132082759","1915.31762192962","1935.28749475734","1975.69866712864","2013.23308672303","2099.04922143262","2158.98239987703","2271.47332669374","2131.55517052067","2078.65233813041","2158.42147955875","2178.06203100651","2294.55552191649","2380.6142218338","2391.96658116285","2269.86293936131","2264.57889725815","2228.88385449275","2196.26299480068","2280.21622364835","2268.03925791062","2231.01527265144","2230.8013716959","2200.41599228778","2109.32127474104","2126.24410785601","2069.64489822066","2110.24628724328","2125.66901931003","2180.59757455704","2109.43565448448","2126.20455792623","2124.36945183074","2116.7131652183","2109.8050419128","2105.81562354984","2100.95203552065","2106.48883408045","2032.47530832045","2013.19751459845","1880.27385205401","1703.87286040577","1559.45599890596","1403.39097724258","","","","","","","","","","","",
"Mexico","MEX","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2835.80271615214","2777.7096926918","2735.13643454327","2736.25721590824","2792.2418426183","2810.17072722821","2809.68810057815","2760.97374059086","2884.9098534363","2903.81859655157","3018.896978082","2871.77572805135","2634.44434248355","2665.91776563358","2582.21346366946","2570.52103162448","2534.05121533632","2588.04287503882","2699.38004945727","2866.27666093185","2847.68646784383","2834.18863952679","2855.13929134075","2790.27451933989","2723.07153495695","2675.46733030753","2655.39886310364","2561.08409775197","2690.3132894005","2647.60821629405","2693.7983323219","2687.84305744473","2752.10791907708","2846.17196054267","2886.35823731991","2958.6074754856","3049.30558571491","3197.37567002274","2988.12843844318","2943.60127889849","2713.08931314546","2360.22511733972","2182.62580886981","2000.26455026359","","","","","","","","","","","",
"Marshall Islands","MHL","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","2896.89842781036","2982.68514418175","2901.54772743964","2792.70870879733","2817.26880195811","2725.12910131179","2710.44340231542","2537.4851565899","2467.03792561843","2240.46485727916","2259.96869778861","1527.99170179548","1539.56302189151","1558.6149888445","1581.20628728054","1540.9948249547","1525.83642954926","1482.49497585644","1464.5250455186","1461.87610813755","1473.416833564","1494.99935870091","1466.12459920219","1427.5858010127","1388.45599933605","1393.95380907766","1385.90816660738","1360.17626416767","1353.44303955306","1371.97345452942","1233.4261613649","1243.23904538802","1250.03893613123","1248.57296503033","1242.44430079821","1236.57313084459","1311.68790046966","1306.97922109493","1319.48138783813","1353.05772932518","1412.17428012118","1397.73003474763","1393.24597243263","1349.65811790564","1342.08996078282","1300.72192307535","1264.98252942586","1263.39924083792","1291.05876113282","1213.71483532715","1229.40290031543","1140.38605171932","1043.15829961137","962.875153337701","864.633252077643","","","","","","","","","","","",
"North Macedonia","MKD","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","796.061251227694","822.903842745193","827.8571303545","1495.70583401069","994.289040557992","942.756723721097","1513.90185691249","1504.93108450812","933.978548942368","1085.51605245794","1026.34715927554","970.623023384407","1086.32464168899","1001.25486603605","1055.15475342135","1023.4303940063","1023.69322742789","1112.01716372855","1164.88261358875","1264.95473235804","1353.88764051968","1229.0388745594","1082.80683239613","1254.1700218919","1227.45625840883","","","","","","","","","","","",
"Mali","MLI","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2738.46153846362","2337.52571261581","2703.79746836766","2658.90410958926","2574.99999999869","2293.5764531742","2175.54112554788","1940.51600572603","2006.12870275557","2403.0303030225","2131.66877370783","2143.26550387215","2668.29896907535","1993.43814081154","1076.65667166597","2147.95490676813","2049.04796969728","1878.67077113423","1732.39158258273","1737.84948675539","2050.45871560605","2170.73517377261","1875.9600190125","2098.85618815913","2578.92186661926","2076.40929535486","2701.55306298397","2433.54787957559","2210.72588065853","1915.60420977591","1562.73386228623","1145.25109170725","1277.94707297649","1552.14384822759","1096.4675332969","1237.29763152808","1132.57139918386","1855.80953505373","1567.26100966019","1775.43641749961","1658.86478781037","1365.96397360408","1453.22431684115","1315.38461538769","","","","","","","","","","","",
"Myanmar","MMR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","3032.25186700723","3014.84051186254","3333.58164791184","3451.59496635062","3093.41736738756","3069.95159660001","3207.66369046904","3171.75824984127","3370.07060556501","3319.48319035054","3305.65095220475","3344.06448549579","3261.40920275183","3250.94162686135","2918.08685020617","3050.89762208859","2414.20429163602","2585.13557146366","2625.33168585629","3009.86355793476","2877.21421968155","2240.60384144642","3006.79613554817","2942.34349857772","3568.01987480207","3629.73582815604","3006.43898775619","3355.47843948075","3085.13024619748","3366.93858092021","3074.37401166197","3795.59326213398","3369.81227203274","3756.0988425608","3872.53205163745","3572.79422702049","3833.14692521036","2399.6671487198","2557.42711516232","2432.13135090141","2318.50468635589","1852.8388248609","1892.13100076979","2086.50306748124","","","","","","","","","","","",
"Middle East & North Africa","MNA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","1976.52591147836","2010.13115464455","2072.19647889598","2099.99650258028","2106.94472907237","2178.16112881151","2224.4437502541","2267.92903350359","2167.85328717031","2237.76926584484","2257.19790317576","2210.56690096986","2169.26347412707","2167.62706732973","2285.3521896841","2243.45083649127","2230.22599090699","2187.82466759426","2208.6993103145","2315.15052461969","2270.26412486051","2225.27944480131","2248.25609679409","2225.26608334544","2178.92514737891","2219.11886680353","2123.94542480263","2273.03894583057","2331.00016709637","2397.56578304653","2304.18114406433","2331.88242991806","2317.4494134963","2314.52019831616","2295.47668997655","2280.62905024547","2225.20933350017","2230.76307937622","2176.45844760734","2178.22335935876","2048.51855044271","1861.38042222746","1666.9550861542","1487.86643945523","","","","","","","","","","","",
"Montenegro","MNE","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021.74658674555","1693.87608639876","2406.67088553723","1893.12499018936","3010.39907308806","2229.63649960972","2047.38582676945","1886.95652173298","1517.62114537216","1335.13513513171","","","","","","","","","","","",
"Mongolia","MNG","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","946.280077270622","910.94866071619","874.840243942359","1297.11800295957","976.61231459154","1068.42997501534","601.159893462401","618.867097540694","743.668590666001","579.337273110686","722.162358937694","895.072664368663","850.633539634513","826.622975491887","851.817103418033","963.636811792096","925.574269484548","970.091694121309","962.951099317488","1088.13878527445","901.479613241004","970.850017539579","1113.35451030766","1150.49634494281","938.908155226182","877.086321567926","904.915269066999","803.557081836754","658.360128610675","634.030837006784","","","","","","","","","","","",
"Northern Mariana Islands","MNP","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","945.152756951898","940.699075933925","967.707382871586","669.400891471311","638.64468864506","699.02543175416","966.621098194812","1077.79714901656","850.063661828541","1106.85425684366","1142.96007645468","1151.753155686","1193.8919288531","1215.38822426333","713.288590603859","607.694112126566","668.463523340282","662.699944841625","734.246575341757","5004.62962963063","4917.77777778267","5663.88888888825","5903.80782479969","5800.00000000659","5641.8764302104","6591.7431192727","6135.83333333701","6424.13793102921","6500.86956521492","5712.87878787454","5720.61068703618","5894.16058393621","5990.36144578747","5947.92899409651","6105.38079470638","6141.94122547908","6206.80203044353","6173.11370606934","5788.49885845024","5908.74809834221","5517.75196972464","5075.2789195548","4538.9830508383","3240.31007751974","","","","","","","","","","","",
"Mauritania","MRT","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Martinique","MTQ","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","3500","3844.82758620058","3614.10984849439","3331.08974358974","3488.09523809524","3280.18707482931","3000.00000000557","2916.66666667367","2757.37704919008","2947.36842105694","2900.18148819378","3037.73584906632","2749.04371585675","2587.49999999377","2757.37704919008","2857.98245613172","3021.14197530201","2880.08739075922","2907.97029703818","2656.82158920012","2521.45161290323","2652.96090678034","2573.96199859789","2547.54966887536","2440.98671727229","2345.74922360106","2288.03389310121","2074.29851971543","2259.01759530274","2162.42283950444","2052.51821887352","2091.75354183121","2062.14693055113","2097.8365797921","2034.06145871088","1845.53820411989","1713.83348742769","1694.83206094928","1781.10521109651","1759.91856258048","1789.88095238205","1804.35856638277","1663.18537858423","1453.78787879283","","","","","","","","","","","",
"Malawi","MWI","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","2836.95948482394","2960.02478156278","3196.46744945438","2872.81889336862","2836.80718690838","2766.07345376674","2636.27258554472","2324.8675278673","2336.27368642077","2380.89563867626","2390.46183362299","2422.79715764018","2532.07639600157","2565.55003617489","2460.59943603747","2664.26853903482","2706.55032382023","2802.34741597819","2634.43192031587","2584.32211053098","2301.5182758416","2341.39589505526","2247.85656955923","2312.02594667406","2237.52914004122","2256.19200970351","2427.93526608391","2258.68356321142","2523.08406968397","2469.88020402079","2560.46754783611","2496.94058128807","2536.15756917656","2470.67865670943","2307.4463900515","2123.85537890085","2066.02648854321","2034.42608449275","2094.92864133058","1941.70917335244","1843.69264425738","1607.54979641564","1814.32663328246","1693.56067477331","","","","","","","","","","","",
"Mayotte","MYT","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North America","NAC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","2104.74834815214","2132.56679521019","2138.16576940397","2126.80191462893","2132.25531382329","2081.5444565901","2069.9415599975","2086.43063727719","2129.13113609673","2150.45190966145","2160.24956597155","2222.59600634497","2238.31482781354","2262.18724257995","2284.22178052998","2408.90126003933","2378.29088369696","2361.7392799413","2449.77995881852","2400.13201742165","2390.79589685713","2419.13176875435","2491.78111437653","2535.93757520691","2503.36205953288","2512.30465627799","2574.53556043667","2576.56225046702","2576.19774684902","2561.64787898894","2630.53698274009","2569.60844553703","2589.18150033859","2576.25852891193","2628.85218640787","2654.54723920125","2639.70321648446","2600.35657251511","2652.96492207875","2710.7954039607","2686.55805401679","2673.64124965294","2734.14220286075","2731.65387738375","2737.46342927424","2759.19035890259","2805.57530222266","2765.89546263524","2706.20589516429","2617.8367063977","2620.8754670347","2493.47387200361","2335.75185461039","2110.04897894826","1894.83145204425","","","","","","","","","","","",
"Namibia","NAM","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3791.71670881055","3704.87108186447","3312.10239907783","3112.72886623106","3113.41265754944","4838.63272582744","4858.31346966315","4919.76042424852","5127.82817295506","5271.37674148487","5023.24897101701","5069.0717712717","5024.67406852054","5080.4155140997","5490.84463277885","4965.78429337924","4869.73756277654","4574.29684202407","4701.53678003605","4797.17911701504","4564.69013067624","3805.79451464917","3534.69811513285","3159.6100278505","","","","","","","","","","","",
"New Caledonia","NCL","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
