district,province,year,month_name,vim,vim_avg,forest statust,viq,brightness,bright_t31,Fire Radiative Power,population,no2_ug_m3_avg,so2_ug_m3_avg,respiratory_cases,deaths,respiratory_cases_per_100k,deaths_per_100k,Petrol_Liters,Diesel_Liters,Kerosene_Liters,CO2_Petrol_Tons,CO2_Diesel_Tons,CO2_Kerosene_Tons,CO2_Total_Tons,Estimated_Vehicles,national_total_vehicles,national_buses,national_dpv,national_lorries,national_motor_cars,national_motorcycles,national_tricycles
Ratnapura,Sabaragamuwa,2020,December,0.82471727,0.81920739,Healthy,100.63388,,,,1189080,32.2157,37.4995,1147,5,96.51240927,0.452286539,2694.056577077904,3397.500113083181,182.74495993976635,6.223270693049959,9.105300303062926,0.4495526014518251,15.77812359756471,2724.6543323697165,405256.0,578.0,9532.0,3000.0,21021.0,151634.0,7150.0
Ratnapura,Sabaragamuwa,2021,January,0.831329923,0.812101433,Healthy,102.2317647,,,,1190000,32.4734,40.6958,387,2,32.58864521,0.19061283,78.2699774084714,108.0365984859476,5.224503840865771,0.1808036478135689,0.2895380839423395,0.0128522794485297,0.4831940112044382,73.42773513555746,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ratnapura,Sabaragamuwa,2021,February,0.8212827,0.800161283,Healthy,102.4839887,,,,1190250,33.1003,40.2174,366,2,30.77170028,0.179985417,70.59645021156241,97.4447751049723,4.71229758195736,0.1630777999887092,0.2611519972813257,0.0115922520516151,0.43582204932165,66.2289375732479,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ratnapura,Sabaragamuwa,2021,March,0.81234105,0.796715597,Healthy,101.8455517,,,,1190500,31.013,40.793,387,2,32.57495826,0.190532775,288.5246226037769,398.2525591246695,19.25895533495617,0.6664918782147246,1.0673168584541142,0.0473770301239921,1.7811857667928308,270.6747883428393,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ratnapura,Sabaragamuwa,2021,April,0.817367833,0.804190097,Healthy,101.5426387,,,,1190750,26.7648,39.2502,344,2,28.94943919,0.169326908,2373.421962003941,3276.0509717356454,158.42539588037084,5.482604732229104,8.77981660425153,0.3897264738657122,14.652147810346346,2226.5880860223456,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ratnapura,Sabaragamuwa,2021,May,0.8267707,0.80967919,Healthy,101.988052,,,,1191000,26.3275,36.7291,323,1,27.13440233,0.158710655,3457.691354927177,4772.675615467449,230.80014026412903,7.98726702988178,12.790770649452764,0.5677683450497573,21.3458060243843,3243.7781815766857,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ratnapura,Sabaragamuwa,2021,June,0.82995025,0.806729167,Healthy,102.7108873,,,,1191250,24.6411,32.9171,366,2,30.74586884,0.179834327,4123.753515618874,5692.045884936098,275.25964353737885,9.5258706210796,15.254682971628746,0.6771387231019518,25.45769231581029,3868.6338099851546,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ratnapura,Sabaragamuwa,2021,July,0.825752733,0.794823417,Healthy,103.66212,,,,1191500,22.2046,33.6924,409,2,34.35581985,0.200949135,3686.362465395064,5088.311952220511,246.0638867795996,8.515497295062598,13.63667603195097,0.6053171614778149,22.75749048849138,3458.30234893351,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ratnapura,Sabaragamuwa,2021,August,0.81968301,0.78350999,Healthy,104.340205,,,,1191750,20.7895,29.8164,452,2,37.96425629,0.222055084,3222.881422701763,4448.565820009605,215.12662874153168,7.444856086441072,11.922156397625743,0.5292115067041678,19.89622399077098,3023.494976170013,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ratnapura,Sabaragamuwa,2021,September,0.817405533,0.782176617,Healthy,104.23379,,,,1192000,22.9877,33.8101,517,3,43.37862171,0.253724014,3146.146150732673,4342.647586199852,210.0045661524476,7.267597608192475,11.638295531015606,0.516611232735021,19.4225043719431,2951.5070005469174,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ratnapura,Sabaragamuwa,2021,October,0.822370967,0.795774173,Healthy,103.1468253,,,,1192250,25.5491,35.031,560,3,46.98365289,0.274810045,3107.778514748128,4289.688469294976,207.44353485790555,7.178968369068176,11.496365097710536,0.5103110957504475,19.18564456252916,2915.51301273537,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ratnapura,Sabaragamuwa,2021,November,0.82992372,0.812791013,Healthy,101.98674,,,,1192500,30.1834,39.4269,603,3,50.58717254,0.295887236,2992.6756067944943,4130.811118580348,199.76044097427945,6.9130806516952825,11.070573797795335,0.4914106847967273,18.47506513428734,2807.5310493007264,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ratnapura,Sabaragamuwa,2021,December,0.83014529,0.81920739,Healthy,101.258405,,,,1192750,35.795,42.4827,581,3,48.77026343,0.285260031,2915.9403348254045,4024.892884770596,194.63837838519532,6.735822173446685,10.786712931185198,0.4788104108275804,18.001345515459462,2735.543073677631,33850.0,281.0,771.0,2593.0,3495.0,8011.0,2093.0
Ratnapura,Sabaragamuwa,2022,January,0.82495581,0.812101433,Healthy,101.4916783,311.1,293.9,7.5,1193000,33.6792,42.692,816,6,68.43579417,0.539733813,68.00629464398878,97.1143510702827,2.8260068597244183,0.157094540627614,0.2602664608683576,0.006951976874922,0.4243129783708938,73.5790017970154,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ratnapura,Sabaragamuwa,2022,February,0.81855709,0.800161283,Healthy,102.164352,,,,1192580,34.7385,42.9702,771,6,64.65656818,0.509928123,61.33901085536241,87.59333625947063,2.548947363673004,0.1416931150758871,0.2347501411753813,0.0062704105146355,0.382713666765904,66.36537416985702,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ratnapura,Sabaragamuwa,2022,March,0.817035453,0.796715597,Healthy,102.399884,,,,1192170,32.4582,42.9085,816,6,68.48343981,0.540109581,250.6898704523508,357.99015688653225,10.417437051533147,0.5790936007449302,0.9594136204559064,0.0256268951467715,1.564134116347608,271.2323987811548,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ratnapura,Sabaragamuwa,2022,April,0.822488247,0.804190097,Healthy,102.1424133,,,,1191750,27.777,41.692,725,5,60.89562217,0.480266603,2062.1908758221302,2944.8498809841603,85.6945021287022,4.7636609231491205,7.8921976810375485,0.2108084752366074,12.866667079423278,2231.1750250800847,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ratnapura,Sabaragamuwa,2022,May,0.82407126,0.80967919,Healthy,101.674188,,,,1191330,26.8486,38.5557,680,5,57.10977258,0.450408674,3004.278075155033,4290.1692737519,124.84300892076692,6.939882353608127,11.49765365365509,0.3071138019450866,18.74464980920831,3250.460608797562,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ratnapura,Sabaragamuwa,2022,June,0.817467253,0.806729167,Healthy,101.2534573,,,,1190920,24.9952,34.7091,771,6,64.7466917,0.510638902,3582.9983080078,5116.593359330383,148.89177317802958,8.276726091498016,13.712470203005424,0.3662737620179527,22.355470056521398,3876.603486834909,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ratnapura,Sabaragamuwa,2022,July,0.813716943,0.794823417,Healthy,102.23827,303.2,291.6,5.9,1190500,23.6146,35.628,861,6,72.38947904,0.570915411,3202.9631320560984,4573.895515114098,133.09938190309904,7.398844835049586,12.258039980505782,0.3274244794816236,19.984309295036997,3465.4267120868817,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ratnapura,Sabaragamuwa,2022,August,0.808267247,0.78350999,Healthy,102.9699847,,,,1190080,21.9282,30.6507,952,7,80.03766092,0.631234465,2800.259191223067,3998.826220541051,116.36498834159366,6.468598731725284,10.716854271050016,0.2862578713203204,17.471710874095624,3029.7236034065163,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ratnapura,Sabaragamuwa,2022,September,0.800956457,0.782176617,Healthy,102.25705,313.0,296.4,11.1,1189670,24.2011,35.6128,1088,8,91.50313666,0.721659439,2733.5863533368038,3903.61607243293,113.59439338107951,6.314584476208014,10.461691074120251,0.2794422077174556,17.055717758045727,2957.5873271349324,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ratnapura,Sabaragamuwa,2022,October,0.81046448,0.795774173,Healthy,101.7379267,,,,1189250,26.8758,35.8598,1179,9,99.1634066,0.782073829,2700.2499343936715,3856.010998378871,112.20909590082243,6.23757734844938,10.334109475655373,0.2760343759160232,16.84772120002078,2921.5191889991406,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ratnapura,Sabaragamuwa,2022,November,0.819212013,0.812791013,Healthy,100.7453933,,,,1188830,31.7974,40.9542,1270,10,106.8290891,0.842530905,2600.2406775642767,3713.1957762166912,108.05320346005128,6.006555965173479,9.951364680260731,0.2658108805117261,16.223731525945936,2813.314774591765,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ratnapura,Sabaragamuwa,2022,December,0.819961113,0.81920739,Healthy,100.0867283,,,,1188420,39.0277,44.6263,1224,9,103.0493038,0.812720805,2533.567839678013,3617.985628108571,105.28260849953712,5.85254170965621,9.696201483330968,0.2589952169088613,15.80773840989604,2741.178498320181,20511.0,404.0,760.0,940.0,1489.0,9060.0,36.0
Ratnapura,Sabaragamuwa,2023,January,0.81935092,0.812101433,Healthy,100.842355,,,,1188000,35.324,43.0749,1130,9,95.14042868,0.776053215,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ratnapura,Sabaragamuwa,2023,February,0.81665922,0.800161283,Healthy,101.94118,,,,1187580,35.5271,44.5417,1067,8,89.88662741,0.733198359,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ratnapura,Sabaragamuwa,2023,March,0.816140403,0.796715597,Healthy,102.2942013,,,,1187170,33.6257,44.6116,1130,9,95.20694531,0.776595786,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ratnapura,Sabaragamuwa,2023,April,0.820283633,0.804190097,Healthy,101.884305,,,,1186750,29.3835,42.5641,1004,8,84.65834648,0.690551671,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ratnapura,Sabaragamuwa,2023,May,0.826145037,0.80967919,Healthy,101.915322,,,,1186330,28.697,39.5028,941,7,79.39529843,0.647621389,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ratnapura,Sabaragamuwa,2023,June,0.823207993,0.806729167,Healthy,101.9233267,,,,1185920,26.2407,34.9454,1067,8,90.01244686,0.734224659,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ratnapura,Sabaragamuwa,2023,July,0.807652433,0.794823417,Healthy,101.51758,314.5,293.8333333,25.96666667,1185500,23.9875,36.3608,1193,9,100.6377879,0.820894755,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ratnapura,Sabaragamuwa,2023,August,0.79339905,0.78350999,Healthy,101.186847,320.5666667,292.7,22.11666667,1185080,22.3699,32.8249,1318,10,111.2706603,0.907626284,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ratnapura,Sabaragamuwa,2023,September,0.805978687,0.782176617,Healthy,102.859258,,,,1184670,25.558,36.433,1507,12,127.2104797,1.037646174,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ratnapura,Sabaragamuwa,2023,October,0.82507095,0.795774173,Healthy,103.4652013,,,,1184250,27.2141,37.1654,1632,13,137.8602285,1.124515362,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ratnapura,Sabaragamuwa,2023,November,0.8313956,0.812791013,Healthy,102.1577,,,,1183830,33.7416,42.7289,1758,14,148.5175339,1.211446189,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ratnapura,Sabaragamuwa,2023,December,0.832128967,0.81920739,Healthy,101.4866087,,,,1183420,39.76,45.6355,1695,13,143.2629531,1.168584973,,,,,,,,,27890.0,685.0,586.0,288.0,1816.0,20200.0,60.0
Ratnapura,Sabaragamuwa,2024,January,0.82525801,0.812101433,Healthy,101.5262093,322.7,296.45,23.35,1183000,35.7759,45.0394,1019,4,86.21528565,0.340185143,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ratnapura,Sabaragamuwa,2024,February,0.811193503,0.800161283,Healthy,101.2973033,323.6,299.8,17.76666667,1183000,36.8614,44.1567,963,3,81.42554756,0.321285969,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ratnapura,Sabaragamuwa,2024,March,0.80475986,0.796715597,Healthy,100.95011,,,,1183000,34.041,45.3761,1019,4,86.21528565,0.340185143,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ratnapura,Sabaragamuwa,2024,April,0.812649067,0.804190097,Healthy,100.9899267,,,,1183000,29.1414,43.474,906,3,76.63580947,0.302386794,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ratnapura,Sabaragamuwa,2024,May,0.824995967,0.80967919,Healthy,101.7815913,,,,1183000,28.4378,41.8657,849,3,71.84607138,0.283487619,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ratnapura,Sabaragamuwa,2024,June,0.82896323,0.806729167,Healthy,102.5955947,,,,1183000,26.4644,35.7231,963,3,81.42554756,0.321285969,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ratnapura,Sabaragamuwa,2024,July,0.82236012,0.794823417,Healthy,103.2604033,,,,1183000,24.6291,37.1112,1076,4,91.00502374,0.359084318,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ratnapura,Sabaragamuwa,2024,August,0.820072843,0.78350999,Healthy,104.3875533,,,,1183000,22.9867,33.4168,1189,4,100.5844999,0.396882667,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ratnapura,Sabaragamuwa,2024,September,0.825913587,0.782176617,Healthy,105.2557767,,,,1183000,25.1147,36.379,1359,5,114.9537142,0.453580191,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ratnapura,Sabaragamuwa,2024,October,0.828242853,0.795774173,Healthy,103.843575,,,,1183000,28.5861,38.9458,1473,5,124.5331904,0.49137854,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ratnapura,Sabaragamuwa,2024,November,0.823869413,0.812791013,Healthy,101.2861067,,,,1183000,34.3367,43.6769,1586,6,134.1126666,0.529176889,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Ratnapura,Sabaragamuwa,2024,December,0.821796237,0.81920739,Healthy,100.297853,323.2,298.75,16.6,1183000,41.0037,45.6705,1529,6,129.3229285,0.510277715,,,,,,,,,74410.0,146.0,1027.0,715.0,1644.0,65289.0,94.0
Trincomalee,Eastern,2014,January,0.76929477,0.76624178,Healthy,100.3772333,312.6,298.2,14.7,391000,18.0862,12.0415,273,1,69.98939555,0.467843553,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Trincomalee,Eastern,2014,February,0.751437723,0.73724276,Healthy,101.8024447,,,,391420,16.3294,10.9219,258,1,66.03016825,0.44137813,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Trincomalee,Eastern,2014,March,0.69853895,0.698855353,Healthy,99.945545,,,,391830,16.1111,13.1375,273,1,69.84113942,0.466852536,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Trincomalee,Eastern,2014,April,0.653763447,0.676333023,Healthy,96.8914,325.4666667,301.1,14.36666667,392250,14.8596,11.7472,243,1,62.01453984,0.414535694,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Trincomalee,Eastern,2014,May,0.657499577,0.674931247,Healthy,97.59533,318.7666667,294.3666667,13.36666667,392670,14.1714,9.6043,228,1,58.07644599,0.388211537,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Trincomalee,Eastern,2014,June,0.63784655,0.669301167,Healthy,95.62206,328.4928571,303.4642857,16.58571429,393080,12.8528,8.82,258,1,65.75131896,0.439514164,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Trincomalee,Eastern,2014,July,0.605483533,0.658061497,Healthy,92.57392533,326.0928571,298.6392857,25.32142857,393500,10.0146,6.6246,288,1,73.40833256,0.49069741,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Trincomalee,Eastern,2014,August,0.633997133,0.660951143,Healthy,96.20336333,329.3357143,293.1,37.08571429,393920,9.2992,6.3354,319,2,81.04901825,0.541771512,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Trincomalee,Eastern,2014,September,0.682532107,0.67273578,Healthy,101.3493533,322.7555556,296.4222222,15.54444444,394330,13.8913,9.2082,364,2,92.53114112,0.618523671,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Trincomalee,Eastern,2014,October,0.717910433,0.703755857,Healthy,101.8860017,,,,394750,14.8327,9.9566,395,2,100.1354155,0.669354382,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Trincomalee,Eastern,2014,November,0.737762633,0.740562757,Healthy,99.65158667,,,,395170,24.9952,18.0352,425,2,107.7235258,0.720077044,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Trincomalee,Eastern,2014,December,0.7444301,0.76396468,Healthy,97.60282367,,,,395580,28.8792,20.1046,410,2,103.7685942,0.693640335,,,,,,,,,859112.0,3851.0,20799.0,3851.0,38780.0,272885.0,79038.0
Trincomalee,Eastern,2015,January,0.744628517,0.76624178,Healthy,97.353987,,,,396000,19.8332,32.6176,322,2,81.50406504,0.554323725,782.8478807693801,2244.4449256800276,429.46421862630655,1.8083786045772683,6.015112400822474,1.0564819778207142,8.879972983220457,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Trincomalee,Eastern,2015,February,0.731438167,0.73724276,Healthy,99.26986333,,,,396670,20.7515,34.3737,304,2,76.84604413,0.522643692,782.8478807693801,2244.4449256800276,429.46421862630655,1.8083786045772683,6.015112400822474,1.0564819778207142,8.879972983220457,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Trincomalee,Eastern,2015,March,0.705715223,0.698855353,Healthy,100.9207213,,,,397330,18.8248,36.3927,322,2,81.23124294,0.552468213,782.8478807693801,2244.4449256800276,429.46421862630655,1.8083786045772683,6.015112400822474,1.0564819778207142,8.879972983220457,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Trincomalee,Eastern,2015,April,0.6920008,0.676333023,Healthy,102.1579037,,,,398000,15.3123,37.4279,286,1,72.08399722,0.490256159,782.8478807693801,2244.4449256800276,429.46421862630655,1.8083786045772683,6.015112400822474,1.0564819778207142,8.879972983220457,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Trincomalee,Eastern,2015,May,0.699859853,0.674931247,Healthy,103.4387033,,,,398670,15.0784,34.4778,268,1,67.46517537,0.458842725,782.8478807693801,2244.4449256800276,429.46421862630655,1.8083786045772683,6.015112400822474,1.0564819778207142,8.879972983220457,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Trincomalee,Eastern,2015,June,0.706210413,0.669301167,Healthy,105.1310013,318.3,299.0,10.1,399330,14.4809,27.5515,304,2,76.33416053,0.51916228,782.8478807693801,2244.4449256800276,429.46421862630655,1.8083786045772683,6.015112400822474,1.0564819778207142,8.879972983220457,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Trincomalee,Eastern,2015,July,0.680150197,0.658061497,Healthy,103.1179867,324.325,297.95,22.425,400000,13.2626,25.6121,340,2,85.17174797,0.579268293,782.8478807693801,2244.4449256800276,429.46421862630655,1.8083786045772683,6.015112400822474,1.0564819778207142,8.879972983220457,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Trincomalee,Eastern,2015,August,0.658215633,0.660951143,Healthy,99.61678,319.76,296.86,15.28666667,400670,11.5917,22.4298,376,2,93.97977899,0.639173287,782.8478807693801,2244.4449256800276,429.46421862630655,1.8083786045772683,6.015112400822474,1.0564819778207142,8.879972983220457,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Trincomalee,Eastern,2015,September,0.680554607,0.67273578,Healthy,101.0740313,322.0142857,297.0428571,17.03571429,401330,13.4322,31.4055,430,2,107.22883,0.729282453,782.8478807693801,2244.4449256800276,429.46421862630655,1.8083786045772683,6.015112400822474,1.0564819778207142,8.879972983220457,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Trincomalee,Eastern,2015,October,0.730080717,0.703755857,Healthy,103.49367,311.2,291.1,13.3,402000,17.0797,27.7435,466,3,115.9709582,0.788739231,782.8478807693801,2244.4449256800276,429.46421862630655,1.8083786045772683,6.015112400822474,1.0564819778207142,8.879972983220457,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Trincomalee,Eastern,2015,November,0.758133317,0.740562757,Healthy,102.2256547,,,,402670,13.0189,24.9087,502,3,124.6839945,0.847998149,782.8478807693801,2244.4449256800276,429.46421862630655,1.8083786045772683,6.015112400822474,1.0564819778207142,8.879972983220457,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Trincomalee,Eastern,2015,December,0.778958213,0.76396468,Healthy,101.842133,,,,403330,22.956,24.1516,484,3,120.0342514,0.816374415,782.8478807693801,2244.4449256800276,429.46421862630655,1.8083786045772683,6.015112400822474,1.0564819778207142,8.879972983220457,,1337814.0,4140.0,39456.0,5356.0,105628.0,370889.0,129547.0
Trincomalee,Eastern,2016,January,0.7747044,0.76624178,Healthy,101.034973,,,,404000,21.0293,32.962,360,1,89.14513403,0.380342912,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Trincomalee,Eastern,2016,February,0.735051767,0.73724276,Healthy,99.71702,,,,404580,25.4899,34.9256,340,1,84.07192926,0.358697788,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Trincomalee,Eastern,2016,March,0.681961433,0.698855353,Healthy,97.73419,324.5,306.1,11.8,405170,21.787,36.0877,360,1,88.88771169,0.379244605,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Trincomalee,Eastern,2016,April,0.642718457,0.676333023,Healthy,95.37085833,325.1,304.0833333,16.9,405750,20.2657,36.6371,320,1,78.89835645,0.336624438,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Trincomalee,Eastern,2016,May,0.6559779,0.674931247,Healthy,97.38537533,326.1,302.9,15.2,406330,24.0358,36.2796,300,1,73.86162755,0.315134941,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Trincomalee,Eastern,2016,June,0.70086742,0.669301167,Healthy,104.39442,320.5,298.05,10.95,406920,19.7752,30.2432,340,1,83.58847228,0.356635091,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Trincomalee,Eastern,2016,July,0.719877483,0.658061497,Healthy,108.7315033,316.85,292.0,12.175,407500,16.9007,30.7426,380,1,93.28944087,0.398024839,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Trincomalee,Eastern,2016,August,0.711837333,0.660951143,Healthy,107.1622753,330.5,299.36,55.76,408080,12.6517,30.9366,420,1,102.9628337,0.439296934,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Trincomalee,Eastern,2016,September,0.658638917,0.67273578,Healthy,98.06872,325.952381,297.8952381,19.85238095,408670,15.262,27.2585,480,2,117.5019262,0.50132882,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Trincomalee,Eastern,2016,October,0.64638271,0.703755857,Healthy,92.38807667,326.1264706,302.0352941,23.19117647,409250,18.9664,35.8413,520,2,127.1133493,0.542336517,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Trincomalee,Eastern,2016,November,0.705751793,0.740562757,Healthy,95.58519,,,,409830,19.3561,28.906,560,2,136.6975678,0.583228144,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Trincomalee,Eastern,2016,December,0.7533843,0.76396468,Healthy,98.69653833,,,,410420,20.6207,31.5048,540,2,131.6260202,0.56159009,,,,,,,,,986656.0,2685.0,26887.0,5271.0,45172.0,340129.0,56945.0
Trincomalee,Eastern,2017,January,0.773820467,0.76624178,Healthy,100.9312467,,,,411000,20.2409,30.7243,342,1,83.30069432,0.302652662,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Trincomalee,Eastern,2017,February,0.759218057,0.73724276,Healthy,102.7967083,,,,411830,22.0135,30.0545,323,1,78.51432107,0.285262547,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Trincomalee,Eastern,2017,March,0.718076283,0.698855353,Healthy,102.556308,319.4,299.9,13.0,412670,20.1042,33.3476,342,1,82.96359165,0.301427882,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Trincomalee,Eastern,2017,April,0.654643767,0.676333023,Healthy,97.00881,323.225,303.675,12.9,413500,17.3054,33.1527,304,1,73.59738894,0.267398079,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Trincomalee,Eastern,2017,May,0.628811633,0.674931247,Healthy,93.63812,322.85,298.3,10.65,414330,17.6516,29.2592,285,1,68.85933388,0.250183517,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Trincomalee,Eastern,2017,June,0.624431667,0.669301167,Healthy,93.76266667,321.6538462,297.0769231,18.81538462,415170,16.1163,25.569,323,1,77.88268142,0.282967639,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Trincomalee,Eastern,2017,July,0.640857017,0.658061497,Healthy,97.57299033,324.08,296.86,18.65333333,416000,13.0581,23.1241,361,1,86.87167761,0.315626954,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Trincomalee,Eastern,2017,August,0.699786733,0.660951143,Healthy,105.45642,,,,416830,11.7352,22.6152,399,1,95.82487567,0.348156206,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Trincomalee,Eastern,2017,September,0.739267433,0.67273578,Healthy,109.2064487,321.1,295.9,17.75,417670,14.741,26.7503,456,1,109.2938935,0.397092582,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Trincomalee,Eastern,2017,October,0.7490225,0.703755857,Healthy,106.024905,,,,418500,17.1208,29.0503,494,1,118.1668949,0.429330458,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Trincomalee,Eastern,2017,November,0.755324047,0.740562757,Healthy,101.8748187,,,,419330,20.2926,32.2314,532,1,127.0047709,0.461440715,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
Trincomalee,Eastern,2017,December,0.7691341,0.76396468,Healthy,100.63546,,,,420170,24.3686,34.9828,513,1,122.2240475,0.444071128,,,,,,,,,903306.0,3331.0,16742.0,8689.0,39182.0,344380.0,23537.0
