Year,Month,Month_Name,District,CO2_Diesel_Tons,CO2_Petrol_Tons,CO2_Kerosene_Tons,CO2_Total_Tons,Diesel_Pct,Petrol_Pct,Kerosene_Pct
2022,10,October,Badulla,24389.03156652863,,494.0632940073441,24883.094860535974,98.01446204028697,0.0,1.9855379597130314
2022,11,November,Badulla,23485.734101101643,,475.76465348855373,23961.498754590197,98.01446204028696,0.0,1.9855379597130316
2022,12,December,Badulla,22883.53579081699,,463.56555980935997,23347.101350626348,98.01446204028696,0.0,1.985537959713031
2022,1,January,Monaragala,,,,0.0,,,
2022,2,February,Monaragala,,,,0.0,,,
2022,3,March,Monaragala,,,,0.0,,,
2022,4,April,Monaragala,,,,0.0,,,
2022,5,May,Monaragala,,,,0.0,,,
2022,6,June,Monaragala,,,,0.0,,,
2022,7,July,Monaragala,,,,0.0,,,
2022,8,August,Monaragala,,,,0.0,,,
2022,9,September,Monaragala,,,,0.0,,,
2022,10,October,Monaragala,,,,0.0,,,
2022,11,November,Monaragala,,,,0.0,,,
2022,12,December,Monaragala,,,,0.0,,,
2022,1,January,Vavuniya,160.60229267911555,,12.486205797327914,173.08849847644348,92.78623021908805,0.0,7.213769780911947
2022,2,February,Vavuniya,144.85696986743756,,11.26206797406047,156.11903784149803,92.78623021908805,0.0,7.213769780911945
2022,3,March,Vavuniya,592.0241377190926,,46.027582154855835,638.0517198739484,92.78623021908805,0.0,7.213769780911948
2022,4,April,Vavuniya,4870.028345652004,,378.62582873662,5248.654174388624,92.78623021908805,0.0,7.213769780911948
2022,5,May,Vavuniya,7094.842458942104,,551.5965031643096,7646.438962106414,92.78623021908805,0.0,7.213769780911948
2022,6,June,Vavuniya,8461.536478995753,,657.8516662239236,9119.388145219677,92.78623021908807,0.0,7.213769780911949
2022,7,July,Vavuniya,7564.053078730108,,588.0758102976794,8152.1288890277865,92.78623021908805,0.0,7.213769780911948
2022,8,August,Vavuniya,6613.035580904759,,514.137885772326,7127.173466677084,92.78623021908805,0.0,7.213769780911947
2022,9,September,Vavuniya,6455.582352787978,,501.89650753965145,6957.478860327629,92.78623021908805,0.0,7.213769780911947
2022,10,October,Vavuniya,6376.855738729586,,495.77581842331415,6872.6315571529,92.78623021908805,0.0,7.213769780911948
2022,11,November,Vavuniya,6140.675896554418,,477.4137510743026,6618.089647628721,92.78623021908805,0.0,7.213769780911947
2022,12,December,Vavuniya,5983.222668437637,,465.17237284162815,6448.395041279266,92.78623021908805,0.0,7.213769780911947
2022,1,January,Mannar,73.41784514415188,,37.221401046956785,110.63924619110867,66.35786818118432,0.0,33.64213181881568
2022,2,February,Mannar,66.22001718884286,,33.57224408156887,99.79226127041171,66.35786818118432,0.0,33.64213181881569
2022,3,March,Mannar,270.63833111961867,,137.2083018985858,407.8466330182045,66.35786818118432,0.0,33.642131818815685
2022,4,April,Mannar,2226.288186577076,,1128.684249394484,3354.97243597156,66.35786818118432,0.0,33.642131818815685
2022,5,May,Mannar,3243.341276662239,,1644.310128603797,4887.651405266036,66.35786818118432,0.0,33.64213181881568
2022,6,June,Mannar,3868.11274318306,,1961.0569531994684,5829.169696382528,66.35786818118432,0.0,33.64213181881569
2022,7,July,Mannar,3457.836549730447,,1753.0550061723568,5210.891555902805,66.35786818118432,0.0,33.642131818815685
2022,8,August,Mannar,3023.0877412297837,,1532.6459254629267,4555.73366669271,66.35786818118432,0.0,33.642131818815685
2022,9,September,Mannar,2951.1094616766936,,1496.1543558090475,4447.263817485741,66.35786818118432,0.0,33.642131818815685
2022,10,October,Mannar,2915.1203219001477,,1477.9085709821072,4393.028892882255,66.35786818118432,0.0,33.64213181881568
2022,11,November,Mannar,2807.152902570513,,1423.171216501289,4230.324119071802,66.35786818118432,0.0,33.642131818815685
2022,12,December,Mannar,2735.174623017423,,1386.6796468474097,4121.8542698648325,66.35786818118432,0.0,33.642131818815685
2022,1,January,Kilinochchi,,,,0.0,,,
2022,2,February,Kilinochchi,,,,0.0,,,
2022,3,March,Kilinochchi,,,,0.0,,,
2022,4,April,Kilinochchi,,,,0.0,,,
2022,5,May,Kilinochchi,,,,0.0,,,
2022,6,June,Kilinochchi,,,,0.0,,,
2022,7,July,Kilinochchi,,,,0.0,,,
2022,8,August,Kilinochchi,,,,0.0,,,
2022,9,September,Kilinochchi,,,,0.0,,,
2022,10,October,Kilinochchi,,,,0.0,,,
2022,11,November,Kilinochchi,,,,0.0,,,
2022,12,December,Kilinochchi,,,,0.0,,,
