year_month,month_name,district,province,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq,fire_point_count,fire_brightness_mean,fire_confidence_mean,fire_frp_mean,respiratory_cases,deaths,population,year,month,resp_cases_per_100k
2019-06,June,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5220178733333333,0.5513656466666667,95.12632,1.0,321.9,38.16666667,15.16666667,132.0,0.0,129419.99999999999,2019,6,101.99
2019-07,July,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.52268535,0.5403985833333333,97.00033,1.0,320.55,64.0,10.2,147.0,0.0,129500.0,2019,7,113.51
2019-08,August,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.51264063,0.5262446000000001,97.64123066666666,1.0,325.425,65.25,12.875,163.0,0.0,129580.00000000001,2019,8,125.79
2019-09,September,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.52607638,0.52585062,100.031572,1.0,325.2307692,61.84615385,13.05384615,186.0,1.0,129669.99999999999,2019,9,143.44
2019-10,October,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5955991666666667,0.5664579066666667,104.68864,1.0,316.2333333,21.33333333,21.33333333,202.0,1.0,129750.0,2019,10,155.68
2019-11,November,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6898918333333333,0.6432878833333334,106.729168,,,,,217.0,1.0,129830.00000000001,2019,11,167.14
2019-12,December,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.7231690966666666,0.6934801566666667,104.00355133333332,1.0,312.8,53.0,8.1,210.0,1.0,129919.99999999999,2019,12,161.64
2020-01,January,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.65732682,0.6806254666666667,96.77533833333332,,,,,86.0,0.0,130000.0,2020,1,66.15
2020-02,February,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5678373666666666,0.62443539,91.59185666666669,1.0,318.8,52.8,10.62,81.0,0.0,130250.0,2020,2,62.19
2020-03,March,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.52336259,0.58135265,90.81867333333332,1.0,318.2125,50.25,20.4875,86.0,0.0,130500.0,2020,3,65.9
2020-04,April,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.528439,0.5641594166666667,94.18795,1.0,325.8,42.57142857,18.18571429,76.0,0.0,130750.0,2020,4,58.13
2020-05,May,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5685585333333334,0.5603386866666668,101.35091333333332,1.0,320.9,0.0,31.4,71.0,0.0,131000.0,2020,5,54.2
2020-06,June,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5916804666666667,0.5513656466666667,106.7086,1.0,318.2,69.0,9.4,81.0,0.0,131250.0,2020,6,61.71
2020-07,July,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5818154233333334,0.5403985833333333,107.01213833333334,1.0,324.45,44.5,30.8,91.0,0.0,131500.0,2020,7,69.2
2020-08,August,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5557885966666666,0.5262446000000001,105.124632,1.0,327.0571429,68.71428571,16.91428571,100.0,0.0,131750.0,2020,8,75.9
2020-09,September,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5399487500000001,0.52585062,102.458005,1.0,318.5,53.0,7.9,114.0,0.0,132000.0,2020,9,86.36
2020-10,October,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5479113766666667,0.5664579066666667,97.02876299999998,1.0,330.1,83.0,18.6,124.0,0.0,132250.0,2020,10,93.76
2020-11,November,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6166048666666667,0.6432878833333334,96.12968,,,,,133.0,1.0,132500.0,2020,11,100.38
2020-12,December,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6915292533333334,0.6934801566666667,99.72910666666668,,,,,129.0,1.0,132750.0,2020,12,97.18
2021-01,January,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6963390066666667,0.6806254666666667,102.15130333333332,,,,,77.0,0.0,133000.0,2021,1,57.89
2021-02,February,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6217796433333334,0.62443539,99.58053333333334,1.0,316.25,32.5,9.625,73.0,0.0,133170.0,2021,2,54.82
2021-03,March,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.55631055,0.58135265,96.02389666666666,1.0,323.76,65.2,15.06,77.0,0.0,133330.0,2021,3,57.75
2021-04,April,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5436528266666666,0.5641594166666667,96.66384333333332,1.0,318.55,46.0,16.3,69.0,0.0,133500.0,2021,4,51.69
2021-05,May,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5725983499999999,0.5603386866666668,102.01188666666668,1.0,314.1,0.0,53.4,64.0,0.0,133670.0,2021,5,47.88
2021-06,June,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5942186866666667,0.5513656466666667,107.13252333333332,1.0,330.05,78.25,21.125,73.0,0.0,133830.0,2021,6,54.55
2021-07,July,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5912154233333333,0.5403985833333333,108.60441133333332,1.0,324.3666667,49.66666667,19.8,81.0,0.0,134000.0,2021,7,60.45
2021-08,August,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5582967433333333,0.5262446000000001,105.55653,1.0,318.98,49.0,8.76,90.0,0.0,134170.0,2021,8,67.08
2021-09,September,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5413389833333334,0.52585062,102.69199266666668,1.0,319.675,49.375,21.6375,103.0,0.0,134330.0,2021,9,76.68
2021-10,October,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5834211033333333,0.5664579066666667,102.74602333333333,,,,,112.0,0.0,134500.0,2021,10,83.27
2021-11,November,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6626975466666667,0.6432878833333334,102.80511633333332,,,,,120.0,1.0,134670.0,2021,11,89.11
2021-12,December,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.7017056833333334,0.6934801566666667,101.11224666666668,,,,,116.0,0.0,134830.0,2021,12,86.03
2022-01,January,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.66489917,0.6806254666666667,97.83478533333331,,,,,133.0,0.0,135000.0,2022,1,98.52
2022-02,February,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.60668292,0.62443539,97.37822333333334,1.0,316.2,60.0,9.4,125.0,0.0,135080.0,2022,2,92.54
2022-03,March,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5815113666666667,0.58135265,100.03715466666668,1.0,322.5,71.0,18.9,133.0,0.0,135170.0,2022,3,98.39
2022-04,April,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.58304469,0.5641594166666667,103.07680333333332,,,,,118.0,0.0,135250.0,2022,4,87.25
2022-05,May,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5958219333333333,0.5603386866666668,105.81588700000002,1.0,321.75,31.0,15.95,111.0,0.0,135330.0,2022,5,82.02
2022-06,June,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6164934633333333,0.5513656466666667,110.837135,1.0,320.64,48.0,21.72,125.0,0.0,135420.0,2022,6,92.31
2022-07,July,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6053625666666667,0.5403985833333333,110.99848833333331,1.0,315.7,45.5,11.5,140.0,0.0,135500.0,2022,7,103.32
2022-08,August,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5756121533333333,0.5262446000000001,108.56435533333332,1.0,315.2,43.66666667,11.63333333,155.0,0.0,135580.0,2022,8,114.32
2022-09,September,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5608698866666667,0.52585062,106.08731466666666,1.0,321.4142857,54.42857143,14.15714286,177.0,0.0,135670.0,2022,9,130.46
2022-10,October,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5906471466666666,0.5664579066666667,103.932975,,,,,192.0,1.0,135750.0,2022,10,141.44
2022-11,November,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.66873087,0.6432878833333334,103.66857933333334,,,,,206.0,1.0,135830.0,2022,11,151.66
2022-12,December,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.7174861899999999,0.6934801566666667,103.231755,,,,,199.0,1.0,135920.0,2022,12,146.41
2023-01,January,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6801682866666666,0.6806254666666667,99.91848,,,,,135.0,0.0,136000.0,2023,1,99.26
2023-02,February,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6061853666666667,0.62443539,97.28683,,,,,127.0,0.0,136170.0,2023,2,93.27
2023-03,March,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5647479566666667,0.58135265,97.37480666666666,1.0,315.95,42.0,8.45,135.0,0.0,136330.0,2023,3,99.02
2023-04,April,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5661861733333334,0.5641594166666667,100.33309,,,,,120.0,0.0,136500.0,2023,4,87.91
2023-05,May,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.59149428,0.5603386866666668,105.10701666666668,,,,,113.0,0.0,136670.0,2023,5,82.68
2023-06,June,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5960097533333334,0.5513656466666667,107.42451,1.0,314.9,21.0,27.3,127.0,0.0,136830.0,2023,6,92.82
2023-07,July,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.56836259,0.5403985833333333,104.72716466666668,1.0,322.0285714,44.57142857,12.75714286,142.0,0.0,137000.0,2023,7,103.65
2023-08,August,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5222633999999999,0.5262446000000001,99.30347666666668,1.0,326.8705882,62.70588235,15.87647059,158.0,1.0,137170.0,2023,8,115.19
2023-09,September,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5215447000000001,0.52585062,99.2459,1.0,342.2,65.0,50.1,180.0,1.0,137330.0,2023,9,131.07
2023-10,October,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5876853466666666,0.5664579066666667,103.411543,1.0,317.5,53.0,18.5,195.0,1.0,137500.0,2023,10,141.82
2023-11,November,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6840308666666667,0.6432878833333334,105.86894333333332,,,,,210.0,1.0,137670.0,2023,11,152.54
2023-12,December,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.72995201,0.6934801566666667,104.91167,,,,,203.0,1.0,137830.0,2023,12,147.28
2024-01,January,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6863122,0.6806254666666667,100.75694666666668,,,,,107.0,0.0,138000.0,2024,1,77.54
2024-02,February,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6039650133333333,0.62443539,96.946556,1.0,319.9,72.0,9.5,101.0,0.0,138000.0,2024,2,73.19
2024-03,March,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5499414333333333,0.58135265,95.02270333333333,1.0,314.9,34.5,8.55,107.0,0.0,138000.0,2024,3,77.54
2024-04,April,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5437097333333334,0.5641594166666667,96.67304333333334,1.0,328.7,71.0,20.5,96.0,0.0,138000.0,2024,4,69.57
2024-05,May,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5800918533333334,0.5603386866666668,103.24132866666666,1.0,330.8,0.0,13.7,90.0,0.0,138000.0,2024,5,65.22
2024-06,June,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6107552666666667,0.5513656466666667,109.88105,,,,,101.0,0.0,138000.0,2024,6,73.19
2024-07,July,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6019447166666666,0.5403985833333333,110.42263666666668,1.0,318.85,61.5,8.45,113.0,0.0,138000.0,2024,7,81.88
2024-08,August,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5727894033333333,0.5262446000000001,108.07060466666668,1.0,323.9,64.66666667,11.73333333,125.0,0.0,138000.0,2024,8,90.58
2024-09,September,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5424227666666667,0.52585062,102.885285,1.0,321.35,59.5,11.8,143.0,0.0,138000.0,2024,9,103.62
2024-10,October,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5774894166666666,0.5664579066666667,101.77919133333334,1.0,329.3,54.0,16.1,155.0,0.0,138000.0,2024,10,112.32
2024-11,November,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6682105266666666,0.6432878833333334,103.58161666666666,,,,,167.0,1.0,138000.0,2024,11,121.01
2024-12,December,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.7217690866666667,0.6934801566666667,103.80827666666666,,,,,161.0,1.0,138000.0,2024,12,116.67
2025-01,January,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.68433821,0.6806254666666667,100.49168666666668,,,,,,,,2025,1,
2025-02,February,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.61871379,0.62443539,99.158318,,,,,,,,2025,2,
2025-03,March,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.59226989,0.58135265,101.74314666666668,1.0,317.3,48.0,19.4,,,,2025,3,
2025-04,April,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6045137833333333,0.5641594166666667,106.57461666666666,,,,,,,,2025,4,
2025-05,May,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6328780266666666,0.5603386866666668,111.887392,1.0,323.2,76.0,13.8,,,,2025,5,
2025-06,June,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6328089166666667,0.5513656466666667,113.54161700000002,,,,,,,,2025,6,
2025-07,July,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5976764333333333,0.5403985833333333,109.69200333333332,1.0,319.06,61.8,11.32,,,,2025,7,
2025-08,August,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.54896504,0.5262446000000001,103.93585666666668,1.0,322.0857143,65.85714286,8.914285714,,,,2025,8,
2025-09,September,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5329301000000001,0.52585062,101.23169033333332,1.0,315.2,47.33333333,7.033333333,,,,2025,9,
2025-10,October,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5733089233333334,0.5664579066666667,101.10098800000002,,,,,,,,2025,10,
2025-11,November,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6681471433333334,0.6432878833333334,103.56097133333331,,,,,,,,2025,11,
2025-12,December,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.7306463233333332,0.6934801566666667,104.99945,,,,,,,,2025,12,
2026-01,January,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.7077950999999999,0.6806254666666667,103.70761466666666,,,,,,,,2026,1,
2026-02,February,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.62151786,0.62443539,99.53264866666666,,,,,,,,2026,2,
2002-07,July,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7470071433333333,0.7443222666666666,100.32323666666667,,,,,,,,2002,7,
2002-08,August,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6653514833333333,0.7056622866666666,94.64735833333332,1.0,317.7,43.0,9.3,,,,2002,8,
2002-09,September,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6292763566666667,0.7007411133333333,90.479548,1.0,322.4571429,57.57142857,30.67142857,,,,2002,9,
2002-10,October,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6944050666666667,0.7316796600000001,95.20067866666666,,,,,,,,2002,10,
2002-11,November,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.78017697,0.7751060133333333,100.60433,,,,,,,,2002,11,
2002-12,December,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.8182305699999999,0.8019920066666666,101.90579666666667,,,,,,,,2002,12,
2003-01,January,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7924797066666667,0.7805691266666667,101.43167,,,,,,,,2003,1,
2003-02,February,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7308459866666667,0.7190770733333333,101.53365,,,,,,,,2003,2,
2003-03,March,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7019546233333332,0.6883870466666666,101.83767666666668,,,,,,,,2003,3,
2003-04,April,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7337750833333333,0.7250464233333332,101.13127333333334,,,,,,,,2003,4,
2003-05,May,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7645234133333334,0.7688743966666666,99.47408733333332,,,,,,,,2003,5,
2003-06,June,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7683272333333333,0.7748695666666666,99.20931633333332,,,,,,,,2003,6,
2003-07,July,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7530237966666666,0.7443222666666666,101.10189666666668,,,,,,,,2003,7,
2003-08,August,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7089535833333334,0.7056622866666666,100.42864366666667,1.0,310.0,35.0,5.1,,,,2003,8,
2003-09,September,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6778654,0.7007411133333333,96.95627666666668,1.0,318.825,58.625,20.5,,,,2003,9,
2003-10,October,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7103617999999999,0.7316796600000001,97.26244833333334,,,,,,,,2003,10,
2003-11,November,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7700841333333334,0.7751060133333333,99.38858333333332,,,,,,,,2003,11,
2003-12,December,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7821487233333334,0.8019920066666666,97.67462666666668,,,,,,,,2003,12,
2004-01,January,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7218522966666666,0.7805691266666667,92.91062333333332,,,,,,,,2004,1,
2004-02,February,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6362639066666667,0.7190770733333333,89.21328666666666,1.0,326.1454545,72.27272727,30.04545455,,,,2004,2,
2004-03,March,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6095590366666667,0.6883870466666666,89.32158666666668,1.0,327.4818182,63.81818182,23.48181818,,,,2004,3,
2004-04,April,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6968573666666668,0.7250464233333332,96.32652333333333,,,,,,,,2004,4,
2004-05,May,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7750759166666666,0.7688743966666666,100.75164833333334,,,,,,,,2004,5,
2004-06,June,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7888031333333333,0.7748695666666666,101.68956066666664,,,,,,,,2004,6,
2004-07,July,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7571189666666666,0.7443222666666666,101.60672366666668,1.0,330.0,75.0,25.6,,,,2004,7,
2004-08,August,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6967086400000001,0.7056622866666666,98.807686,1.0,329.25,73.66666667,23.75,,,,2004,8,
2004-09,September,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.70031707,0.7007411133333333,99.93600333333332,1.0,329.9,54.0,38.75,,,,2004,9,
2004-10,October,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7580725566666667,0.7316796600000001,103.37544666666668,,,,,,,,2004,10,
2004-11,November,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7899499633333334,0.7751060133333333,101.806866,,,,,,,,2004,11,
2004-12,December,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.8030841666666667,0.8019920066666666,100.12928333333332,,,,,,,,2004,12,
2005-01,January,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.77889132,0.7805691266666667,99.80117533333332,,,,,,,,2005,1,
2005-02,February,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.72701454,0.7190770733333333,101.04102166666668,1.0,332.475,77.25,128.475,,,,2005,2,
2005-03,March,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7065392333333333,0.6883870466666666,102.45792866666666,1.0,332.5117647,74.70588235,25.91176471,,,,2005,3,
2005-04,April,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7452215133333334,0.7250464233333332,102.61085166666668,,,,,,,,2005,4,
2005-05,May,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7755440533333333,0.7688743966666666,100.81808,,,,,,,,2005,5,
2005-06,June,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7761119766666668,0.7748695666666666,100.15009666666668,,,,,,,,2005,6,
2005-07,July,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7435603199999999,0.7443222666666666,99.90334666666666,,,,,,,,2005,7,
2005-08,August,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6865364866666667,0.7056622866666666,97.45831833333334,1.0,321.6,60.25,12.275,,,,2005,8,
2005-09,September,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6560476866666667,0.7007411133333333,94.04868833333336,1.0,355.9,84.0,65.5,,,,2005,9,
2005-10,October,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6995461666666666,0.7316796600000001,95.87153133333334,1.0,331.1,79.0,22.8,,,,2005,10,
2005-11,November,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7653388,0.7751060133333333,98.81039333333337,,,,,,,,2005,11,
2005-12,December,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.8058181166666666,0.8019920066666666,100.447492,,,,,,,,2005,12,
2006-01,January,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.79896601,0.7805691266666667,102.22447666666666,,,,,,,,2006,1,
2006-02,February,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7529466,0.7190770733333333,104.415148,,,,,,,,2006,2,
2006-03,March,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.722235,0.6883870466666666,104.585675,,,,,,,,2006,3,
2006-04,April,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7226400666666667,0.7250464233333332,99.718095,,,,,,,,2006,4,
2006-05,May,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.74665316,0.7688743966666666,97.28571366666668,,,,,,,,2006,5,
2006-06,June,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7616406666666666,0.7748695666666666,98.39842833333334,,,,,,,,2006,6,
2006-07,July,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7432042166666667,0.7443222666666666,99.864945,,,,,,,,2006,7,
2006-08,August,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7162261366666667,0.7056622866666666,101.40154333333334,1.0,315.9,58.0,8.6,,,,2006,8,
2006-09,September,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7121662333333334,0.7007411133333333,101.52346833333333,,,,,,,,2006,9,
2006-10,October,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7323050433333332,0.7316796600000001,100.087685,,,,,,,,2006,10,
2006-11,November,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7629238133333334,0.7751060133333333,98.52547666666663,,,,,,,,2006,11,
2006-12,December,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7971518833333334,0.8019920066666666,99.43007333333333,,,,,,,,2006,12,
2007-01,January,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7888044166666667,0.7805691266666667,100.99358633333334,,,,,,,,2007,1,
2007-02,February,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7165666566666666,0.7190770733333333,99.65697533333332,1.0,318.2333333,66.0,30.33333333,,,,2007,2,
2007-03,March,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6661442933333334,0.6883870466666666,96.98785666666669,1.0,319.18,62.2,12.54,,,,2007,3,
2007-04,April,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7079084333333333,0.7250464233333332,97.77632033333332,,,,,,,,2007,4,
2007-05,May,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7607172666666667,0.7688743966666666,99.003822,,,,,,,,2007,5,
2007-06,June,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.76183099,0.7748695666666666,98.418742,,,,,,,,2007,6,
2007-07,July,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7407185566666667,0.7443222666666666,99.55975333333332,,,,,,,,2007,7,
2007-08,August,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7239035666666668,0.7056622866666666,102.419002,1.0,322.65,65.0,17.05,,,,2007,8,
2007-09,September,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7277799466666667,0.7007411133333333,103.60151833333332,,,,,,,,2007,9,
2007-10,October,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7483147466666668,0.7316796600000001,102.13937366666666,,,,,,,,2007,10,
2007-11,November,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7720387999999999,0.7751060133333333,99.63453333333332,,,,,,,,2007,11,
2007-12,December,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7967980666666667,0.8019920066666666,99.38939333333332,,,,,,,,2007,12,
2008-01,January,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7911312133333332,0.7805691266666667,101.28353333333332,,,,,,,,2008,1,
2008-02,February,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7517632666666666,0.7190770733333333,104.26855166666668,,,,,,,,2008,2,
2008-03,March,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7360963666666667,0.6883870466666666,106.46204666666668,,,,,,,,2008,3,
2008-04,April,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7485497799999999,0.7250464233333332,103.06102833333334,,,,,,,,2008,4,
2008-05,May,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7663145299999999,0.7688743966666666,99.69062,,,,,,,,2008,5,
2008-06,June,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7650926,0.7748695666666666,98.8137,,,,,,,,2008,6,
2008-07,July,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7397571566666666,0.7443222666666666,99.43831,1.0,322.0,74.0,13.9,,,,2008,7,
2008-08,August,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.72821159,0.7056622866666666,102.99166333333336,1.0,317.35,54.5,10.05,,,,2008,8,
2008-09,September,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7242949,0.7007411133333333,103.14196133333331,1.0,318.1,46.0,8.9,,,,2008,9,
2008-10,October,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7317693666666667,0.7316796600000001,100.02215333333334,1.0,322.8,50.0,11.2,,,,2008,10,
2008-11,November,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7669200333333333,0.7751060133333333,99.00546666666666,,,,,,,,2008,11,
2008-12,December,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.8010396333333333,0.8019920066666666,99.887615,,,,,,,,2008,12,
2009-01,January,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7739145533333334,0.7805691266666667,99.18967466666668,,,,,,,,2009,1,
2009-02,February,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6980727999999999,0.7190770733333333,97.26439166666668,1.0,327.3,78.5,18.4,,,,2009,2,
2009-03,March,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6808839299999999,0.6883870466666666,98.98237,1.0,321.5333333,70.0,20.9,,,,2009,3,
2009-04,April,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.73316624,0.7250464233333332,101.04836166666666,,,,,,,,2009,4,
2009-05,May,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7756031466666666,0.7688743966666666,100.82101666666668,,,,,,,,2009,5,
2009-06,June,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7772930333333333,0.7748695666666666,100.291012,,,,,,,,2009,6,
