date,year_month,month_name,district,province,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq
2014-01-01,2014-01,January,Mannar,Northern,2.0,25841.0,LK42,65.0,0.7472871666666666,0.7527504566666666,99.31791333333332
2014-01-01,2014-01,January,Matale,Central,2.0,25830.0,LK22,67.0,0.81669152,0.8147227899999999,100.22779866666667
2014-01-01,2014-01,January,Matara,Southern,2.0,25848.0,LK32,39.0,0.8092367233333334,0.8164981633333334,99.16083333333334
2014-01-01,2014-01,January,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.8031480066666666,0.8022891,100.10119333333334
2014-01-01,2014-01,January,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7677462633333333,0.7719806333333333,99.48606
2014-01-01,2014-01,January,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.7836994133333333,0.7875915333333333,99.53526833333335
2014-01-01,2014-01,January,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.8051836066666667,0.7867867866666667,102.19748333333332
2014-01-01,2014-01,January,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.7405657133333333,0.7442575466666667,99.52980666666667
2014-01-01,2014-01,January,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.8091799466666666,0.8121014333333333,99.66110833333335
2014-01-01,2014-01,January,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.76929477,0.76624178,100.37723333333334
2014-01-01,2014-01,January,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.78653742,0.7948951333333333,99.01241
2014-02-01,2014-02,February,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.7560127066666666,0.7432987,101.59741533333333
2014-02-01,2014-02,February,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.7550138666666667,0.75761819,99.67147499999999
2014-02-01,2014-02,February,Badulla,Uva,2.0,25849.0,LK81,94.0,0.7854400666666667,0.7792860999999999,100.74160666666667
2014-02-01,2014-02,February,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.68169345,0.6692407333333333,101.72053333333334
2014-02-01,2014-02,February,Colombo,Western,2.0,25851.0,LK11,23.0,0.6269637666666666,0.6544099333333334,96.103134
2014-02-01,2014-02,February,Galle,Southern,2.0,25846.0,LK31,54.0,0.7894487566666667,0.7933937333333333,99.53182166666666
2014-02-01,2014-02,February,Gampaha,Western,2.0,25852.0,LK12,47.0,0.6729865333333334,0.7034402433333332,95.95616833333332
2014-02-01,2014-02,February,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.7134227333333333,0.7486602666666666,95.575968
2014-02-01,2014-02,February,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.55653868,0.5498484466666667,101.09080666666667
2014-02-01,2014-02,February,Kalutara,Western,2.0,25853.0,LK13,52.0,0.7528647199999999,0.7683292866666666,98.109958
2014-02-01,2014-02,February,Kandy,Central,2.0,41748.0,LK21,60.0,0.7763205200000001,0.7830002333333334,99.19655666666667
2014-02-01,2014-02,February,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.77939633,0.7953982866666666,98.10700666666666
2014-02-01,2014-02,February,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.6249178466666666,0.62443539,100.05353333333333
2014-02-01,2014-02,February,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6892156100000001,0.7190770733333333,96.09341866666666
2014-02-01,2014-02,February,Mannar,Northern,2.0,25841.0,LK42,65.0,0.7127486966666666,0.7307267533333333,97.69319666666667
2014-02-01,2014-02,February,Matale,Central,2.0,25830.0,LK22,67.0,0.8012492366666667,0.7999620333333333,100.15026833333333
2014-02-01,2014-02,February,Matara,Southern,2.0,25848.0,LK32,39.0,0.7867512466666667,0.7943172133333333,99.104642
2014-02-01,2014-02,February,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7750340133333333,0.7800976533333334,99.38641533333333
2014-02-01,2014-02,February,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7473842833333334,0.7505555999999999,99.60223866666666
2014-02-01,2014-02,February,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.7674108999999999,0.7738566566666667,99.21719966666667
2014-02-01,2014-02,February,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.7884554233333333,0.7762176233333333,101.47303
2014-02-01,2014-02,February,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.6871725766666668,0.7083814966666667,97.19479799999999
2014-02-01,2014-02,February,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.7957716066666666,0.8001612833333334,99.483295
2014-02-01,2014-02,February,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.7514377233333334,0.73724276,101.80244466666666
2014-02-01,2014-02,February,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.7611789600000001,0.7669161,99.29605333333335
2014-03-01,2014-03,March,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.6953834333333333,0.6993939033333333,99.45482333333332
2014-03-01,2014-03,March,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.6882923266666667,0.7122368166666666,96.84868466666666
2014-03-01,2014-03,March,Badulla,Uva,2.0,25849.0,LK81,94.0,0.75789112,0.7597539233333334,99.76767666666666
2014-03-01,2014-03,March,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.6196138000000001,0.6270425733333332,98.89073
2014-03-01,2014-03,March,Colombo,Western,2.0,25851.0,LK11,23.0,0.6306564966666667,0.6577345133333333,96.17270833333333
2014-03-01,2014-03,March,Galle,Southern,2.0,25846.0,LK31,54.0,0.7821493666666667,0.7874191600000001,99.37066499999999
2014-03-01,2014-03,March,Gampaha,Western,2.0,25852.0,LK12,47.0,0.6729971466666668,0.6998973133333334,96.41021799999999
2014-03-01,2014-03,March,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.6604619433333333,0.7118593333333333,93.25110466666666
2014-03-01,2014-03,March,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.4912462333333334,0.5109923333333334,96.46253666666667
2014-03-01,2014-03,March,Kalutara,Western,2.0,25853.0,LK13,52.0,0.7541916666666667,0.77279975,97.73822333333334
2014-03-01,2014-03,March,Kandy,Central,2.0,41748.0,LK21,60.0,0.7561266333333334,0.7727419133333333,97.98003
2014-03-01,2014-03,March,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.7836666666666666,0.7990706866666667,98.18519966666668
2014-03-01,2014-03,March,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5579934999999999,0.58135265,96.28377
2014-03-01,2014-03,March,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6322879666666666,0.6883870466666666,92.40259466666667
2014-03-01,2014-03,March,Mannar,Northern,2.0,25841.0,LK42,65.0,0.6770984333333333,0.7011477333333334,96.79736000000001
2014-03-01,2014-03,March,Matale,Central,2.0,25830.0,LK22,67.0,0.7671064466666667,0.7756171233333333,98.96625166666666
2014-03-01,2014-03,March,Matara,Southern,2.0,25848.0,LK32,39.0,0.7780085333333333,0.7825581666666667,99.45360999999998
2014-03-01,2014-03,March,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.741981,0.7631427466666666,97.39609
2014-03-01,2014-03,March,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.71457684,0.7284733299999999,98.21154000000001
2014-03-01,2014-03,March,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.7587919333333334,0.76845832,98.81897666666667
2014-03-01,2014-03,March,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.7165422333333332,0.7271072466666667,98.62609666666667
2014-03-01,2014-03,March,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.65362241,0.6856575333333333,95.64513666666666
2014-03-01,2014-03,March,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.7867046133333333,0.7967155966666667,98.81778700000001
2014-03-01,2014-03,March,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.69853895,0.6988553533333333,99.945545
2014-03-01,2014-03,March,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.7242789333333333,0.7414863666666666,97.82280333333334
2014-04-01,2014-04,April,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.6644888833333333,0.6831142633333332,97.45943166666666
2014-04-01,2014-04,April,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.6937689433333333,0.71229456,97.558118
2014-04-01,2014-04,April,Badulla,Uva,2.0,25849.0,LK81,94.0,0.74503544,0.7551976666666667,98.737935
2014-04-01,2014-04,April,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.5883979333333333,0.60768549,97.06744333333334
2014-04-01,2014-04,April,Colombo,Western,2.0,25851.0,LK11,23.0,0.6600536,0.6772539700000001,97.63123166666666
2014-04-01,2014-04,April,Galle,Southern,2.0,25846.0,LK31,54.0,0.7910573966666666,0.79412357,99.636645
2014-04-01,2014-04,April,Gampaha,Western,2.0,25852.0,LK12,47.0,0.7143886333333334,0.7242393766666666,98.72185333333333
2014-04-01,2014-04,April,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.66114628,0.7008370866666667,94.712125
2014-04-01,2014-04,April,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.4622010733333333,0.49807874333333335,93.453663
2014-04-01,2014-04,April,Kalutara,Western,2.0,25853.0,LK13,52.0,0.7745512666666666,0.7875598333333333,98.44572533333333
2014-04-01,2014-04,April,Kandy,Central,2.0,41748.0,LK21,60.0,0.7554499933333334,0.7766860666666666,97.43083333333334
2014-04-01,2014-04,April,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.8081775466666666,0.8171027799999999,98.96915133333334
2014-04-01,2014-04,April,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5206764,0.5641594166666667,92.91865
2014-04-01,2014-04,April,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.6832008166666667,0.7250464233333332,94.57010000000001
2014-04-01,2014-04,April,Mannar,Northern,2.0,25841.0,LK42,65.0,0.6675943666666666,0.6830917666666667,97.88840666666665
2014-04-01,2014-04,April,Matale,Central,2.0,25830.0,LK22,67.0,0.7566378,0.76829087,98.57542666666666
2014-04-01,2014-04,April,Matara,Southern,2.0,25848.0,LK32,39.0,0.7864324366666667,0.78895477,99.69930666666666
2014-04-01,2014-04,April,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7401433666666666,0.7644638666666667,97.01334200000001
2014-04-01,2014-04,April,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.69416468,0.714852,97.29530199999999
2014-04-01,2014-04,April,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.76201146,0.7739699466666666,98.54863
2014-04-01,2014-04,April,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.6765224,0.69618518,97.36564
2014-04-01,2014-04,April,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.6813981166666667,0.6956772999999999,98.076252
2014-04-01,2014-04,April,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.7957320633333334,0.8041900966666665,99.00913666666668
2014-04-01,2014-04,April,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.6537634466666667,0.6763330233333334,96.89140000000002
2014-04-01,2014-04,April,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.7181015466666666,0.7370928533333334,97.58616666666666
2014-05-01,2014-05,May,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.6833959333333333,0.6942442600000001,98.53989333333334
2014-05-01,2014-05,May,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.73301758,0.72566436,100.94750333333333
2014-05-01,2014-05,May,Badulla,Uva,2.0,25849.0,LK81,94.0,0.7554595333333333,0.7554970333333334,99.99637
2014-05-01,2014-05,May,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.6108496,0.6097193333333334,100.16981333333332
2014-05-01,2014-05,May,Colombo,Western,2.0,25851.0,LK11,23.0,0.68307822,0.6955265166666668,98.33097333333335
2014-05-01,2014-05,May,Galle,Southern,2.0,25846.0,LK31,54.0,0.7955209700000001,0.8004023433333334,99.42614666666667
2014-05-01,2014-05,May,Gampaha,Western,2.0,25852.0,LK12,47.0,0.7453588233333334,0.74915808,99.52528
2014-05-01,2014-05,May,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.6712948933333333,0.7062601000000001,95.37671333333333
2014-05-01,2014-05,May,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.45740427666666666,0.49670642333333337,92.80996166666667
2014-05-01,2014-05,May,Kalutara,Western,2.0,25853.0,LK13,52.0,0.78818973,0.7966547366666666,99.00015666666667
2014-05-01,2014-05,May,Kandy,Central,2.0,41748.0,LK21,60.0,0.7717333166666666,0.7845254766666666,98.46653500000001
2014-05-01,2014-05,May,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.8279102800000001,0.8317203266666667,99.56781666666666
2014-05-01,2014-05,May,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5115519833333333,0.5603386866666668,92.005925
2014-05-01,2014-05,May,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7580018866666668,0.7688743966666666,98.66833466666667
2014-05-01,2014-05,May,Mannar,Northern,2.0,25841.0,LK42,65.0,0.6823717833333333,0.67330281,101.25822133333334
2014-05-01,2014-05,May,Matale,Central,2.0,25830.0,LK22,67.0,0.7666845266666668,0.7697553166666666,99.62544666666668
2014-05-01,2014-05,May,Matara,Southern,2.0,25848.0,LK32,39.0,0.7953444033333333,0.8025984233333333,99.15038866666667
2014-05-01,2014-05,May,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.7444216499999999,0.7616334866666667,97.879007
2014-05-01,2014-05,May,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.6894529333333334,0.70917131,97.40208666666666
2014-05-01,2014-05,May,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.7698649333333334,0.7783765833333334,98.97249133333334
2014-05-01,2014-05,May,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.6962430866666667,0.6925152333333333,100.50261666666665
2014-05-01,2014-05,May,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.7162261233333332,0.7109920000000001,100.68737533333332
2014-05-01,2014-05,May,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.8066851466666667,0.8096791900000001,99.65169133333332
2014-05-01,2014-05,May,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.6574995766666666,0.6749312466666666,97.59532999999999
2014-05-01,2014-05,May,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.7315179333333334,0.73722455,99.27573833333334
2014-06-01,2014-06,June,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.6765283200000001,0.69607917,97.37266
2014-06-01,2014-06,June,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.6827828333333333,0.6999913666666666,97.687022
2014-06-01,2014-06,June,Badulla,Uva,2.0,25849.0,LK81,94.0,0.74561024,0.7429939533333334,100.32614533333333
2014-06-01,2014-06,June,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.5991170433333334,0.5971564333333333,100.28607466666666
2014-06-01,2014-06,June,Colombo,Western,2.0,25851.0,LK11,23.0,0.6830753466666667,0.7040921833333332,97.21317333333333
2014-06-01,2014-06,June,Galle,Southern,2.0,25846.0,LK31,54.0,0.7931073666666667,0.8009732366666666,99.07563333333333
2014-06-01,2014-06,June,Gampaha,Western,2.0,25852.0,LK12,47.0,0.7483631133333333,0.7584368933333333,98.75387
2014-06-01,2014-06,June,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.6354674333333333,0.6984099533333333,91.58342666666665
2014-06-01,2014-06,June,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.4316387033333333,0.48190153666666663,90.54323466666666
2014-06-01,2014-06,June,Kalutara,Western,2.0,25853.0,LK13,52.0,0.7873692333333334,0.7987041333333332,98.66441133333335
2014-06-01,2014-06,June,Kandy,Central,2.0,41748.0,LK21,60.0,0.7805016533333333,0.7865019333333333,99.28271
2014-06-01,2014-06,June,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.8321302733333334,0.8373326266666666,99.413722
2014-06-01,2014-06,June,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.48939836666666664,0.5513656466666667,89.691245
2014-06-01,2014-06,June,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7642398633333333,0.7748695666666666,98.71025866666666
2014-06-01,2014-06,June,Mannar,Northern,2.0,25841.0,LK42,65.0,0.6630276866666667,0.6502179333333333,101.82429833333333
2014-06-01,2014-06,June,Matale,Central,2.0,25830.0,LK22,67.0,0.7458745999999999,0.7593344433333332,98.33365833333333
2014-06-01,2014-06,June,Matara,Southern,2.0,25848.0,LK32,39.0,0.7986572399999999,0.8112293133333334,98.54020666666668
2014-06-01,2014-06,June,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.6994426433333333,0.7310031866666667,95.94572166666667
2014-06-01,2014-06,June,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.66362351,0.6991408666666666,95.25523
2014-06-01,2014-06,June,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.7680425,0.7738468,99.29539499999998
2014-06-01,2014-06,June,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.67563963,0.6941723433333333,97.51255166666668
2014-06-01,2014-06,June,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.70309935,0.7017504666666667,100.17647333333333
2014-06-01,2014-06,June,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.8007737600000001,0.8067291666666666,99.30433133333334
2014-06-01,2014-06,June,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.63784655,0.6693011666666666,95.62205999999999
2014-06-01,2014-06,June,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.6981799533333333,0.7127846833333332,98.07685500000001
2014-07-01,2014-07,July,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.6173475933333333,0.66297264,93.590662
2014-07-01,2014-07,July,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.6226059166666666,0.66451175,94.12966133333333
2014-07-01,2014-07,July,Badulla,Uva,2.0,25849.0,LK81,94.0,0.7016482,0.7170180433333333,97.99041833333332
2014-07-01,2014-07,July,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.5284577333333333,0.5537752966666667,95.79042
2014-07-01,2014-07,July,Colombo,Western,2.0,25851.0,LK11,23.0,0.6758072133333334,0.7042327766666666,96.23159666666668
2014-07-01,2014-07,July,Galle,Southern,2.0,25846.0,LK31,54.0,0.7915907133333334,0.7963837866666666,99.43407333333333
2014-07-01,2014-07,July,Gampaha,Western,2.0,25852.0,LK12,47.0,0.7396978533333334,0.7523134333333333,98.42860999999999
2014-07-01,2014-07,July,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.5923744833333333,0.6664425666666667,89.65539333333334
2014-07-01,2014-07,July,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.41091720000000004,0.46375180666666665,89.719315
2014-07-01,2014-07,July,Kalutara,Western,2.0,25853.0,LK13,52.0,0.7866538200000001,0.7950797433333333,99.00371333333334
2014-07-01,2014-07,July,Kandy,Central,2.0,41748.0,LK21,60.0,0.7776544166666666,0.7818825266666667,99.49186666666667
2014-07-01,2014-07,July,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.8334593466666668,0.8361627166666666,99.6954
2014-07-01,2014-07,July,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.4713666566666667,0.5403985833333333,88.30968666666666
2014-07-01,2014-07,July,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7323531500000001,0.7443222666666666,98.498552
2014-07-01,2014-07,July,Mannar,Northern,2.0,25841.0,LK42,65.0,0.6239702566666666,0.62472038,99.88643666666667
2014-07-01,2014-07,July,Matale,Central,2.0,25830.0,LK22,67.0,0.7151467333333333,0.7411886500000001,96.70740666666666
2014-07-01,2014-07,July,Matara,Southern,2.0,25848.0,LK32,39.0,0.8022982500000001,0.8077109,99.36966366666667
2014-07-01,2014-07,July,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.6377084000000001,0.6853212933333334,93.51775500000001
2014-07-01,2014-07,July,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.6389819566666667,0.6886919566666667,93.27021333333334
2014-07-01,2014-07,July,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.7584373433333332,0.7643455466666667,99.27446033333332
2014-07-01,2014-07,July,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.6197879000000001,0.6896422566666667,90.55206833333334
2014-07-01,2014-07,July,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.6629594799999999,0.6679628466666667,99.30584333333333
2014-07-01,2014-07,July,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.7842663666666666,0.7948234166666667,98.75007
2014-07-01,2014-07,July,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.6054835333333334,0.6580614966666667,92.57392533333332
2014-07-01,2014-07,July,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.6543322833333334,0.68687702,95.58071333333334
2014-08-01,2014-08,August,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.59187026,0.6297521233333333,94.43391266666667
2014-08-01,2014-08,August,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.6225080666666667,0.6509886466666667,95.937742
2014-08-01,2014-08,August,Badulla,Uva,2.0,25849.0,LK81,94.0,0.6810372333333333,0.7010389,97.33766166666668
2014-08-01,2014-08,August,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.5109825,0.5290863866666666,96.87657
2014-08-01,2014-08,August,Colombo,Western,2.0,25851.0,LK11,23.0,0.6817565033333333,0.6977320533333332,97.864508
2014-08-01,2014-08,August,Galle,Southern,2.0,25846.0,LK31,54.0,0.8006017966666666,0.79401784,100.78004666666668
2014-08-01,2014-08,August,Gampaha,Western,2.0,25852.0,LK12,47.0,0.7429240866666666,0.7410126333333333,100.24331166666667
2014-08-01,2014-08,August,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.5615591999999999,0.6358906333333333,89.16511133333331
2014-08-01,2014-08,August,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.42641072666666663,0.46041914,93.32964466666665
2014-08-01,2014-08,August,Kalutara,Western,2.0,25853.0,LK13,52.0,0.79747179,0.7902804933333334,100.856272
2014-08-01,2014-08,August,Kandy,Central,2.0,41748.0,LK21,60.0,0.7740888666666667,0.7761413999999999,99.751688
2014-08-01,2014-08,August,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.8364999566666667,0.83049366,100.68247133333334
2014-08-01,2014-08,August,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.48271218,0.5262446000000001,92.45485666666667
2014-08-01,2014-08,August,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7176147533333334,0.7056622866666666,101.592338
2014-08-01,2014-08,August,Mannar,Northern,2.0,25841.0,LK42,65.0,0.62168817,0.6115338466666667,101.53604
2014-08-01,2014-08,August,Matale,Central,2.0,25830.0,LK22,67.0,0.7064382833333335,0.72781648,97.25211266666668
2014-08-01,2014-08,August,Matara,Southern,2.0,25848.0,LK32,39.0,0.80682732,0.7997613100000001,100.83244166666667
2014-08-01,2014-08,August,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.6166924566666666,0.6643590033333333,93.32774866666666
2014-08-01,2014-08,August,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.6550741,0.6894681,95.345643
2014-08-01,2014-08,August,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.7562689533333332,0.7604915800000001,99.47900533333335
2014-08-01,2014-08,August,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.6118129066666667,0.6756234133333333,91.219245
2014-08-01,2014-08,August,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.6449548333333334,0.6345897133333334,101.52141833333333
2014-08-01,2014-08,August,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.7747546200000001,0.7835099900000001,98.94997166666667
2014-08-01,2014-08,August,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.6339971333333333,0.6609511433333334,96.20336333333334
2014-08-01,2014-08,August,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.6608589833333333,0.6878702466666667,96.33434666666666
2014-09-01,2014-09,September,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.6251816066666667,0.6329594333333334,98.8504
2014-09-01,2014-09,September,Anuradhapura,North Central,2.0,25835.0,LK71,235.0,0.6687335933333333,0.6619698366666666,100.93742366666667
2014-09-01,2014-09,September,Badulla,Uva,2.0,25849.0,LK81,94.0,0.7050804833333334,0.7060127666666668,99.8707
2014-09-01,2014-09,September,Batticaloa,Eastern,2.0,25833.0,LK51,82.0,0.5431154333333333,0.5397494566666667,100.564678
2014-09-01,2014-09,September,Colombo,Western,2.0,25851.0,LK11,23.0,0.6930057766666667,0.6961392833333333,99.57989200000002
2014-09-01,2014-09,September,Galle,Southern,2.0,25846.0,LK31,54.0,0.81433455,0.7968295466666667,102.06671666666666
2014-09-01,2014-09,September,Gampaha,Western,2.0,25852.0,LK12,47.0,0.7542361366666667,0.7382961266666667,102.02187199999999
2014-09-01,2014-09,September,Hambantota,Southern,2.0,25847.0,LK33,85.0,0.5737192000000001,0.63163102,91.49715333333332
2014-09-01,2014-09,September,Jaffna,Northern,2.0,25839.0,LK41,31.0,0.47477094,0.4845341333333333,98.15035333333333
2014-09-01,2014-09,September,Kalutara,Western,2.0,25853.0,LK13,52.0,0.8069352333333333,0.79020558,101.99106866666666
2014-09-01,2014-09,September,Kandy,Central,2.0,41748.0,LK21,60.0,0.7809066333333333,0.77577225,100.62112133333333
2014-09-01,2014-09,September,Kegalle,Sabaragamuwa,2.0,25844.0,LK92,55.0,0.8350248366666667,0.82574345,101.05987333333333
2014-09-01,2014-09,September,Kilinochchi,Northern,2.0,25840.0,LK45,41.0,0.5244203166666667,0.52585062,99.73683833333332
2014-09-01,2014-09,September,Kurunegala,North Western,2.0,25837.0,LK61,158.0,0.7351506166666667,0.7007411133333333,104.58174666666666
2014-09-01,2014-09,September,Mannar,Northern,2.0,25841.0,LK42,65.0,0.65488,0.62242828,104.81794333333333
2014-09-01,2014-09,September,Matale,Central,2.0,25830.0,LK22,67.0,0.7257034466666666,0.73437527,98.889628
2014-09-01,2014-09,September,Matara,Southern,2.0,25848.0,LK32,39.0,0.8115812,0.7964650633333333,101.78577
2014-09-01,2014-09,September,Monaragala,Uva,2.0,25850.0,LK82,186.0,0.65017365,0.67865846,96.078822
2014-09-01,2014-09,September,Mullaitivu,Northern,2.0,25842.0,LK44,85.0,0.7033439333333332,0.7039018433333334,99.91708999999999
2014-09-01,2014-09,September,Nuwara Eliya,Central,2.0,41749.0,LK23,58.0,0.7665235300000001,0.7645634333333334,100.2398
2014-09-01,2014-09,September,Polonnaruwa,North Central,2.0,25836.0,LK72,116.0,0.6553778499999999,0.66211692,99.04994933333334
2014-09-01,2014-09,September,Puttalam,North Western,2.0,25838.0,LK62,107.0,0.6709996466666667,0.6389632333333334,104.644408
2014-09-01,2014-09,September,Ratnapura,Sabaragamuwa,2.0,25845.0,LK91,108.0,0.7812218666666667,0.7821766166666667,99.88460533333334
2014-09-01,2014-09,September,Trincomalee,Eastern,2.0,25834.0,LK53,83.0,0.6825321066666667,0.67273578,101.34935333333334
2014-09-01,2014-09,September,Vavuniya,Northern,2.0,25843.0,LK43,65.0,0.7131979333333334,0.7114957333333334,100.21222333333333
2014-10-01,2014-10,October,Ampara,Eastern,2.0,25832.0,LK52,147.0,0.6824584833333334,0.6726984566666667,101.35004833333333
