district,year,month,respiratory_cases,deaths
Mullaitivu,2016,5,74.02439024390243,0.12195121951219512
Mullaitivu,2016,6,83.89430894308941,0.1382113821138211
Mullaitivu,2016,7,93.76422764227641,0.15447154471544713
Mullaitivu,2016,8,103.6341463414634,0.17073170731707316
Mullaitivu,2016,9,118.43902439024389,0.19512195121951217
Mullaitivu,2016,10,128.3089430894309,0.2113821138211382
Mullaitivu,2016,11,138.17886178861787,0.2276422764227642
Mullaitivu,2016,12,133.2439024390244,0.21951219512195122
Nuwara Eliya,2016,1,464.56097560975604,4.463414634146341
Nuwara Eliya,2016,2,438.75203252032514,4.215447154471544
Nuwara Eliya,2016,3,464.56097560975604,4.463414634146341
Nuwara Eliya,2016,4,412.94308943089425,3.9674796747967473
Nuwara Eliya,2016,5,387.1341463414634,3.719512195121951
Nuwara Eliya,2016,6,438.75203252032514,4.215447154471544
Nuwara Eliya,2016,7,490.36991869918694,4.711382113821138
Nuwara Eliya,2016,8,541.9878048780487,5.2073170731707314
Nuwara Eliya,2016,9,619.4146341463414,5.951219512195121
Nuwara Eliya,2016,10,671.0325203252032,6.447154471544715
Nuwara Eliya,2016,11,722.6504065040649,6.943089430894307
Nuwara Eliya,2016,12,696.8414634146342,6.695121951219512
Polonnaruwa,2016,1,294.0,2.8536585365853657
Polonnaruwa,2016,2,277.66666666666663,2.6951219512195115
Polonnaruwa,2016,3,294.0,2.8536585365853657
Polonnaruwa,2016,4,261.3333333333333,2.536585365853658
Polonnaruwa,2016,5,245.0,2.3780487804878048
Polonnaruwa,2016,6,277.66666666666663,2.6951219512195115
Polonnaruwa,2016,7,310.3333333333333,3.012195121951219
Polonnaruwa,2016,8,342.99999999999994,3.3292682926829267
Polonnaruwa,2016,9,391.99999999999994,3.804878048780487
Polonnaruwa,2016,10,424.66666666666663,4.121951219512195
Polonnaruwa,2016,11,457.33333333333326,4.439024390243902
Polonnaruwa,2016,12,441.0,4.280487804878049
Puttalam,2016,1,315.8048780487805,1.3902439024390243
Puttalam,2016,2,298.26016260162595,1.3130081300813006
Puttalam,2016,3,315.8048780487805,1.3902439024390243
Puttalam,2016,4,280.7154471544715,1.235772357723577
Puttalam,2016,5,263.1707317073171,1.1585365853658536
Puttalam,2016,6,298.26016260162595,1.3130081300813006
Puttalam,2016,7,333.3495934959349,1.4674796747967478
Puttalam,2016,8,368.43902439024384,1.621951219512195
Puttalam,2016,9,421.07317073170725,1.8536585365853657
Puttalam,2016,10,456.1626016260162,2.0081300813008127
Puttalam,2016,11,491.25203252032514,2.1626016260162597
Puttalam,2016,12,473.7073170731707,2.0853658536585367
Ratnapura,2016,1,772.5365853658536,4.170731707317073
Ratnapura,2016,2,729.6178861788617,3.939024390243902
Ratnapura,2016,3,772.5365853658536,4.170731707317073
Ratnapura,2016,4,686.6991869918699,3.7073170731707314
Ratnapura,2016,5,643.780487804878,3.475609756097561
Ratnapura,2016,6,729.6178861788617,3.939024390243902
Ratnapura,2016,7,815.4552845528455,4.402439024390243
Ratnapura,2016,8,901.2926829268292,4.865853658536585
Ratnapura,2016,9,1030.0487804878048,5.560975609756097
Ratnapura,2016,10,1115.8861788617885,6.024390243902438
Ratnapura,2016,11,1201.7235772357722,6.487804878048779
Ratnapura,2016,12,1158.8048780487804,6.2560975609756095
Trincomalee,2016,1,360.1463414634146,1.5365853658536583
Trincomalee,2016,2,340.13821138211375,1.4512195121951217
Trincomalee,2016,3,360.1463414634146,1.5365853658536583
Trincomalee,2016,4,320.13008130081295,1.3658536585365852
Trincomalee,2016,5,300.1219512195122,1.2804878048780488
Trincomalee,2016,6,340.13821138211375,1.4512195121951217
Trincomalee,2016,7,380.1544715447154,1.621951219512195
Trincomalee,2016,8,420.17073170731703,1.792682926829268
Trincomalee,2016,9,480.19512195121945,2.0487804878048776
Trincomalee,2016,10,520.2113821138211,2.219512195121951
Trincomalee,2016,11,560.2276422764227,2.390243902439024
Trincomalee,2016,12,540.219512195122,2.3048780487804876
Vavuniya,2016,1,118.3170731707317,0.5853658536585366
Vavuniya,2016,2,111.74390243902437,0.5528455284552845
Vavuniya,2016,3,118.3170731707317,0.5853658536585366
Vavuniya,2016,4,105.17073170731706,0.5203252032520325
Vavuniya,2016,5,98.59756097560975,0.4878048780487805
Vavuniya,2016,6,111.74390243902437,0.5528455284552845
Vavuniya,2016,7,124.89024390243901,0.6178861788617885
Vavuniya,2016,8,138.03658536585365,0.6829268292682926
Vavuniya,2016,9,157.7560975609756,0.7804878048780487
Vavuniya,2016,10,170.90243902439022,0.8455284552845528
Vavuniya,2016,11,184.04878048780483,0.9105691056910568
Vavuniya,2016,12,177.47560975609755,0.8780487804878049
Ampara,2017,1,210.36585365853657,1.9024390243902438
Ampara,2017,2,198.67886178861784,1.7967479674796745
Ampara,2017,3,210.36585365853657,1.9024390243902438
Ampara,2017,4,186.99186991869917,1.6910569105691056
Ampara,2017,5,175.3048780487805,1.5853658536585367
Ampara,2017,6,198.67886178861784,1.7967479674796745
Ampara,2017,7,222.05284552845526,2.0081300813008127
Ampara,2017,8,245.42682926829266,2.219512195121951
Ampara,2017,9,280.48780487804873,2.536585365853658
Ampara,2017,10,303.86178861788613,2.7479674796747964
Ampara,2017,11,327.23577235772353,2.9593495934959346
Ampara,2017,12,315.5487804878049,2.8536585365853657
Anuradhapura,2017,1,622.3170731707316,6.439024390243902
Anuradhapura,2017,2,587.7439024390243,6.081300813008129
Anuradhapura,2017,3,622.3170731707316,6.439024390243902
Anuradhapura,2017,4,553.170731707317,5.723577235772357
Anuradhapura,2017,5,518.5975609756098,5.365853658536585
Anuradhapura,2017,6,587.7439024390243,6.081300813008129
Anuradhapura,2017,7,656.8902439024389,6.796747967479674
Anuradhapura,2017,8,726.0365853658536,7.512195121951219
Anuradhapura,2017,9,829.7560975609755,8.585365853658535
Anuradhapura,2017,10,898.9024390243902,9.300813008130081
Anuradhapura,2017,11,968.0487804878047,10.016260162601624
Anuradhapura,2017,12,933.4756097560976,9.658536585365853
Badulla,2017,1,761.0487804878048,9.439024390243901
Badulla,2017,2,718.7682926829267,8.914634146341461
Badulla,2017,3,761.0487804878048,9.439024390243901
Badulla,2017,4,676.4878048780487,8.390243902439023
Badulla,2017,5,634.2073170731708,7.865853658536585
Badulla,2017,6,718.7682926829267,8.914634146341461
Badulla,2017,7,803.3292682926829,9.963414634146341
Badulla,2017,8,887.8902439024389,11.012195121951219
Badulla,2017,9,1014.7317073170731,12.585365853658535
Badulla,2017,10,1099.2926829268292,13.634146341463413
Badulla,2017,11,1183.8536585365853,14.68292682926829
Badulla,2017,12,1141.5731707317073,14.158536585365853
Batticaloa,2017,1,406.4634146341463,0.6585365853658536
Batticaloa,2017,2,383.88211382113815,0.621951219512195
Batticaloa,2017,3,406.4634146341463,0.6585365853658536
Batticaloa,2017,4,361.30081300813004,0.5853658536585366
Batticaloa,2017,5,338.7195121951219,0.5487804878048781
Batticaloa,2017,6,383.88211382113815,0.621951219512195
Batticaloa,2017,7,429.04471544715443,0.6951219512195121
Batticaloa,2017,8,474.2073170731707,0.7682926829268292
Batticaloa,2017,9,541.951219512195,0.8780487804878048
Batticaloa,2017,10,587.1138211382114,0.9512195121951219
Batticaloa,2017,11,632.2764227642275,1.0243902439024388
Batticaloa,2017,12,609.6951219512196,0.9878048780487805
Colombo,2017,1,1265.1951219512193,17.634146341463413
Colombo,2017,2,1194.9065040650405,16.654471544715445
Colombo,2017,3,1265.1951219512193,17.634146341463413
Colombo,2017,4,1124.6178861788617,15.674796747967479
Colombo,2017,5,1054.3292682926829,14.695121951219512
Colombo,2017,6,1194.9065040650405,16.654471544715445
Colombo,2017,7,1335.4837398373982,18.613821138211378
Colombo,2017,8,1476.060975609756,20.573170731707314
Colombo,2017,9,1686.9268292682925,23.512195121951216
Colombo,2017,10,1827.5040650406502,25.471544715447152
Colombo,2017,11,1968.0813008130078,27.430894308943085
Colombo,2017,12,1897.7926829268292,26.451219512195124
Galle,2017,1,824.4878048780487,10.170731707317072
Galle,2017,2,778.6829268292681,9.605691056910567
Galle,2017,3,824.4878048780487,10.170731707317072
Galle,2017,4,732.8780487804877,9.040650406504064
Galle,2017,5,687.0731707317073,8.47560975609756
Galle,2017,6,778.6829268292681,9.605691056910567
Galle,2017,7,870.2926829268291,10.735772357723576
Galle,2017,8,961.9024390243901,11.865853658536585
Galle,2017,9,1099.3170731707316,13.560975609756095
Galle,2017,10,1190.9268292682925,14.691056910569104
Galle,2017,11,1282.5365853658534,15.821138211382111
Galle,2017,12,1236.7317073170732,15.25609756097561
Gampaha,2017,1,1586.1951219512193,10.536585365853657
Gampaha,2017,2,1498.073170731707,9.95121951219512
Gampaha,2017,3,1586.1951219512193,10.536585365853657
Gampaha,2017,4,1409.951219512195,9.365853658536585
Gampaha,2017,5,1321.8292682926829,8.78048780487805
Gampaha,2017,6,1498.073170731707,9.95121951219512
Gampaha,2017,7,1674.3170731707314,11.121951219512194
Gampaha,2017,8,1850.560975609756,12.292682926829267
Gampaha,2017,9,2114.9268292682923,14.048780487804876
Gampaha,2017,10,2291.170731707317,15.21951219512195
Gampaha,2017,11,2467.414634146341,16.39024390243902
Gampaha,2017,12,2379.2926829268295,15.804878048780488
Hambantota,2017,1,903.7317073170731,4.390243902439024
Hambantota,2017,2,853.5243902439023,4.146341463414633
Hambantota,2017,3,903.7317073170731,4.390243902439024
Hambantota,2017,4,803.3170731707316,3.9024390243902434
Hambantota,2017,5,753.109756097561,3.6585365853658534
Hambantota,2017,6,853.5243902439023,4.146341463414633
Hambantota,2017,7,953.9390243902437,4.634146341463414
Hambantota,2017,8,1054.3536585365853,5.121951219512194
Hambantota,2017,9,1204.9756097560974,5.853658536585365
Hambantota,2017,10,1305.390243902439,6.341463414634146
Hambantota,2017,11,1405.8048780487802,6.829268292682926
Hambantota,2017,12,1355.5975609756097,6.585365853658536
Jaffna,2017,1,701.4878048780488,3.512195121951219
Jaffna,2017,2,662.5162601626015,3.3170731707317067
Jaffna,2017,3,701.4878048780488,3.512195121951219
Jaffna,2017,4,623.5447154471544,3.121951219512195
Jaffna,2017,5,584.5731707317073,2.926829268292683
Jaffna,2017,6,662.5162601626015,3.3170731707317067
Jaffna,2017,7,740.4593495934959,3.7073170731707314
Jaffna,2017,8,818.4024390243902,4.097560975609756
Jaffna,2017,9,935.3170731707316,4.682926829268292
Jaffna,2017,10,1013.2601626016259,5.073170731707316
Jaffna,2017,11,1091.2032520325201,5.463414634146341
Jaffna,2017,12,1052.2317073170732,5.2682926829268295
Kalmunai,2017,1,418.5365853658536,2.7073170731707314
Kalmunai,2017,2,395.28455284552837,2.556910569105691
Kalmunai,2017,3,418.5365853658536,2.7073170731707314
Kalmunai,2017,4,372.0325203252032,2.40650406504065
Kalmunai,2017,5,348.780487804878,2.2560975609756095
Kalmunai,2017,6,395.28455284552837,2.556910569105691
Kalmunai,2017,7,441.7886178861788,2.857723577235772
Kalmunai,2017,8,488.29268292682923,3.1585365853658534
Kalmunai,2017,9,558.0487804878048,3.6097560975609753
Kalmunai,2017,10,604.5528455284552,3.9105691056910565
Kalmunai,2017,11,651.0569105691055,4.211382113821138
Kalmunai,2017,12,627.8048780487804,4.060975609756097
Kalutara,2017,1,808.5365853658536,6.585365853658536
Kalutara,2017,2,763.6178861788617,6.2195121951219505
Kalutara,2017,3,808.5365853658536,6.585365853658536
Kalutara,2017,4,718.6991869918699,5.853658536585365
Kalutara,2017,5,673.780487804878,5.48780487804878
Kalutara,2017,6,763.6178861788617,6.2195121951219505
Kalutara,2017,7,853.4552845528455,6.951219512195121
Kalutara,2017,8,943.2926829268292,7.682926829268292
Kalutara,2017,9,1078.0487804878048,8.780487804878048
Kalutara,2017,10,1167.8861788617885,9.512195121951219
Kalutara,2017,11,1257.7235772357722,10.243902439024389
Kalutara,2017,12,1212.8048780487804,9.878048780487806
Kandy,2017,1,1156.0243902439024,19.317073170731707
Kandy,2017,2,1091.8008130081298,18.24390243902439
Kandy,2017,3,1156.0243902439024,19.317073170731707
Kandy,2017,4,1027.5772357723577,17.17073170731707
Kandy,2017,5,963.3536585365854,16.097560975609756
Kandy,2017,6,1091.8008130081298,18.24390243902439
Kandy,2017,7,1220.2479674796746,20.39024390243902
Kandy,2017,8,1348.6951219512193,22.536585365853657
Kandy,2017,9,1541.3658536585365,25.756097560975608
Kandy,2017,10,1669.8130081300812,27.90243902439024
Kandy,2017,11,1798.2601626016258,30.048780487804873
Kandy,2017,12,1734.0365853658536,28.975609756097562
Kegalle,2017,1,568.4634146341463,8.414634146341463
Kegalle,2017,2,536.8821138211381,7.947154471544714
Kegalle,2017,3,568.4634146341463,8.414634146341463
Kegalle,2017,4,505.30081300813004,7.479674796747966
Kegalle,2017,5,473.7195121951219,7.012195121951219
Kegalle,2017,6,536.8821138211381,7.947154471544714
Kegalle,2017,7,600.0447154471544,8.88211382113821
Kegalle,2017,8,663.2073170731707,9.817073170731707
Kegalle,2017,9,757.951219512195,11.21951219512195
Kegalle,2017,10,821.1138211382113,12.154471544715447
Kegalle,2017,11,884.2764227642275,13.089430894308942
Kegalle,2017,12,852.6951219512196,12.621951219512194
Kilinochchi,2017,1,130.90243902439025,0.5853658536585366
Kilinochchi,2017,2,123.63008130081299,0.5528455284552845
Kilinochchi,2017,3,130.90243902439025,0.5853658536585366
Kilinochchi,2017,4,116.35772357723576,0.5203252032520325
Kilinochchi,2017,5,109.08536585365853,0.4878048780487805
Kilinochchi,2017,6,123.63008130081299,0.5528455284552845
Kilinochchi,2017,7,138.17479674796746,0.6178861788617885
Kilinochchi,2017,8,152.71951219512195,0.6829268292682926
Kilinochchi,2017,9,174.53658536585365,0.7804878048780487
Kilinochchi,2017,10,189.0813008130081,0.8455284552845528
Kilinochchi,2017,11,203.62601626016257,0.9105691056910568
Kilinochchi,2017,12,196.35365853658536,0.8780487804878049
Kurunegala,2017,1,1228.7560975609756,11.853658536585366
Kurunegala,2017,2,1160.491869918699,11.19512195121951
Kurunegala,2017,3,1228.7560975609756,11.853658536585366
Kurunegala,2017,4,1092.2276422764226,10.536585365853657
Kurunegala,2017,5,1023.9634146341464,9.878048780487804
Kurunegala,2017,6,1160.491869918699,11.19512195121951
Kurunegala,2017,7,1297.0203252032518,12.512195121951217
Kurunegala,2017,8,1433.5487804878048,13.829268292682926
Kurunegala,2017,9,1638.341463414634,15.804878048780486
Kurunegala,2017,10,1774.8699186991869,17.121951219512194
Kurunegala,2017,11,1911.3983739837395,18.4390243902439
Kurunegala,2017,12,1843.1341463414635,17.78048780487805
Mannar,2017,1,57.80487804878049,0.07317073170731707
Mannar,2017,2,54.59349593495934,0.06910569105691056
Mannar,2017,3,57.80487804878049,0.07317073170731707
Mannar,2017,4,51.382113821138205,0.06504065040650406
Mannar,2017,5,48.170731707317074,0.06097560975609756
Mannar,2017,6,54.59349593495934,0.06910569105691056
Mannar,2017,7,61.01626016260162,0.07723577235772357
Mannar,2017,8,67.4390243902439,0.08536585365853658
Mannar,2017,9,77.07317073170731,0.09756097560975609
Mannar,2017,10,83.49593495934958,0.1056910569105691
Mannar,2017,11,89.91869918699186,0.1138211382113821
Mannar,2017,12,86.70731707317073,0.10975609756097561
Matale,2017,1,406.24390243902434,6.292682926829268
Matale,2017,2,383.67479674796743,5.943089430894307
Matale,2017,3,406.24390243902434,6.292682926829268
Matale,2017,4,361.10569105691053,5.593495934959349
Matale,2017,5,338.5365853658536,5.2439024390243905
Matale,2017,6,383.67479674796743,5.943089430894307
Matale,2017,7,428.81300813008124,6.642276422764227
Matale,2017,8,473.95121951219505,7.341463414634146
Matale,2017,9,541.6585365853658,8.390243902439023
Matale,2017,10,586.7967479674796,9.089430894308942
Matale,2017,11,631.9349593495934,9.78861788617886
Matale,2017,12,609.3658536585366,9.439024390243903
Matara,2017,1,485.2682926829268,1.6829268292682926
Matara,2017,2,458.3089430894308,1.5894308943089428
Matara,2017,3,485.2682926829268,1.6829268292682926
Matara,2017,4,431.3495934959349,1.4959349593495934
Matara,2017,5,404.390243902439,1.4024390243902438
Matara,2017,6,458.3089430894308,1.5894308943089428
Matara,2017,7,512.2276422764227,1.776422764227642
Matara,2017,8,566.1463414634146,1.9634146341463412
Matara,2017,9,647.0243902439024,2.24390243902439
Matara,2017,10,700.9430894308942,2.430894308943089
Matara,2017,11,754.8617886178861,2.617886178861788
Matara,2017,12,727.9024390243902,2.524390243902439
Monaragala,2017,1,574.9756097560976,3.7317073170731705
Monaragala,2017,2,543.0325203252031,3.524390243902438
Monaragala,2017,3,574.9756097560976,3.7317073170731705
Monaragala,2017,4,511.08943089430886,3.317073170731707
Monaragala,2017,5,479.1463414634146,3.1097560975609757
Monaragala,2017,6,543.0325203252031,3.524390243902438
Monaragala,2017,7,606.9186991869918,3.939024390243902
Monaragala,2017,8,670.8048780487804,4.353658536585366
Monaragala,2017,9,766.6341463414633,4.97560975609756
Monaragala,2017,10,830.520325203252,5.390243902439024
Monaragala,2017,11,894.4065040650405,5.804878048780487
Monaragala,2017,12,862.4634146341464,5.597560975609756
Mullaitivu,2017,1,107.56097560975608,0.2195121951219512
Mullaitivu,2017,2,101.58536585365852,0.20731707317073167
Mullaitivu,2017,3,107.56097560975608,0.2195121951219512
Mullaitivu,2017,4,95.60975609756096,0.19512195121951217
Mullaitivu,2017,5,89.6341463414634,0.18292682926829268
Mullaitivu,2017,6,101.58536585365852,0.20731707317073167
Mullaitivu,2017,7,113.53658536585364,0.23170731707317072
Mullaitivu,2017,8,125.48780487804876,0.25609756097560976
Mullaitivu,2017,9,143.41463414634146,0.2926829268292683
Mullaitivu,2017,10,155.36585365853657,0.31707317073170727
Mullaitivu,2017,11,167.31707317073167,0.3414634146341463
Mullaitivu,2017,12,161.34146341463415,0.32926829268292684
Nuwara Eliya,2017,1,490.9756097560975,1.097560975609756
Nuwara Eliya,2017,2,463.69918699186985,1.0365853658536583
Nuwara Eliya,2017,3,490.9756097560975,1.097560975609756
Nuwara Eliya,2017,4,436.42276422764223,0.9756097560975608
Nuwara Eliya,2017,5,409.1463414634146,0.9146341463414633
Nuwara Eliya,2017,6,463.69918699186985,1.0365853658536583
Nuwara Eliya,2017,7,518.2520325203251,1.1585365853658536
Nuwara Eliya,2017,8,572.8048780487804,1.2804878048780486
Nuwara Eliya,2017,9,654.6341463414633,1.4634146341463412
Nuwara Eliya,2017,10,709.1869918699186,1.5853658536585364
Nuwara Eliya,2017,11,763.7398373983739,1.7073170731707314
Nuwara Eliya,2017,12,736.4634146341464,1.646341463414634
Polonnaruwa,2017,1,276.73170731707313,3.7317073170731705
Polonnaruwa,2017,2,261.35772357723573,3.524390243902438
Polonnaruwa,2017,3,276.73170731707313,3.7317073170731705
Polonnaruwa,2017,4,245.98373983739836,3.317073170731707
Polonnaruwa,2017,5,230.60975609756096,3.1097560975609757
Polonnaruwa,2017,6,261.35772357723573,3.524390243902438
Polonnaruwa,2017,7,292.10569105691053,3.939024390243902
Polonnaruwa,2017,8,322.8536585365853,4.353658536585366
Polonnaruwa,2017,9,368.9756097560975,4.97560975609756
Polonnaruwa,2017,10,399.7235772357723,5.390243902439024
Polonnaruwa,2017,11,430.47154471544707,5.804878048780487
Polonnaruwa,2017,12,415.0975609756098,5.597560975609756
Puttalam,2017,1,321.5853658536585,1.7560975609756095
Puttalam,2017,2,303.7195121951219,1.6585365853658534
Puttalam,2017,3,321.5853658536585,1.7560975609756095
Puttalam,2017,4,285.8536585365853,1.5609756097560974
Puttalam,2017,5,267.9878048780488,1.4634146341463414
Puttalam,2017,6,303.7195121951219,1.6585365853658534
Puttalam,2017,7,339.45121951219505,1.8536585365853657
Puttalam,2017,8,375.18292682926824,2.048780487804878
Puttalam,2017,9,428.780487804878,2.341463414634146
Puttalam,2017,10,464.5121951219512,2.536585365853658
Puttalam,2017,11,500.2439024390243,2.7317073170731705
Puttalam,2017,12,482.3780487804878,2.6341463414634148
Ratnapura,2017,1,462.6585365853658,5.048780487804878
Ratnapura,2017,2,436.95528455284546,4.768292682926829
Ratnapura,2017,3,462.6585365853658,5.048780487804878
Ratnapura,2017,4,411.25203252032514,4.48780487804878
Ratnapura,2017,5,385.5487804878049,4.2073170731707314
Ratnapura,2017,6,436.95528455284546,4.768292682926829
Ratnapura,2017,7,488.36178861788613,5.329268292682926
Ratnapura,2017,8,539.7682926829268,5.890243902439024
Ratnapura,2017,9,616.8780487804877,6.73170731707317
Ratnapura,2017,10,668.2845528455284,7.292682926829268
Ratnapura,2017,11,719.6910569105689,7.853658536585365
Ratnapura,2017,12,693.9878048780488,7.573170731707317
Trincomalee,2017,1,342.36585365853654,1.2439024390243902
Trincomalee,2017,2,323.34552845528447,1.1747967479674795
Trincomalee,2017,3,342.36585365853654,1.2439024390243902
Trincomalee,2017,4,304.3252032520325,1.105691056910569
Trincomalee,2017,5,285.3048780487805,1.0365853658536586
Trincomalee,2017,6,323.34552845528447,1.1747967479674795
Trincomalee,2017,7,361.38617886178855,1.3130081300813006
Trincomalee,2017,8,399.42682926829264,1.451219512195122
Trincomalee,2017,9,456.48780487804873,1.6585365853658536
Trincomalee,2017,10,494.5284552845528,1.7967479674796747
Trincomalee,2017,11,532.5691056910568,1.9349593495934956
Trincomalee,2017,12,513.5487804878048,1.8658536585365855
Vavuniya,2017,1,137.48780487804876,0.7317073170731707
Vavuniya,2017,2,129.84959349593493,0.6910569105691056
Vavuniya,2017,3,137.48780487804876,0.7317073170731707
Vavuniya,2017,4,122.21138211382113,0.6504065040650406
Vavuniya,2017,5,114.57317073170732,0.6097560975609756
Vavuniya,2017,6,129.84959349593493,0.6910569105691056
Vavuniya,2017,7,145.12601626016257,0.7723577235772356
Vavuniya,2017,8,160.40243902439022,0.8536585365853657
Vavuniya,2017,9,183.31707317073167,0.9756097560975608
Vavuniya,2017,10,198.59349593495932,1.056910569105691
Vavuniya,2017,11,213.86991869918697,1.138211382113821
Vavuniya,2017,12,206.23170731707316,1.0975609756097562
Ampara,2018,1,187.8292682926829,1.024390243902439
Ampara,2018,2,177.39430894308938,0.9674796747967478
Ampara,2018,3,187.8292682926829,1.024390243902439
Ampara,2018,4,166.95934959349592,0.9105691056910568
Ampara,2018,5,156.52439024390245,0.8536585365853658
Ampara,2018,6,177.39430894308938,0.9674796747967478
Ampara,2018,7,198.2642276422764,1.0813008130081299
Ampara,2018,8,219.1341463414634,1.1951219512195121
Ampara,2018,9,250.43902439024387,1.3658536585365852
Ampara,2018,10,271.3089430894309,1.4796747967479673
Ampara,2018,11,292.17886178861784,1.5934959349593494
Ampara,2018,12,281.7439024390244,1.5365853658536586
Anuradhapura,2018,1,626.9268292682926,7.24390243902439
Anuradhapura,2018,2,592.0975609756097,6.841463414634145
Anuradhapura,2018,3,626.9268292682926,7.24390243902439
Anuradhapura,2018,4,557.2682926829268,6.439024390243902
Anuradhapura,2018,5,522.4390243902438,6.036585365853658
Anuradhapura,2018,6,592.0975609756097,6.841463414634145
Anuradhapura,2018,7,661.7560975609755,7.646341463414633
Anuradhapura,2018,8,731.4146341463414,8.451219512195122
Anuradhapura,2018,9,835.9024390243901,9.658536585365853
Anuradhapura,2018,10,905.560975609756,10.463414634146341
Anuradhapura,2018,11,975.2195121951218,11.268292682926827
Anuradhapura,2018,12,940.390243902439,10.865853658536585
Badulla,2018,1,828.7317073170731,10.024390243902438
Badulla,2018,2,782.6910569105689,9.467479674796746
Badulla,2018,3,828.7317073170731,10.024390243902438
Badulla,2018,4,736.650406504065,8.910569105691057
Badulla,2018,5,690.609756097561,8.353658536585366
Badulla,2018,6,782.6910569105689,9.467479674796746
Badulla,2018,7,874.7723577235771,10.581300813008129
Badulla,2018,8,966.8536585365853,11.69512195121951
Badulla,2018,9,1104.9756097560974,13.365853658536585
Badulla,2018,10,1197.0569105691056,14.479674796747966
Badulla,2018,11,1289.1382113821137,15.593495934959346
Badulla,2018,12,1243.0975609756097,15.036585365853659
Batticaloa,2018,1,541.3170731707316,1.3902439024390243
Batticaloa,2018,2,511.2439024390243,1.3130081300813006
Batticaloa,2018,3,541.3170731707316,1.3902439024390243
Batticaloa,2018,4,481.17073170731703,1.235772357723577
Batticaloa,2018,5,451.0975609756097,1.1585365853658536
Batticaloa,2018,6,511.2439024390243,1.3130081300813006
Batticaloa,2018,7,571.3902439024389,1.4674796747967478
Batticaloa,2018,8,631.5365853658536,1.621951219512195
Batticaloa,2018,9,721.7560975609755,1.8536585365853657
Batticaloa,2018,10,781.9024390243902,2.0081300813008127
Batticaloa,2018,11,842.0487804878047,2.1626016260162597
Batticaloa,2018,12,811.9756097560976,2.0853658536585367
Colombo,2018,1,1288.170731707317,19.46341463414634
Colombo,2018,2,1216.6056910569102,18.38211382113821
Colombo,2018,3,1288.170731707317,19.46341463414634
Colombo,2018,4,1145.040650406504,17.300813008130078
Colombo,2018,5,1073.4756097560976,16.21951219512195
Colombo,2018,6,1216.6056910569102,18.38211382113821
Colombo,2018,7,1359.7357723577234,20.54471544715447
Colombo,2018,8,1502.8658536585365,22.70731707317073
Colombo,2018,9,1717.5609756097558,25.95121951219512
Colombo,2018,10,1860.691056910569,28.11382113821138
Colombo,2018,11,2003.8211382113818,30.276422764227636
Colombo,2018,12,1932.2560975609756,29.195121951219512
Galle,2018,1,800.7073170731707,9.073170731707316
Galle,2018,2,756.2235772357723,8.569105691056908
Galle,2018,3,800.7073170731707,9.073170731707316
Galle,2018,4,711.7398373983739,8.065040650406504
Galle,2018,5,667.2560975609756,7.560975609756097
Galle,2018,6,756.2235772357723,8.569105691056908
Galle,2018,7,845.191056910569,9.577235772357723
Galle,2018,8,934.1585365853658,10.585365853658535
Galle,2018,9,1067.6097560975609,12.097560975609754
Galle,2018,10,1156.5772357723577,13.105691056910569
Galle,2018,11,1245.5447154471542,14.11382113821138
Galle,2018,12,1201.060975609756,13.609756097560975
Gampaha,2018,1,1467.5121951219512,9.951219512195122
Gampaha,2018,2,1385.9837398373982,9.398373983739836
Gampaha,2018,3,1467.5121951219512,9.951219512195122
Gampaha,2018,4,1304.4552845528453,8.845528455284551
Gampaha,2018,5,1222.9268292682927,8.292682926829269
Gampaha,2018,6,1385.9837398373982,9.398373983739836
Gampaha,2018,7,1549.0406504065038,10.504065040650405
Gampaha,2018,8,1712.0975609756097,11.609756097560975
Gampaha,2018,9,1956.6829268292681,13.268292682926829
Gampaha,2018,10,2119.7398373983738,14.373983739837398
Gampaha,2018,11,2282.7967479674794,15.479674796747965
Gampaha,2018,12,2201.268292682927,14.926829268292684
Hambantota,2018,1,971.2682926829268,4.609756097560975
Hambantota,2018,2,917.3089430894307,4.353658536585365
Hambantota,2018,3,971.2682926829268,4.609756097560975
Hambantota,2018,4,863.3495934959349,4.097560975609755
Hambantota,2018,5,809.390243902439,3.841463414634146
Hambantota,2018,6,917.3089430894307,4.353658536585365
Hambantota,2018,7,1025.2276422764226,4.865853658536585
Hambantota,2018,8,1133.1463414634145,5.378048780487805
Hambantota,2018,9,1295.0243902439022,6.146341463414633
Hambantota,2018,10,1402.9430894308941,6.658536585365853
Hambantota,2018,11,1510.8617886178858,7.1707317073170715
Hambantota,2018,12,1456.9024390243903,6.914634146341464
Jaffna,2018,1,729.0,3.512195121951219
Jaffna,2018,2,688.4999999999999,3.3170731707317067
Jaffna,2018,3,729.0,3.512195121951219
Jaffna,2018,4,647.9999999999999,3.121951219512195
Jaffna,2018,5,607.5,2.926829268292683
Jaffna,2018,6,688.4999999999999,3.3170731707317067
Jaffna,2018,7,769.4999999999999,3.7073170731707314
Jaffna,2018,8,850.4999999999999,4.097560975609756
Jaffna,2018,9,971.9999999999999,4.682926829268292
Jaffna,2018,10,1053.0,5.073170731707316
Jaffna,2018,11,1133.9999999999998,5.463414634146341
Jaffna,2018,12,1093.5,5.2682926829268295
Kalmunai,2018,1,604.9756097560975,1.5365853658536583
