date,district,province,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq
1/02/2011,Matale,Central,2,25830,LK22,67,0.80332834,0.807501,99.5134
11/02/2011,Matale,Central,2,25830,LK22,67,0.798594,0.8002383,99.80661
21/02/2011,Matale,Central,2,25830,LK22,67,0.79194474,0.7921468,99.976
1/03/2011,Matale,Central,2,25830,LK22,67,0.78181493,0.7833081,99.820816
11/03/2011,Matale,Central,2,25830,LK22,67,0.77050894,0.77474093,99.48686
21/03/2011,Matale,Central,2,25830,LK22,67,0.76172835,0.76880234,99.13606
1/04/2011,Matale,Central,2,25830,LK22,67,0.757991,0.76684517,98.91606
11/04/2011,Matale,Central,2,25830,LK22,67,0.7584985,0.7680091,98.83734
21/04/2011,Matale,Central,2,25830,LK22,67,0.760388,0.77001834,98.8256
1/05/2011,Matale,Central,2,25830,LK22,67,0.7611537,0.7710481,98.7949
11/05/2011,Matale,Central,2,25830,LK22,67,0.76142836,0.7702883,98.91991
21/05/2011,Matale,Central,2,25830,LK22,67,0.7614,0.76792955,99.20169
1/06/2011,Matale,Central,2,25830,LK22,67,0.7592477,0.76419663,99.39217
11/06/2011,Matale,Central,2,25830,LK22,67,0.7542627,0.7596006,99.340675
21/06/2011,Matale,Central,2,25830,LK22,67,0.74824625,0.7542061,99.25891
1/07/2011,Matale,Central,2,25830,LK22,67,0.74324024,0.74746215,99.47059
11/07/2011,Matale,Central,2,25830,LK22,67,0.73882085,0.7409873,99.72611
21/07/2011,Matale,Central,2,25830,LK22,67,0.73247457,0.7351165,99.663506
1/08/2011,Matale,Central,2,25830,LK22,67,0.72556114,0.730133,99.41397
11/08/2011,Matale,Central,2,25830,LK22,67,0.7201224,0.72700614,99.11407
21/08/2011,Matale,Central,2,25830,LK22,67,0.7156283,0.7263103,98.62401
1/09/2011,Matale,Central,2,25830,LK22,67,0.71110296,0.72850615,97.76454
11/09/2011,Matale,Central,2,25830,LK22,67,0.7095672,0.7333366,96.965614
21/09/2011,Matale,Central,2,25830,LK22,67,0.71336716,0.74128306,96.47207
1/10/2011,Matale,Central,2,25830,LK22,67,0.7234164,0.7520879,96.42539
11/10/2011,Matale,Central,2,25830,LK22,67,0.73905224,0.76461494,96.86199
21/10/2011,Matale,Central,2,25830,LK22,67,0.7581761,0.7773211,97.68591
1/11/2011,Matale,Central,2,25830,LK22,67,0.7748806,0.7874713,98.49659
11/11/2011,Matale,Central,2,25830,LK22,67,0.7866731,0.7943313,99.09299
21/11/2011,Matale,Central,2,25830,LK22,67,0.79576266,0.7996037,99.547905
1/12/2011,Matale,Central,2,25830,LK22,67,0.80297613,0.8043872,99.83485
11/12/2011,Matale,Central,2,25830,LK22,67,0.8091015,0.80911267,99.9987
21/12/2011,Matale,Central,2,25830,LK22,67,0.8139388,0.8133122,100.072586
1/01/2012,Matale,Central,2,25830,LK22,67,0.8164507,0.8158197,100.07288
11/01/2012,Matale,Central,2,25830,LK22,67,0.8160791,0.8156236,100.05262
21/01/2012,Matale,Central,2,25830,LK22,67,0.8128328,0.81272507,100.01248
1/02/2012,Matale,Central,2,25830,LK22,67,0.8079985,0.807501,100.05801
11/02/2012,Matale,Central,2,25830,LK22,67,0.8015209,0.8002383,100.150856
21/02/2012,Matale,Central,2,25830,LK22,67,0.79302835,0.7921468,100.10467
1/03/2012,Matale,Central,2,25830,LK22,67,0.78186417,0.7833081,99.82672
11/03/2012,Matale,Central,2,25830,LK22,67,0.77031934,0.77474093,99.46387
21/03/2012,Matale,Central,2,25830,LK22,67,0.76234925,0.76880234,99.21189
1/04/2012,Matale,Central,2,25830,LK22,67,0.75935674,0.76684517,99.08325
11/04/2012,Matale,Central,2,25830,LK22,67,0.75929844,0.7680091,98.93514
21/04/2012,Matale,Central,2,25830,LK22,67,0.7590582,0.77001834,98.66342
1/05/2012,Matale,Central,2,25830,LK22,67,0.75604326,0.7710481,98.17247
11/05/2012,Matale,Central,2,25830,LK22,67,0.7486045,0.7702883,97.35657
21/05/2012,Matale,Central,2,25830,LK22,67,0.7386537,0.76792955,96.42074
1/06/2012,Matale,Central,2,25830,LK22,67,0.73036414,0.76419663,95.84468
11/06/2012,Matale,Central,2,25830,LK22,67,0.7258612,0.7596006,95.83259
21/06/2012,Matale,Central,2,25830,LK22,67,0.7232388,0.7542061,96.14933
1/07/2012,Matale,Central,2,25830,LK22,67,0.72107613,0.74746215,96.69125
11/07/2012,Matale,Central,2,25830,LK22,67,0.7192925,0.7409873,97.257256
21/07/2012,Matale,Central,2,25830,LK22,67,0.7168313,0.7351165,97.67103
1/08/2012,Matale,Central,2,25830,LK22,67,0.7123388,0.730133,97.719086
11/08/2012,Matale,Central,2,25830,LK22,67,0.7060075,0.72700614,97.29749
21/08/2012,Matale,Central,2,25830,LK22,67,0.6987686,0.7263103,96.45223
1/09/2012,Matale,Central,2,25830,LK22,67,0.69252086,0.72850615,95.377655
11/09/2012,Matale,Central,2,25830,LK22,67,0.69103277,0.7333366,94.59953
21/09/2012,Matale,Central,2,25830,LK22,67,0.6971343,0.74128306,94.42061
1/10/2012,Matale,Central,2,25830,LK22,67,0.71242684,0.7520879,95.05527
11/10/2012,Matale,Central,2,25830,LK22,67,0.73498803,0.76461494,96.36308
21/10/2012,Matale,Central,2,25830,LK22,67,0.75889105,0.7773211,97.77232
1/11/2012,Matale,Central,2,25830,LK22,67,0.77676266,0.7874713,98.72132
11/11/2012,Matale,Central,2,25830,LK22,67,0.78761494,0.7943313,99.20453
21/11/2012,Matale,Central,2,25830,LK22,67,0.7963164,0.7996037,99.613075
1/12/2012,Matale,Central,2,25830,LK22,67,0.805094,0.8043872,100.08273
11/12/2012,Matale,Central,2,25830,LK22,67,0.8144761,0.80911267,100.6243
21/12/2012,Matale,Central,2,25830,LK22,67,0.8226328,0.8133122,101.07963
1/01/2013,Matale,Central,2,25830,LK22,67,0.82548356,0.8158197,101.11616
11/01/2013,Matale,Central,2,25830,LK22,67,0.8233,0.8156236,100.886795
21/01/2013,Matale,Central,2,25830,LK22,67,0.81836414,0.81272507,100.65363
1/02/2013,Matale,Central,2,25830,LK22,67,0.8120731,0.807501,100.5332
11/02/2013,Matale,Central,2,25830,LK22,67,0.8046806,0.8002383,100.522484
21/02/2013,Matale,Central,2,25830,LK22,67,0.79696566,0.7921468,100.57219
1/03/2013,Matale,Central,2,25830,LK22,67,0.7883134,0.7833081,100.60066
11/03/2013,Matale,Central,2,25830,LK22,67,0.7793,0.77474093,100.55277
21/03/2013,Matale,Central,2,25830,LK22,67,0.77204025,0.76880234,100.39544
1/04/2013,Matale,Central,2,25830,LK22,67,0.76771045,0.76684517,100.10593
11/04/2013,Matale,Central,2,25830,LK22,67,0.76652837,0.7680091,99.81898
21/04/2013,Matale,Central,2,25830,LK22,67,0.7668522,0.77001834,99.6139
1/05/2013,Matale,Central,2,25830,LK22,67,0.7669806,0.7710481,99.50459
11/05/2013,Matale,Central,2,25830,LK22,67,0.7664582,0.7702883,99.53308
21/05/2013,Matale,Central,2,25830,LK22,67,0.76512384,0.76792955,99.656975
1/06/2013,Matale,Central,2,25830,LK22,67,0.763097,0.76419663,99.864944
11/06/2013,Matale,Central,2,25830,LK22,67,0.76202685,0.7596006,100.29969
21/06/2013,Matale,Central,2,25830,LK22,67,0.76112086,0.7542061,100.85982
1/07/2013,Matale,Central,2,25830,LK22,67,0.7595507,0.74746215,101.51588
11/07/2013,Matale,Central,2,25830,LK22,67,0.7572,0.7409873,102.049675
21/07/2013,Matale,Central,2,25830,LK22,67,0.75408953,0.7351165,102.41659
1/08/2013,Matale,Central,2,25830,LK22,67,0.751097,0.730133,102.68724
11/08/2013,Matale,Central,2,25830,LK22,67,0.74950296,0.72700614,102.89532
21/08/2013,Matale,Central,2,25830,LK22,67,0.7511582,0.7263103,103.20076
1/09/2013,Matale,Central,2,25830,LK22,67,0.7566089,0.72850615,103.60983
11/09/2013,Matale,Central,2,25830,LK22,67,0.76342684,0.7333366,103.84128
21/09/2013,Matale,Central,2,25830,LK22,67,0.76923877,0.74128306,103.53297
1/10/2013,Matale,Central,2,25830,LK22,67,0.7732761,0.7520879,102.64163
11/10/2013,Matale,Central,2,25830,LK22,67,0.777194,0.76461494,101.544174
21/10/2013,Matale,Central,2,25830,LK22,67,0.7831791,0.7773211,100.70807
1/11/2013,Matale,Central,2,25830,LK22,67,0.7895657,0.7874713,100.25008
11/11/2013,Matale,Central,2,25830,LK22,67,0.7936955,0.7943313,99.9247
21/11/2013,Matale,Central,2,25830,LK22,67,0.79639846,0.7996037,99.622734
1/12/2013,Matale,Central,2,25830,LK22,67,0.79964924,0.8043872,99.44545
11/12/2013,Matale,Central,2,25830,LK22,67,0.8044209,0.80911267,99.45388
21/12/2013,Matale,Central,2,25830,LK22,67,0.81066865,0.8133122,99.69379
1/01/2014,Matale,Central,2,25830,LK22,67,0.81645817,0.8158197,100.073746
11/01/2014,Matale,Central,2,25830,LK22,67,0.81802535,0.8156236,100.27746
21/01/2014,Matale,Central,2,25830,LK22,67,0.81559104,0.81272507,100.33219
1/02/2014,Matale,Central,2,25830,LK22,67,0.81026715,0.807501,100.32259
11/02/2014,Matale,Central,2,25830,LK22,67,0.80188656,0.8002383,100.193855
21/02/2014,Matale,Central,2,25830,LK22,67,0.791594,0.7921468,99.93436
1/03/2014,Matale,Central,2,25830,LK22,67,0.77898204,0.7833081,99.48086
11/03/2014,Matale,Central,2,25830,LK22,67,0.7659015,0.77474093,98.92821
21/03/2014,Matale,Central,2,25830,LK22,67,0.7564358,0.76880234,98.489685
1/04/2014,Matale,Central,2,25830,LK22,67,0.7526686,0.76684517,98.26448
11/04/2014,Matale,Central,2,25830,LK22,67,0.7554045,0.7680091,98.45911
21/04/2014,Matale,Central,2,25830,LK22,67,0.7618403,0.77001834,99.00269
1/05/2014,Matale,Central,2,25830,LK22,67,0.766991,0.7710481,99.50587
11/05/2014,Matale,Central,2,25830,LK22,67,0.76814324,0.7702883,99.7385
21/05/2014,Matale,Central,2,25830,LK22,67,0.76491934,0.76792955,99.63197
1/06/2014,Matale,Central,2,25830,LK22,67,0.7570716,0.76419663,99.1249
11/06/2014,Matale,Central,2,25830,LK22,67,0.7461418,0.7596006,98.3376
21/06/2014,Matale,Central,2,25830,LK22,67,0.7344104,0.7542061,97.538475
1/07/2014,Matale,Central,2,25830,LK22,67,0.7233089,0.74746215,96.97124
11/07/2014,Matale,Central,2,25830,LK22,67,0.7140806,0.7409873,96.59834
21/07/2014,Matale,Central,2,25830,LK22,67,0.7080507,0.7351165,96.55264
1/08/2014,Matale,Central,2,25830,LK22,67,0.7058119,0.730133,96.882454
11/08/2014,Matale,Central,2,25830,LK22,67,0.7058179,0.72700614,97.273094
21/08/2014,Matale,Central,2,25830,LK22,67,0.70768505,0.7263103,97.60079
1/09/2014,Matale,Central,2,25830,LK22,67,0.7135388,0.72850615,98.07743
11/09/2014,Matale,Central,2,25830,LK22,67,0.7237268,0.7333366,98.773224
21/09/2014,Matale,Central,2,25830,LK22,67,0.73984474,0.74128306,99.81823
1/10/2014,Matale,Central,2,25830,LK22,67,0.7593955,0.7520879,100.91107
11/10/2014,Matale,Central,2,25830,LK22,67,0.77807754,0.76461494,101.65263
21/10/2014,Matale,Central,2,25830,LK22,67,0.79248655,0.7773211,101.833084
1/11/2014,Matale,Central,2,25830,LK22,67,0.8004328,0.7874713,101.54769
11/11/2014,Matale,Central,2,25830,LK22,67,0.80419546,0.7943313,101.168274
21/11/2014,Matale,Central,2,25830,LK22,67,0.8064298,0.7996037,100.80346
1/12/2014,Matale,Central,2,25830,LK22,67,0.8085418,0.8043872,100.48627
11/12/2014,Matale,Central,2,25830,LK22,67,0.81069547,0.80911267,100.184235
21/12/2014,Matale,Central,2,25830,LK22,67,0.81185967,0.8133122,99.83176
1/01/2015,Matale,Central,2,25830,LK22,67,0.81153584,0.8158197,99.50522
11/01/2015,Matale,Central,2,25830,LK22,67,0.8099209,0.8156236,99.3412
21/01/2015,Matale,Central,2,25830,LK22,67,0.80695224,0.81272507,99.330864
1/02/2015,Matale,Central,2,25830,LK22,67,0.8022686,0.807501,99.38982
11/02/2015,Matale,Central,2,25830,LK22,67,0.7954373,0.8002383,99.43533
21/02/2015,Matale,Central,2,25830,LK22,67,0.7882731,0.7921468,99.540016
1/03/2015,Matale,Central,2,25830,LK22,67,0.7816298,0.7833081,99.79861
11/03/2015,Matale,Central,2,25830,LK22,67,0.77624327,0.77474093,100.18215
21/03/2015,Matale,Central,2,25830,LK22,67,0.77452385,0.76880234,100.69876
1/04/2015,Matale,Central,2,25830,LK22,67,0.7771866,0.76684517,101.266014
11/04/2015,Matale,Central,2,25830,LK22,67,0.7815776,0.7680091,101.658714
21/04/2015,Matale,Central,2,25830,LK22,67,0.7840164,0.77001834,101.70704
1/05/2015,Matale,Central,2,25830,LK22,67,0.7845045,0.7710481,101.63892
11/05/2015,Matale,Central,2,25830,LK22,67,0.7846761,0.7702883,101.75401
21/05/2015,Matale,Central,2,25830,LK22,67,0.7851597,0.76792955,102.10656
1/06/2015,Matale,Central,2,25830,LK22,67,0.7851791,0.76419663,102.57708
11/06/2015,Matale,Central,2,25830,LK22,67,0.78292537,0.7596006,102.88103
21/06/2015,Matale,Central,2,25830,LK22,67,0.7762522,0.7542061,102.74135
1/07/2015,Matale,Central,2,25830,LK22,67,0.76687014,0.74746215,102.433716
11/07/2015,Matale,Central,2,25830,LK22,67,0.7572656,0.7409873,102.05798
21/07/2015,Matale,Central,2,25830,LK22,67,0.74992836,0.7351165,101.88658
1/08/2015,Matale,Central,2,25830,LK22,67,0.74683136,0.730133,102.14045
11/08/2015,Matale,Central,2,25830,LK22,67,0.748203,0.72700614,102.72801
21/08/2015,Matale,Central,2,25830,LK22,67,0.7538463,0.7263103,103.54703
1/09/2015,Matale,Central,2,25830,LK22,67,0.7632507,0.72850615,104.46298
11/09/2015,Matale,Central,2,25830,LK22,67,0.7747164,0.7333366,105.2825
21/09/2015,Matale,Central,2,25830,LK22,67,0.7870134,0.74128306,105.77927
1/10/2015,Matale,Central,2,25830,LK22,67,0.7983477,0.7520879,105.767426
11/10/2015,Matale,Central,2,25830,LK22,67,0.80730593,0.76461494,105.24065
21/10/2015,Matale,Central,2,25830,LK22,67,0.81339103,0.7773211,104.35984
1/11/2015,Matale,Central,2,25830,LK22,67,0.8162925,0.7874713,103.44147
11/11/2015,Matale,Central,2,25830,LK22,67,0.81740594,0.7943313,102.73289
21/11/2015,Matale,Central,2,25830,LK22,67,0.81864476,0.7996037,102.24116
1/12/2015,Matale,Central,2,25830,LK22,67,0.82096714,0.8043872,101.940575
11/12/2015,Matale,Central,2,25830,LK22,67,0.8239344,0.80911267,101.725235
21/12/2015,Matale,Central,2,25830,LK22,67,0.8264492,0.8133122,101.5217
1/01/2016,Matale,Central,2,25830,LK22,67,0.82644176,0.8158197,101.22682
11/01/2016,Matale,Central,2,25830,LK22,67,0.8229074,0.8156236,100.84145
21/01/2016,Matale,Central,2,25830,LK22,67,0.8166597,0.81272507,100.45607
1/02/2016,Matale,Central,2,25830,LK22,67,0.8083373,0.807501,100.09753
11/02/2016,Matale,Central,2,25830,LK22,67,0.799691,0.8002383,99.93563
21/02/2016,Matale,Central,2,25830,LK22,67,0.791497,0.7921468,99.922844
1/03/2016,Matale,Central,2,25830,LK22,67,0.7835925,0.7833081,100.03414
11/03/2016,Matale,Central,2,25830,LK22,67,0.7752388,0.77474093,100.06036
21/03/2016,Matale,Central,2,25830,LK22,67,0.7679015,0.76880234,99.889984
1/04/2016,Matale,Central,2,25830,LK22,67,0.7656866,0.76684517,99.85816
11/04/2016,Matale,Central,2,25830,LK22,67,0.7679955,0.7680091,99.99834
21/04/2016,Matale,Central,2,25830,LK22,67,0.77304626,0.77001834,100.36925
1/05/2016,Matale,Central,2,25830,LK22,67,0.77976865,0.7710481,101.06212
11/05/2016,Matale,Central,2,25830,LK22,67,0.78548956,0.7702883,101.85316
21/05/2016,Matale,Central,2,25830,LK22,67,0.7886089,0.76792955,102.52826
1/06/2016,Matale,Central,2,25830,LK22,67,0.788288,0.76419663,102.958916
11/06/2016,Matale,Central,2,25830,LK22,67,0.7845507,0.7596006,103.08179
21/06/2016,Matale,Central,2,25830,LK22,67,0.7789059,0.7542061,103.071335
1/07/2016,Matale,Central,2,25830,LK22,67,0.77329844,0.74746215,103.23981
11/07/2016,Matale,Central,2,25830,LK22,67,0.76787907,0.7409873,103.39978
21/07/2016,Matale,Central,2,25830,LK22,67,0.76083434,0.7351165,103.275665
1/08/2016,Matale,Central,2,25830,LK22,67,0.7506731,0.730133,102.632904
11/08/2016,Matale,Central,2,25830,LK22,67,0.73901045,0.72700614,101.54494
21/08/2016,Matale,Central,2,25830,LK22,67,0.72576565,0.7263103,99.92984
1/09/2016,Matale,Central,2,25830,LK22,67,0.7120194,0.72850615,97.882256
11/09/2016,Matale,Central,2,25830,LK22,67,0.7001985,0.7333366,95.769615
21/09/2016,Matale,Central,2,25830,LK22,67,0.6926059,0.74128306,93.84833
1/10/2016,Matale,Central,2,25830,LK22,67,0.69232833,0.7520879,92.5495
11/10/2016,Matale,Central,2,25830,LK22,67,0.70177907,0.76461494,92.28644
21/10/2016,Matale,Central,2,25830,LK22,67,0.7220224,0.7773211,93.31593
1/11/2016,Matale,Central,2,25830,LK22,67,0.74734175,0.7874713,95.20826
11/11/2016,Matale,Central,2,25830,LK22,67,0.7695179,0.7943313,97.06118
21/11/2016,Matale,Central,2,25830,LK22,67,0.78701043,0.7996037,98.51775
1/12/2016,Matale,Central,2,25830,LK22,67,0.79897755,0.8043872,99.36684
11/12/2016,Matale,Central,2,25830,LK22,67,0.807288,0.80911267,99.78761
21/12/2016,Matale,Central,2,25830,LK22,67,0.81336117,0.8133122,100.00566
1/01/2017,Matale,Central,2,25830,LK22,67,0.8170239,0.8158197,100.13907
11/01/2017,Matale,Central,2,25830,LK22,67,0.8182134,0.8156236,100.299194
21/01/2017,Matale,Central,2,25830,LK22,67,0.8175149,0.81272507,100.55519
1/02/2017,Matale,Central,2,25830,LK22,67,0.8147149,0.807501,100.84127
11/02/2017,Matale,Central,2,25830,LK22,67,0.8104552,0.8002383,101.20167
21/02/2017,Matale,Central,2,25830,LK22,67,0.80618954,0.7921468,101.66749
1/03/2017,Matale,Central,2,25830,LK22,67,0.8014672,0.7833081,102.17916
11/03/2017,Matale,Central,2,25830,LK22,67,0.7956582,0.77474093,102.53622
21/03/2017,Matale,Central,2,25830,LK22,67,0.78918207,0.76880234,102.48896
1/04/2017,Matale,Central,2,25830,LK22,67,0.7831836,0.76684517,102.00019
11/04/2017,Matale,Central,2,25830,LK22,67,0.7787,0.7680091,101.30694
21/04/2017,Matale,Central,2,25830,LK22,67,0.77646416,0.77001834,100.78606
1/05/2017,Matale,Central,2,25830,LK22,67,0.77680147,0.7710481,100.70074
11/05/2017,Matale,Central,2,25830,LK22,67,0.7785746,0.7702883,101.01017
21/05/2017,Matale,Central,2,25830,LK22,67,0.77922237,0.76792955,101.38067
1/06/2017,Matale,Central,2,25830,LK22,67,0.77666116,0.76419663,101.5309
11/06/2017,Matale,Central,2,25830,LK22,67,0.7712194,0.7596006,101.43513
21/06/2017,Matale,Central,2,25830,LK22,67,0.76456565,0.7542061,101.28816
1/07/2017,Matale,Central,2,25830,LK22,67,0.7572925,0.74746215,101.232704
11/07/2017,Matale,Central,2,25830,LK22,67,0.7485388,0.7409873,100.9547
21/07/2017,Matale,Central,2,25830,LK22,67,0.7403925,0.7351165,100.672005
1/08/2017,Matale,Central,2,25830,LK22,67,0.73736715,0.730133,100.92731
11/08/2017,Matale,Central,2,25830,LK22,67,0.7399761,0.72700614,101.66923
21/08/2017,Matale,Central,2,25830,LK22,67,0.7485641,0.7263103,102.866615
1/09/2017,Matale,Central,2,25830,LK22,67,0.7622672,0.72850615,104.33664
11/09/2017,Matale,Central,2,25830,LK22,67,0.77664477,0.7333366,105.52866
21/09/2017,Matale,Central,2,25830,LK22,67,0.78823584,0.74128306,105.93375
1/10/2017,Matale,Central,2,25830,LK22,67,0.79699844,0.7520879,105.5992
11/10/2017,Matale,Central,2,25830,LK22,67,0.8034761,0.76461494,104.77051
21/10/2017,Matale,Central,2,25830,LK22,67,0.80706567,0.7773211,103.59528
1/11/2017,Matale,Central,2,25830,LK22,67,0.8089015,0.7874713,102.55892
11/11/2017,Matale,Central,2,25830,LK22,67,0.8098806,0.7943313,101.84161
21/11/2017,Matale,Central,2,25830,LK22,67,0.8103746,0.7996037,101.26775
1/12/2017,Matale,Central,2,25830,LK22,67,0.81048954,0.8043872,100.71423
11/12/2017,Matale,Central,2,25830,LK22,67,0.8110522,0.80911267,100.22576
21/12/2017,Matale,Central,2,25830,LK22,67,0.8116627,0.8133122,99.80893
1/01/2018,Matale,Central,2,25830,LK22,67,0.8110791,0.8158197,99.45247
11/01/2018,Matale,Central,2,25830,LK22,67,0.80928355,0.8156236,99.26758
21/01/2018,Matale,Central,2,25830,LK22,67,0.8062358,0.81272507,99.24782
1/02/2018,Matale,Central,2,25830,LK22,67,0.80144924,0.807501,99.29426
11/02/2018,Matale,Central,2,25830,LK22,67,0.794797,0.8002383,99.36004
21/02/2018,Matale,Central,2,25830,LK22,67,0.78746116,0.7921468,99.443596
1/03/2018,Matale,Central,2,25830,LK22,67,0.77975816,0.7833081,99.574
11/03/2018,Matale,Central,2,25830,LK22,67,0.7726761,0.77474093,99.74963
21/03/2018,Matale,Central,2,25830,LK22,67,0.7684089,0.76880234,99.95195
1/04/2018,Matale,Central,2,25830,LK22,67,0.76811045,0.76684517,100.1549
11/04/2018,Matale,Central,2,25830,LK22,67,0.77152836,0.7680091,100.430214
21/04/2018,Matale,Central,2,25830,LK22,67,0.7766119,0.77001834,100.80408
1/05/2018,Matale,Central,2,25830,LK22,67,0.78196716,0.7710481,101.32989
11/05/2018,Matale,Central,2,25830,LK22,67,0.7842955,0.7702883,101.7076
21/05/2018,Matale,Central,2,25830,LK22,67,0.7835537,0.76792955,101.910194
1/06/2018,Matale,Central,2,25830,LK22,67,0.78050745,0.76419663,102.0033
11/06/2018,Matale,Central,2,25830,LK22,67,0.7750761,0.7596006,101.91151
21/06/2018,Matale,Central,2,25830,LK22,67,0.7679388,0.7542061,101.7076
1/07/2018,Matale,Central,2,25830,LK22,67,0.76022834,0.74746215,101.60085
11/07/2018,Matale,Central,2,25830,LK22,67,0.7525268,0.7409873,101.458885
21/07/2018,Matale,Central,2,25830,LK22,67,0.7447388,0.7351165,101.22559
1/08/2018,Matale,Central,2,25830,LK22,67,0.7394209,0.730133,101.19055
11/08/2018,Matale,Central,2,25830,LK22,67,0.73857015,0.72700614,101.48828
21/08/2018,Matale,Central,2,25830,LK22,67,0.7419866,0.7263103,102.019325
1/09/2018,Matale,Central,2,25830,LK22,67,0.7493537,0.72850615,102.677895
11/09/2018,Matale,Central,2,25830,LK22,67,0.7603865,0.7333366,103.453156
21/09/2018,Matale,Central,2,25830,LK22,67,0.77473277,0.74128306,104.22727
1/10/2018,Matale,Central,2,25830,LK22,67,0.7903791,0.7520879,104.77394
11/10/2018,Matale,Central,2,25830,LK22,67,0.80246866,0.76461494,104.64683
21/10/2018,Matale,Central,2,25830,LK22,67,0.8088746,0.7773211,103.813934
1/11/2018,Matale,Central,2,25830,LK22,67,0.81097907,0.7874713,102.807
11/11/2018,Matale,Central,2,25830,LK22,67,0.81180596,0.7943313,102.06964
21/11/2018,Matale,Central,2,25830,LK22,67,0.8126388,0.7996037,101.534256
1/12/2018,Matale,Central,2,25830,LK22,67,0.8143284,0.8043872,101.16354
11/12/2018,Matale,Central,2,25830,LK22,67,0.81654626,0.80911267,100.865265
21/12/2018,Matale,Central,2,25830,LK22,67,0.8182104,0.8133122,100.567375
1/01/2019,Matale,Central,2,25830,LK22,67,0.8178746,0.8158197,100.237335
11/01/2019,Matale,Central,2,25830,LK22,67,0.8150254,0.8156236,99.930885
21/01/2019,Matale,Central,2,25830,LK22,67,0.81012684,0.81272507,99.69884
1/02/2019,Matale,Central,2,25830,LK22,67,0.8027522,0.807501,99.44621
11/02/2019,Matale,Central,2,25830,LK22,67,0.79212385,0.8002383,99.04563
21/02/2019,Matale,Central,2,25830,LK22,67,0.779403,0.7921468,98.48673
1/03/2019,Matale,Central,2,25830,LK22,67,0.7646641,0.7833081,97.76266
11/03/2019,Matale,Central,2,25830,LK22,67,0.7494328,0.77474093,96.93137
21/03/2019,Matale,Central,2,25830,LK22,67,0.7379298,0.76880234,96.22955
1/04/2019,Matale,Central,2,25830,LK22,67,0.7331672,0.76684517,95.87707
11/04/2019,Matale,Central,2,25830,LK22,67,0.7351836,0.7680091,95.987144
21/04/2019,Matale,Central,2,25830,LK22,67,0.74080294,0.77001834,96.437225
1/05/2019,Matale,Central,2,25830,LK22,67,0.7455612,0.7710481,96.895805
11/05/2019,Matale,Central,2,25830,LK22,67,0.74828655,0.7702883,97.31781
21/05/2019,Matale,Central,2,25830,LK22,67,0.7489955,0.76792955,97.68512
1/06/2019,Matale,Central,2,25830,LK22,67,0.746194,0.76419663,97.78891
11/06/2019,Matale,Central,2,25830,LK22,67,0.7391836,0.7596006,97.47814
21/06/2019,Matale,Central,2,25830,LK22,67,0.7299672,0.7542061,96.98598
1/07/2019,Matale,Central,2,25830,LK22,67,0.72172385,0.74746215,96.77248
11/07/2019,Matale,Central,2,25830,LK22,67,0.7161328,0.7409873,96.85779
21/07/2019,Matale,Central,2,25830,LK22,67,0.71335673,0.7351165,97.22847
1/08/2019,Matale,Central,2,25830,LK22,67,0.71391493,0.730133,97.92111
11/08/2019,Matale,Central,2,25830,LK22,67,0.71822387,0.72700614,98.86973
21/08/2019,Matale,Central,2,25830,LK22,67,0.7254179,0.7263103,99.88504
1/09/2019,Matale,Central,2,25830,LK22,67,0.73358506,0.72850615,100.6524
11/09/2019,Matale,Central,2,25830,LK22,67,0.74408954,0.7333366,101.3727
21/09/2019,Matale,Central,2,25830,LK22,67,0.7579418,0.74128306,102.10527
1/10/2019,Matale,Central,2,25830,LK22,67,0.772391,0.7520879,102.53128
11/10/2019,Matale,Central,2,25830,LK22,67,0.78489846,0.76461494,102.489944
21/10/2019,Matale,Central,2,25830,LK22,67,0.79423726,0.7773211,102.0447
1/11/2019,Matale,Central,2,25830,LK22,67,0.80052835,0.7874713,101.559105
11/11/2019,Matale,Central,2,25830,LK22,67,0.80458355,0.7943313,101.21424
21/11/2019,Matale,Central,2,25830,LK22,67,0.8083746,0.7996037,101.03235
1/12/2019,Matale,Central,2,25830,LK22,67,0.81288654,0.8043872,100.99479
11/12/2019,Matale,Central,2,25830,LK22,67,0.81710595,0.80911267,100.930405
21/12/2019,Matale,Central,2,25830,LK22,67,0.82004625,0.8133122,100.78004
1/01/2020,Matale,Central,2,25830,LK22,67,0.821591,0.8158197,100.66657
11/01/2020,Matale,Central,2,25830,LK22,67,0.81979996,0.8156236,100.48247
21/01/2020,Matale,Central,2,25830,LK22,67,0.81380296,0.81272507,100.12493
1/02/2020,Matale,Central,2,25830,LK22,67,0.8039298,0.807501,99.58355
11/02/2020,Matale,Central,2,25830,LK22,67,0.7913686,0.8002383,98.9568
21/02/2020,Matale,Central,2,25830,LK22,67,0.77784026,0.7921468,98.30117
1/03/2020,Matale,Central,2,25830,LK22,67,0.7647522,0.7833081,97.77323
11/03/2020,Matale,Central,2,25830,LK22,67,0.7533582,0.77474093,97.407326
21/03/2020,Matale,Central,2,25830,LK22,67,0.7456746,0.76880234,97.17542
1/04/2020,Matale,Central,2,25830,LK22,67,0.7443045,0.76684517,97.24052
11/04/2020,Matale,Central,2,25830,LK22,67,0.7497985,0.7680091,97.77378
21/04/2020,Matale,Central,2,25830,LK22,67,0.7604418,0.77001834,98.83215
