latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,nearest_district,,
7.8846,81.2309,350.5,1.2,1.1,23/08/2001,506,Terra,MODIS,95,6.03,302.8,63.3,D,0,Polonnaruwa,,
6.8995,81.3217,325.6,1.1,1.1,23/08/2001,506,Terra,MODIS,74,6.03,304.8,12.8,D,0,Monaragala,,
6.6904,80.9903,319.9,1.2,1.1,23/08/2001,506,Terra,MODIS,63,6.03,302.7,8.8,D,0,Badulla,,
7.2123,81.7755,331,1.1,1,23/08/2001,506,Terra,MODIS,80,6.03,307.4,9.4,D,0,Ampara,,
7.0863,81.3703,321.2,1.1,1.1,23/08/2001,506,Terra,MODIS,66,6.03,304.2,7.8,D,0,Monaragala,,
6.9463,81.6394,330.4,1.1,1,23/08/2001,506,Terra,MODIS,79,6.03,307.6,14.6,D,0,Monaragala,,
8.076,80.1743,317.4,2.5,1.5,24/08/2001,549,Terra,MODIS,33,6.03,292.6,34.5,D,0,Anuradhapura,,
8.3319,81.0422,323.7,2,1.4,25/08/2001,453,Terra,MODIS,47,6.03,298.1,26.9,D,0,Trincomalee,,
8.451,81.3384,323.4,1.9,1.3,25/08/2001,453,Terra,MODIS,58,6.03,299.1,21.3,D,0,Trincomalee,,
7.0971,80.9177,320.4,2,1.4,25/08/2001,454,Terra,MODIS,68,6.03,295.2,26.6,D,0,Badulla,,
7.0936,80.9115,318.7,2,1.4,25/08/2001,454,Terra,MODIS,65,6.03,294.5,24.5,D,0,Badulla,,
6.7864,81.2182,309.9,1.2,1.1,25/08/2001,1719,Terra,MODIS,72,6.03,286.1,14.6,N,0,Monaragala,,
6.383,80.864,302.5,1.2,1.1,25/08/2001,1719,Terra,MODIS,46,6.03,288.9,3.6,N,0,Hambantota,,
6.3816,80.8536,302.1,1.2,1.1,25/08/2001,1719,Terra,MODIS,14,6.03,290.1,3.6,N,0,Hambantota,,
7.0383,81.5169,314.6,1.9,1.4,26/08/2001,536,Terra,MODIS,57,6.03,290.3,15.4,D,0,Monaragala,,
9.0626,80.3608,318,1.5,1.2,26/08/2001,536,Terra,MODIS,60,6.03,292.7,13.6,D,0,Kilinochchi,,
8.097,81.3755,320.7,1.8,1.3,26/08/2001,536,Terra,MODIS,73,6.03,280.6,33.4,D,0,Polonnaruwa,,
7.2886,81.1751,323.1,1.8,1.3,26/08/2001,536,Terra,MODIS,72,6.03,292.9,27.3,D,0,Badulla,,
6.6001,81.0742,327.6,1.8,1.3,26/08/2001,537,Terra,MODIS,81,6.03,286.7,38.2,D,0,Monaragala,,
6.5338,80.9369,317.3,1.8,1.3,26/08/2001,537,Terra,MODIS,66,6.03,283.7,15.4,D,0,Nuwara Eliya,,
6.6054,81.0692,325,1.8,1.3,26/08/2001,537,Terra,MODIS,79,6.03,286.3,32.9,D,0,Monaragala,,
8.8923,80.4477,323.9,1,1,28/08/2001,524,Terra,MODIS,78,6.03,296.6,12.6,D,0,Vavuniya,,
8.5671,79.9715,319,1,1,28/08/2001,524,Terra,MODIS,73,6.03,289.2,11.6,D,0,Mannar,,
7.1345,81.0356,322,1.1,1.1,28/08/2001,524,Terra,MODIS,67,6.03,292.3,15.1,D,0,Badulla,,
7.3954,81.2375,320.3,1,1,30/08/2001,512,Terra,MODIS,63,6.03,290.9,10.2,D,0,Badulla,,
7.3011,81.8236,320.6,1,1,30/08/2001,512,Terra,MODIS,46,6.03,281.6,13.3,D,0,Ampara,,
7.3618,81.1519,330.2,1,1,30/08/2001,512,Terra,MODIS,81,6.03,300.3,14.8,D,0,Badulla,,
7.2424,81.7816,323.2,1,1,30/08/2001,512,Terra,MODIS,67,6.03,289.2,10.4,D,0,Ampara,,
7.2453,81.6996,322.8,1,1,30/08/2001,512,Terra,MODIS,48,6.03,297.9,6.9,D,0,Ampara,,
7.1645,81.8098,317.3,1,1,30/08/2001,512,Terra,MODIS,47,6.03,279,8.6,D,0,Ampara,,
8.2009,81.3984,321.3,4.2,1.9,31/08/2001,554,Terra,MODIS,0,6.03,280.9,99.9,D,0,Trincomalee,,
7.7998,81.2358,316.3,4.1,1.9,31/08/2001,554,Terra,MODIS,52,6.03,291,46.4,D,0,Polonnaruwa,,
7.7954,81.2282,315.8,4.1,1.9,31/08/2001,554,Terra,MODIS,49,6.03,291.2,44.1,D,0,Polonnaruwa,,
7.8246,79.963,308.4,2.6,1.6,31/08/2001,1642,Terra,MODIS,60,6.03,287.8,31.3,N,0,Puttalam,,
8.1153,80.8388,316.2,2.2,1.4,2/09/2001,542,Terra,MODIS,63,6.03,286,24.5,D,0,Polonnaruwa,,
8.1156,80.8323,319.3,2.2,1.4,2/09/2001,542,Terra,MODIS,69,6.03,286.3,30.8,D,0,Polonnaruwa,,
7.4348,81.4515,322.6,2.5,1.5,2/09/2001,542,Terra,MODIS,67,6.03,298.1,37.5,D,0,Ampara,,
7.4412,81.4451,323.4,2.5,1.5,2/09/2001,542,Terra,MODIS,74,6.03,297.7,45.1,D,0,Ampara,,
9.2103,80.4865,329.5,1.9,1.4,2/09/2001,542,Terra,MODIS,77,6.03,288.2,56.5,D,0,Kilinochchi,,
8.1184,80.8198,315.9,2.1,1.4,2/09/2001,542,Terra,MODIS,62,6.03,286.8,23.7,D,0,Polonnaruwa,,
7.3119,81.8409,322.2,2.2,1.4,3/09/2001,447,Terra,MODIS,27,6.03,299.8,20.1,D,0,Ampara,,
8.2856,81.3819,317.8,2.5,1.5,3/09/2001,447,Terra,MODIS,46,6.03,294.2,20.9,D,0,Trincomalee,,
7.3104,81.8467,324.9,2.2,1.4,3/09/2001,447,Terra,MODIS,54,6.03,299.8,29.4,D,0,Ampara,,
6.6393,81.1933,334.7,1.4,1.2,4/09/2001,530,Terra,MODIS,86,6.03,298.4,34.7,D,0,Monaragala,,
6.6374,81.206,329.2,1.4,1.2,4/09/2001,530,Terra,MODIS,82,6.03,297.4,22,D,0,Monaragala,,
6.4405,80.7352,324.9,1.3,1.1,4/09/2001,530,Terra,MODIS,76,6.03,293.3,22.6,D,0,Ratnapura,,
6.3967,81.0162,325.2,1.4,1.2,4/09/2001,530,Terra,MODIS,66,6.03,301.1,12.3,D,0,Hambantota,,
8.096,81.1616,339.6,1.3,1.1,4/09/2001,530,Terra,MODIS,85,6.03,287.1,55.1,D,0,Polonnaruwa,,
8.0941,81.1736,371.6,1.3,1.2,4/09/2001,530,Terra,MODIS,94,6.03,288.2,177.5,D,0,Polonnaruwa,,
8.0923,81.1857,313.5,1.4,1.2,4/09/2001,530,Terra,MODIS,21,6.03,285.6,7.8,D,0,Polonnaruwa,,
8.0179,81.3243,316.1,1.4,1.2,4/09/2001,530,Terra,MODIS,70,6.03,283.6,14.6,D,0,Polonnaruwa,,
7.3075,81.7397,317.9,1.5,1.2,4/09/2001,530,Terra,MODIS,74,6.03,276.1,19.5,D,0,Ampara,,
7.2989,81.794,324,1.5,1.2,4/09/2001,530,Terra,MODIS,80,6.03,275,30,D,0,Ampara,,
6.873,81.5735,318.6,1.5,1.2,4/09/2001,530,Terra,MODIS,68,6.03,289.4,13.2,D,0,Monaragala,,
6.6444,81.1999,348.6,1.4,1.2,4/09/2001,530,Terra,MODIS,95,6.03,298.7,74.5,D,0,Monaragala,,
6.917,81.2329,312.8,4.3,1.9,5/09/2001,435,Terra,MODIS,56,6.03,292.7,40.8,D,0,Monaragala,,
8.0928,80.0619,324.9,1,1,6/09/2001,517,Terra,MODIS,58,6.03,305.4,9.5,D,0,Puttalam,,
7.3712,81.7729,340,1,1,6/09/2001,517,Terra,MODIS,87,6.03,306.9,27.2,D,0,Ampara,,
7.5655,81.2715,327.4,1,1,6/09/2001,517,Terra,MODIS,69,6.03,308.4,9.8,D,0,Batticaloa,,
7.5174,81.6557,336.1,1,1,6/09/2001,517,Terra,MODIS,82,6.03,310.7,18,D,0,Batticaloa,,
7.8358,80.3722,326.2,1,1,6/09/2001,517,Terra,MODIS,58,6.03,306.3,7.3,D,0,Kurunegala,,
7.8318,80.7168,325,1,1,6/09/2001,517,Terra,MODIS,64,6.03,302.7,12.4,D,0,Polonnaruwa,,
7.8331,80.7078,323.2,1,1,6/09/2001,517,Terra,MODIS,57,6.03,304,10.6,D,0,Polonnaruwa,,
7.7995,81.0601,324,1,1,6/09/2001,517,Terra,MODIS,60,6.03,302.9,10.9,D,0,Polonnaruwa,,
8.11,80.0708,326.4,1,1,6/09/2001,517,Terra,MODIS,58,6.03,304.8,9,D,0,Puttalam,,
8.1114,80.0617,329.9,1,1,6/09/2001,517,Terra,MODIS,74,6.03,305.2,12.8,D,0,Puttalam,,
7.9371,81.3135,347.1,1,1,6/09/2001,517,Terra,MODIS,92,6.03,308.8,39.2,D,0,Polonnaruwa,,
7.9461,81.3148,329.6,1,1,6/09/2001,517,Terra,MODIS,62,6.03,310,12.5,D,0,Polonnaruwa,,
7.9475,81.3058,330.3,1,1,6/09/2001,517,Terra,MODIS,51,6.03,310.8,13.5,D,0,Polonnaruwa,,
8.7691,80.1618,323.8,1,1,6/09/2001,517,Terra,MODIS,59,6.03,304.5,9.1,D,0,Mannar,,
7.0608,81.3177,326.7,1,1,6/09/2001,518,Terra,MODIS,69,6.03,305.8,10.4,D,0,Monaragala,,
6.8439,81.2276,326.6,1,1,6/09/2001,518,Terra,MODIS,76,6.03,306.3,11.3,D,0,Monaragala,,
6.7119,81.5571,374.3,1,1,6/09/2001,518,Terra,MODIS,100,6.03,307.3,120.6,D,0,Monaragala,,
6.7704,81.1643,332,1,1,6/09/2001,518,Terra,MODIS,68,6.03,314.1,12.5,D,0,Monaragala,,
6.7209,81.5584,367.6,1,1,6/09/2001,518,Terra,MODIS,100,6.03,309.1,94.7,D,0,Monaragala,,
7.0338,81.314,326.4,1,1,6/09/2001,518,Terra,MODIS,74,6.03,307.8,10.6,D,0,Monaragala,,
7.0698,81.319,322.7,1,1,6/09/2001,518,Terra,MODIS,45,6.03,304.4,6.4,D,0,Monaragala,,
7.2386,80.8616,330.4,1,1,6/09/2001,518,Terra,MODIS,78,6.03,306.5,17.6,D,0,Kandy,,
7.3002,81.7561,336.4,1,1,6/09/2001,518,Terra,MODIS,84,6.03,311.3,20,D,0,Ampara,,
7.3166,81.7649,336,1,1,6/09/2001,518,Terra,MODIS,81,6.03,311.5,16,D,0,Ampara,,
6.8529,81.2288,327.1,1,1,6/09/2001,518,Terra,MODIS,76,6.03,305.5,12.1,D,0,Monaragala,,
6.8111,81.017,300.2,1.7,1.3,7/09/2001,1648,Terra,MODIS,22,6.03,287.5,10.3,N,0,Badulla,,
6.7159,81.2269,333.1,1.2,1.1,8/09/2001,505,Terra,MODIS,79,6.03,312.5,14.3,D,0,Monaragala,,
7.3753,81.77,335.3,1.1,1,8/09/2001,505,Terra,MODIS,82,6.03,304.9,20.2,D,0,Ampara,,
7.3739,81.7798,336.7,1.1,1,8/09/2001,505,Terra,MODIS,83,6.03,305.2,23.5,D,0,Ampara,,
7.2923,81.8423,330.7,1.1,1,8/09/2001,505,Terra,MODIS,76,6.03,305.6,8.3,D,0,Ampara,,
7.237,81.718,330.6,1.1,1,8/09/2001,505,Terra,MODIS,48,6.03,306.4,10.7,D,0,Ampara,,
7.1897,81.7819,333.7,1.1,1,8/09/2001,505,Terra,MODIS,80,6.03,310.3,11,D,0,Ampara,,
9.5948,80.1939,311.4,1.4,1.2,8/09/2001,505,Terra,MODIS,22,6.03,299.4,10.7,D,3,Jaffna,,
8.132,81.1713,331.5,1.2,1.1,8/09/2001,505,Terra,MODIS,55,6.03,309.8,16.4,D,0,Polonnaruwa,,
7.6332,80.8403,311,2.9,1.6,9/09/2001,548,Terra,MODIS,37,6.03,290.1,23.2,D,0,Matale,,
7.296,81.7603,326.7,1.7,1.3,10/09/2001,453,Terra,MODIS,74,6.03,301.9,17.3,D,0,Ampara,,
7.2981,81.7447,335,1.7,1.3,10/09/2001,453,Terra,MODIS,84,6.03,303,40.7,D,0,Ampara,,
7.3454,81.8296,330.4,1.7,1.3,10/09/2001,453,Terra,MODIS,75,6.03,302.4,29.1,D,0,Ampara,,
6.8553,81.0549,302.6,1.2,1.1,10/09/2001,1718,Terra,MODIS,47,6.03,281.3,8.4,N,0,Badulla,,
7.7435,80.0769,320.7,1.4,1.2,11/09/2001,535,Terra,MODIS,54,6.03,298.9,10.7,D,0,Puttalam,,
7.3142,81.8368,332.6,2,1.4,11/09/2001,536,Terra,MODIS,62,6.03,305.2,31.3,D,0,Ampara,,
7.3171,81.8191,332,2,1.4,11/09/2001,536,Terra,MODIS,68,6.03,304.4,31.6,D,0,Ampara,,
7.3112,81.8306,334.4,2,1.4,11/09/2001,536,Terra,MODIS,84,6.03,304.9,38.1,D,0,Ampara,,
6.6952,81.1862,326.2,1.8,1.3,11/09/2001,536,Terra,MODIS,65,6.03,300,22.8,D,0,Monaragala,,
7.9315,80.3629,324.5,1,1,13/09/2001,523,Terra,MODIS,57,6.03,302.6,10.6,D,0,Anuradhapura,,
7.5739,80.7259,320.5,1.1,1,13/09/2001,523,Terra,MODIS,52,6.03,300.6,12.3,D,0,Matale,,
7.3336,81.8044,332.1,1.2,1.1,13/09/2001,523,Terra,MODIS,56,6.03,304.7,15.7,D,0,Ampara,,
7.9616,80.0295,329.4,1.1,1.1,15/09/2001,511,Terra,MODIS,49,6.03,304.1,11.7,D,0,Puttalam,,
7.6056,81.1759,323.6,1,1,15/09/2001,511,Terra,MODIS,0,6.03,299,9.4,D,0,Polonnaruwa,,
7.3348,81.7758,328.9,1,1,15/09/2001,511,Terra,MODIS,49,6.03,300.5,10.2,D,0,Ampara,,
7.3335,81.7848,331.4,1,1,15/09/2001,511,Terra,MODIS,70,6.03,302.1,14.1,D,0,Ampara,,
6.2016,80.6977,326.3,1,1,15/09/2001,511,Terra,MODIS,72,6.03,300.9,11.6,D,0,Matara,,
6.436,80.8807,326.6,1.1,1.1,21/09/2001,1659,Terra,MODIS,100,6.03,287.9,29.1,N,0,Hambantota,,
6.4345,80.8705,318.6,1.1,1.1,21/09/2001,1659,Terra,MODIS,97,6.03,288,19,N,0,Hambantota,,
6.6354,81.2065,330.8,1,1,22/09/2001,517,Terra,MODIS,82,6.03,301.8,13.8,D,0,Monaragala,,
6.634,81.2156,325.6,1,1,22/09/2001,517,Terra,MODIS,58,6.03,302.2,7.5,D,0,Monaragala,,
7.7209,81.0066,332.3,1,1,1/10/2001,510,Terra,MODIS,82,6.03,303.1,20.9,D,0,Polonnaruwa,,
8.1732,81.3199,345.2,1,1,1/10/2001,510,Terra,MODIS,92,6.03,302.3,42.1,D,0,Polonnaruwa,,
8.1718,81.3291,327.7,1,1,1/10/2001,510,Terra,MODIS,77,6.03,300.2,13,D,0,Polonnaruwa,,
7.0616,81.174,322.8,1,1,1/10/2001,510,Terra,MODIS,70,6.03,298.6,13.4,D,0,Badulla,,
7.3341,81.622,319.9,1.5,1.2,6/10/2001,529,Terra,MODIS,72,6.03,302.5,15.2,D,0,Ampara,,
6.8853,81.8069,314.7,3.9,1.8,7/10/2001,434,Terra,MODIS,0,6.03,292.4,37.8,D,0,Ampara,,
8.1682,79.8306,321.9,1,1,8/10/2001,516,Terra,MODIS,45,6.03,295.7,9.2,D,0,Puttalam,,
7.6462,80.8192,324,1,1,8/10/2001,516,Terra,MODIS,34,6.03,305.5,9.2,D,0,Matale,,
8.2519,80.3525,329.9,1.3,1.2,10/10/2001,504,Terra,MODIS,70,6.03,298.9,27.1,D,0,Anuradhapura,,
8.2536,80.3404,333.3,1.4,1.2,10/10/2001,504,Terra,MODIS,79,6.03,299.7,33.9,D,0,Anuradhapura,,
8.45,79.885,316.8,1.2,1.1,17/10/2001,510,Terra,MODIS,49,6.03,294.5,9.3,D,0,Puttalam,,
7.7536,81.0099,333.7,1,1,17/10/2001,510,Terra,MODIS,79,6.03,304.1,21,D,0,Polonnaruwa,,
9.097,80.2938,317,1.9,1.3,20/10/2001,540,Terra,MODIS,43,6.03,295.3,22.6,D,0,Kilinochchi,,
7.8196,81.1487,315.3,1.7,1.3,29/10/2001,534,Terra,MODIS,64,6.03,297.9,12.6,D,0,Polonnaruwa,,
6.832,81.8149,314,1.2,1.1,31/10/2001,522,Terra,MODIS,0,6.03,293.3,10.8,D,0,Monaragala,,
6.3816,80.8565,327.6,1,1,2/11/2001,510,Terra,MODIS,80,6.03,299.1,18.2,D,0,Hambantota,,
6.3829,80.8473,318,1,1,2/11/2001,510,Terra,MODIS,67,6.03,297.8,7.8,D,0,Hambantota,,
7.6501,81.2804,306.7,3.1,1.7,15/01/2002,544,Terra,MODIS,42,6.03,291.6,17.4,D,0,Polonnaruwa,,
7.0566,80.4396,315,1,1,28/01/2002,513,Terra,MODIS,67,6.03,296.4,9.1,D,0,Kegalle,,
7.6483,81.3982,308.4,2.4,1.5,9/02/2002,537,Terra,MODIS,43,6.03,293.6,13.8,D,0,Batticaloa,,
6.2687,80.5023,312.9,1.1,1,22/02/2002,507,Terra,MODIS,37,6.03,302.2,5.7,D,0,Matara,,
6.0094,80.5814,317.2,1,1,22/02/2002,507,Terra,MODIS,67,6.03,305,6.7,D,0,Matara,,
6.8792,80.5831,312.1,2.1,1.4,25/02/2002,537,Terra,MODIS,33,6.03,296.8,18.4,D,0,Nuwara Eliya,,
9.0405,79.8711,317.1,1,1,1/03/2002,512,Terra,MODIS,46,6.03,301.6,5.6,D,0,Mannar,,
6.4312,80.8948,325,1,1,1/03/2002,513,Terra,MODIS,77,6.03,303.1,9.3,D,0,Hambantota,,
6.4326,80.8858,339.9,1,1,1/03/2002,513,Terra,MODIS,89,6.03,303.1,30.6,D,0,Hambantota,,
7.3901,79.914,323.8,1.4,1.2,3/03/2002,500,Terra,MODIS,75,6.03,308.5,12.2,D,0,Gampaha,,
6.406,80.9146,318.3,2,1.4,5/03/2002,448,Terra,MODIS,45,6.03,293,15.3,D,0,Hambantota,,
8.6286,81.154,309.1,1.1,1,8/03/2002,518,Terra,MODIS,16,6.03,292.5,3.3,D,0,Trincomalee,,
6.3025,80.5049,313.4,1.1,1,10/03/2002,506,Terra,MODIS,40,6.03,298.3,6.9,D,0,Matara,,
6.8666,81.1895,312.4,1,1,10/03/2002,506,Terra,MODIS,53,6.03,296.2,4.7,D,0,Monaragala,,
6.3785,80.8884,315.2,4,1.9,11/03/2002,549,Terra,MODIS,55,6.03,302.8,37,D,0,Hambantota,,
6.4341,80.921,327.4,1.5,1.2,12/03/2002,454,Terra,MODIS,79,6.03,305.9,19.9,D,0,Hambantota,,
6.4406,80.9296,325.5,1.5,1.2,12/03/2002,454,Terra,MODIS,53,6.03,305.8,17.3,D,0,Hambantota,,
8.5019,80.8182,312.4,1,1,17/03/2002,512,Terra,MODIS,46,6.03,297,4.7,D,0,Trincomalee,,
8.8042,80.9645,316.5,2.1,1.4,29/03/2002,536,Terra,MODIS,66,6.03,293.3,25.9,D,0,Trincomalee,,
7.3923,81.3717,316.1,1.4,1.2,31/03/2002,524,Terra,MODIS,58,6.03,294.7,11.6,D,0,Ampara,,
8.8068,80.9652,320,1.3,1.1,31/03/2002,524,Terra,MODIS,72,6.03,305.5,14.4,D,0,Trincomalee,,
7.6651,81.3978,325,1,1,2/04/2002,512,Terra,MODIS,78,6.03,304.3,11.3,D,0,Batticaloa,,
8.6595,81.0408,320.5,2.8,1.6,5/04/2002,542,Terra,MODIS,66,6.03,295.9,45.7,D,0,Trincomalee,,
8.6636,81.0156,317.3,2.8,1.6,5/04/2002,542,Terra,MODIS,36,6.03,295.4,32.3,D,0,Trincomalee,,
8.6623,81.0466,315.3,2.8,1.6,5/04/2002,542,Terra,MODIS,43,6.03,294.7,27.4,D,0,Trincomalee,,
8.6665,81.0215,317.9,2.8,1.6,5/04/2002,542,Terra,MODIS,54,6.03,295.3,37.7,D,0,Trincomalee,,
7.729,81.2858,321.4,1.9,1.4,6/04/2002,448,Terra,MODIS,73,6.03,295.7,27.9,D,0,Polonnaruwa,,
7.7229,81.2957,315.7,1.9,1.4,6/04/2002,448,Terra,MODIS,59,6.03,292.8,15.8,D,0,Polonnaruwa,,
7.7253,81.2782,315.7,1.9,1.4,6/04/2002,448,Terra,MODIS,51,6.03,294.3,14.7,D,0,Polonnaruwa,,
7.6998,81.3724,316.6,1.8,1.3,7/04/2002,530,Terra,MODIS,48,6.03,295.5,15.9,D,0,Batticaloa,,
7.6307,81.5783,319.5,1.9,1.3,7/04/2002,530,Terra,MODIS,50,6.03,298.4,24.9,D,0,Batticaloa,,
7.5765,81.2937,322.3,1.1,1.1,9/04/2002,518,Terra,MODIS,72,6.03,299.2,10.2,D,0,Batticaloa,,
7.6033,81.3081,325.7,1.1,1.1,9/04/2002,518,Terra,MODIS,76,6.03,300.1,15.2,D,0,Batticaloa,,
7.4526,81.3673,325.8,1,1,11/04/2002,506,Terra,MODIS,71,6.03,302.6,11.1,D,0,Ampara,,
8.1606,79.723,313,3,1.6,12/04/2002,549,Terra,MODIS,0,6.03,291,29.6,D,0,Puttalam,,
8.1146,81.3806,322.2,1,1,18/04/2002,512,Terra,MODIS,30,6.03,297.1,8.8,D,0,Polonnaruwa,,
7.7607,81.2699,321.4,1,1,27/04/2002,506,Terra,MODIS,71,6.03,295.9,8.9,D,0,Polonnaruwa,,
8.0756,81.4031,318.8,1.9,1.4,8/05/2002,447,Terra,MODIS,70,6.03,302.3,17.3,D,0,Polonnaruwa,,
8.2904,81.3343,320.9,1.5,1.2,15/05/2002,454,Terra,MODIS,48,6.03,300.9,11.5,D,0,Trincomalee,,
9.6488,80.3084,323.4,1.8,1.3,16/05/2002,536,Terra,MODIS,48,6.03,297.2,24.6,D,0,Jaffna,,
8.3047,81.1527,316.1,2.2,1.4,16/05/2002,537,Terra,MODIS,64,6.03,296.3,21.4,D,0,Trincomalee,,
7.6352,81.3526,321,1.4,1.2,18/05/2002,525,Terra,MODIS,73,6.03,299,13.5,D,0,Batticaloa,,
7.9154,81.4661,325.7,1.4,1.2,18/05/2002,525,Terra,MODIS,66,6.03,299.3,21.1,D,0,Batticaloa,,
7.9205,81.4732,321.3,1.4,1.2,18/05/2002,525,Terra,MODIS,56,6.03,298.1,11,D,0,Batticaloa,,
7.4973,81.2356,316.5,1.4,1.2,18/05/2002,525,Terra,MODIS,66,6.03,298.2,9.6,D,0,Ampara,,
7.6332,81.3651,322.5,1.4,1.2,18/05/2002,525,Terra,MODIS,75,6.03,298.8,15.6,D,0,Batticaloa,,
7.6656,81.2934,318.4,1.4,1.2,18/05/2002,525,Terra,MODIS,61,6.03,299.2,10.3,D,0,Polonnaruwa,,
7.3357,81.8533,318.3,1,1,20/05/2002,512,Terra,MODIS,0,6.03,302.8,8.3,D,2,Ampara,,
7.5324,81.4612,320.6,1,1,20/05/2002,512,Terra,MODIS,64,6.03,302,5.6,D,0,Batticaloa,,
7.5338,81.4521,322,1,1,20/05/2002,512,Terra,MODIS,70,6.03,302.6,7,D,0,Batticaloa,,
7.6534,81.392,323.4,1,1,20/05/2002,512,Terra,MODIS,63,6.03,303.8,6.6,D,0,Batticaloa,,
7.7196,81.3803,323.3,1,1,20/05/2002,512,Terra,MODIS,35,6.03,301,7.5,D,0,Batticaloa,,
7.721,81.3713,326,1,1,20/05/2002,512,Terra,MODIS,66,6.03,302.1,10.6,D,0,Batticaloa,,
8.1693,81.2678,320.6,1,1,20/05/2002,512,Terra,MODIS,69,6.03,303.7,8.5,D,0,Polonnaruwa,,
8.3411,81.1673,320.2,1,1,20/05/2002,512,Terra,MODIS,65,6.03,303.1,7.2,D,0,Trincomalee,,
8.7173,81.0542,342.7,1,1,20/05/2002,512,Terra,MODIS,91,6.03,302.3,36.8,D,0,Trincomalee,,
9.0205,80.7496,322.4,1,1,20/05/2002,512,Terra,MODIS,22,6.03,301.9,8.8,D,0,Mullaitivu,,
9.0218,80.7406,328,1,1,20/05/2002,512,Terra,MODIS,75,6.03,304.3,15.2,D,0,Mullaitivu,,
7.0941,81.7385,319.9,1,1,20/05/2002,513,Terra,MODIS,36,6.03,301.8,8.3,D,0,Ampara,,
7.9358,81.3537,326.7,1.2,1.1,22/05/2002,500,Terra,MODIS,53,6.03,302,9.4,D,0,Polonnaruwa,,
7.7012,81.2707,323,1.2,1.1,22/05/2002,500,Terra,MODIS,71,6.03,299.9,11.9,D,0,Polonnaruwa,,
7.632,81.4388,317,3.2,1.7,23/05/2002,543,Terra,MODIS,38,6.03,295.3,28.1,D,0,Batticaloa,,
9.1021,80.7655,318.2,1.6,1.2,25/05/2002,530,Terra,MODIS,55,6.03,296.4,18.2,D,0,Mullaitivu,,
9.0931,80.4712,313.6,1.5,1.2,25/05/2002,530,Terra,MODIS,46,6.03,296,11.1,D,0,Kilinochchi,,
8.1867,81.3238,319.9,1.8,1.3,25/05/2002,531,Terra,MODIS,71,6.03,296.1,21.2,D,0,Polonnaruwa,,
8.7818,80.4885,318.8,1,1,27/05/2002,518,Terra,MODIS,60,6.03,300.7,7,D,0,Vavuniya,,
8.2261,81.1765,318.6,1.1,1,27/05/2002,518,Terra,MODIS,47,6.03,303.4,6.7,D,0,Polonnaruwa,,
8.2246,81.1864,322.4,1.1,1,27/05/2002,518,Terra,MODIS,67,6.03,303.5,11,D,0,Polonnaruwa,,
9.0733,80.9022,319.9,1.1,1,29/05/2002,506,Terra,MODIS,49,6.03,296.7,10.5,D,0,Mullaitivu,,
8.1277,81.2061,318.5,1,1,29/05/2002,506,Terra,MODIS,57,6.03,297.6,7.7,D,0,Polonnaruwa,,
7.9963,81.3504,321.2,1,1,29/05/2002,506,Terra,MODIS,57,6.03,300.1,7.3,D,0,Polonnaruwa,,
7.9835,81.311,320.3,1,1,29/05/2002,506,Terra,MODIS,71,6.03,297.5,9.4,D,0,Polonnaruwa,,
7.6708,81.3724,320.8,1,1,29/05/2002,506,Terra,MODIS,69,6.03,299.5,7.6,D,0,Batticaloa,,
6.8199,81.5827,319.8,1,1,29/05/2002,507,Terra,MODIS,53,6.03,301.7,5.3,D,0,Monaragala,,
6.7598,81.5557,327.3,1,1,29/05/2002,507,Terra,MODIS,80,6.03,303.6,14,D,0,Monaragala,,
6.7508,81.5544,320.1,1,1,29/05/2002,507,Terra,MODIS,51,6.03,301.9,6.5,D,0,Monaragala,,
7.7072,81.2956,315.7,1.5,1.2,31/05/2002,454,Terra,MODIS,59,6.03,297.6,8.8,D,0,Polonnaruwa,,
7.7857,81.3912,318.4,1.4,1.2,31/05/2002,454,Terra,MODIS,65,6.03,299.6,10.5,D,0,Batticaloa,,
7.2719,81.8544,316.8,1.3,1.1,31/05/2002,454,Terra,MODIS,25,6.03,300,10.6,D,2,Ampara,,
8.1305,81.1257,313.7,2.3,1.5,1/06/2002,537,Terra,MODIS,62,6.03,290.3,15.7,D,0,Polonnaruwa,,
8.6367,81.1483,318.7,2.7,1.6,2/06/2002,442,Terra,MODIS,68,6.03,291.7,32.6,D,0,Trincomalee,,
8.9595,80.8642,322.6,1.3,1.1,3/06/2002,524,Terra,MODIS,69,6.03,300.8,12,D,0,Mullaitivu,,
8.1883,81.2075,324.7,1.3,1.2,3/06/2002,525,Terra,MODIS,74,6.03,297.9,19.6,D,0,Polonnaruwa,,
8.1459,81.1581,321.4,1.3,1.1,3/06/2002,525,Terra,MODIS,72,6.03,297.3,15.5,D,0,Polonnaruwa,,
8.0617,81.1754,319.7,1.3,1.2,3/06/2002,525,Terra,MODIS,33,6.03,296.2,11.9,D,0,Polonnaruwa,,
8.0326,81.2955,326,1.4,1.2,3/06/2002,525,Terra,MODIS,66,6.03,299.5,18.8,D,0,Polonnaruwa,,
6.8994,81.6452,324.2,1.5,1.2,3/06/2002,525,Terra,MODIS,81,6.03,301.5,15,D,0,Monaragala,,
