latitude,longitude,brightness,scan,track,acq_date,year_month,month_name,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,nearest_district
7.220675,80.0487,324.925,1.175,1.075,1/03/2020,2020-03,March,573.5,Terra,MODIS,69.5,6.03,304.15,17.125,D,0,Gampaha
6.9685,80.20775,316.5,1.1,1.05,1/04/2020,2020-04,April,520,Terra,MODIS,57.5,6.03,300.55,7.3,D,0,Gampaha
7.1679,79.8858,315.65,1.35,1.15,1/05/2020,2020-05,May,644,Terra,MODIS,24,6.03,294.85,10.7,D,2,Gampaha
7.1726,79.8917,317.3,1.1,1.1,1/10/2020,2020-10,October,523,Terra,MODIS,59,6.03,297.8,8.8,D,2,Gampaha
7.1699,79.8867,315.7,1.1,1.1,1/06/2021,2021-06,June,521,Terra,MODIS,56,6.03,298.6,7.9,D,2,Gampaha
7.0399,79.8923,300.5,1.2,1.1,1/09/2021,2021-09,September,2029,Aqua,MODIS,28,6.03,287.1,5,N,2,Gampaha
7.169266667,79.8869,317.7,1.033333333,1,1/10/2021,2021-10,October,610,Terra,MODIS,47.66666667,6.03,296.9666667,8.333333333,D,2,Gampaha
7.1621,79.8826,316.3,1.3,1.1,1/11/2021,2021-11,November,759,Aqua,MODIS,20,6.03,297.2,8.8,D,2,Gampaha
7.3764,80.0145,320.2,1,1,1/03/2022,2022-03,March,508,Terra,MODIS,66,6.03,302.7,8.1,D,0,Gampaha
7.221466667,79.9205,316.2666667,1.533333333,1.2,1/04/2022,2022-04,April,520,Terra,MODIS,42,6.03,296.3666667,12.96666667,D,1.333333333,Gampaha
7.1683,79.8865,319.5,1.3,1.1,1/05/2022,2022-05,May,800,Aqua,MODIS,41,6.03,300.9,11.4,D,2,Gampaha
6.9678,80.2097,319.2,1,1,1/09/2022,2022-09,September,812,Aqua,MODIS,66,6.03,298.4,9.4,D,0,Gampaha
6.9661,80.2063,317.7,1.2,1.1,1/02/2023,2023-02,February,808,Aqua,MODIS,55,61.03,301.4,10.8,D,0,Gampaha
7.2171,79.911175,318.25,1.5,1.175,1/03/2023,2023-03,March,742.75,Aqua,MODIS,35.75,61.03,300.1,12.75,D,1.5,Gampaha
7.0671,80.0477,310.05,1.4,1.15,1/04/2023,2023-04,April,654,Aqua,MODIS,37,61.03,287.5,6.35,D,1,Gampaha
7.1701,79.8839,319.5,1,1,1/05/2023,2023-05,May,454,Terra,MODIS,50,61.03,300.2,7.5,D,2,Gampaha
7.0871,79.93995,320.8,1,1,1/08/2023,2023-08,August,834,Aqua,MODIS,58,61.03,302.15,7.5,D,0,Gampaha
7.1631,79.88,315.1,1.8,1.3,1/10/2023,2023-10,October,811,Aqua,MODIS,41,61.03,295.6,14.4,D,2,Gampaha
7.170033333,79.88653333,314.1666667,1.666666667,1.266666667,1/11/2023,2023-11,November,588.3333333,Terra,MODIS,45,61.03,295.4666667,13.1,D,2,Gampaha
7.1677,79.88765,315.35,1,1,1/11/2024,2024-11,November,426,Terra,MODIS,60.5,61.03,300.35,6.8,D,2,Gampaha
6.2607,81.2855,315.5,1.3,1.1,1/04/2001,2001-04,April,1657,Terra,MODIS,91,6.03,289,18.4,N,0,Hambantota
6.40585,81.3579,325.45,1,1,1/05/2001,2001-05,May,514,Terra,MODIS,66,6.03,305.5,11.75,D,0,Hambantota
6.428733333,80.85373333,335.4666667,1.333333333,1.133333333,1/07/2001,2001-07,July,505,Terra,MODIS,79.83333333,6.03,304.3833333,33.66666667,D,0,Hambantota
6.391090909,80.95415455,321.3909091,1.518181818,1.190909091,1/08/2001,2001-08,August,854.4545455,Terra,MODIS,65.45454545,6.03,297.1818182,21.50909091,D,0,Hambantota
6.4224,80.92246667,323.4666667,1.2,1.133333333,1/09/2001,2001-09,September,1282.666667,Terra,MODIS,87.66666667,6.03,292.3333333,20.13333333,D,0,Hambantota
6.38225,80.8519,322.8,1,1,1/11/2001,2001-11,November,510,Terra,MODIS,73.5,6.03,298.45,13,D,0,Hambantota
6.4205,80.9057,325.2166667,1.833333333,1.283333333,1/03/2002,2002-03,March,488.5,Terra,MODIS,66.33333333,6.03,302.2833333,21.56666667,D,0,Hambantota
6.3861,80.8318,307.3,1.05,1.05,1/06/2002,2002-06,June,1678,Terra,MODIS,54.5,6.03,292.85,6.9,N,0,Hambantota
6.429663636,80.86388182,323.4545455,1.827272727,1.263636364,1/07/2002,2002-07,July,796.4545455,Terra,MODIS,66.45454545,6.03,294.3454545,26.93636364,N,0,Hambantota
6.365307759,81.08858448,333.0017241,1.972413793,1.337931034,1/08/2002,2002-08,August,775.3965517,Aqua,MODIS,72.72413793,6.03,299.7008621,53.49482759,D,0,Hambantota
6.371641379,81.02553448,326.8862069,1.317241379,1.131034483,1/09/2002,2002-09,September,1048.62069,Aqua,MODIS,65.93103448,6.03,298.937931,34.65862069,D,0,Hambantota
6.350225,80.848875,325.3,1.125,1.075,1/10/2002,2002-10,October,812,Aqua,MODIS,70.25,6.03,301.15,12.6,D,0,Hambantota
6.3734,80.9296,321.1,1.2,1.1,1/11/2002,2002-11,November,756,Aqua,MODIS,73,6.03,276.1,19.2,D,0,Hambantota
6.424375,81.070725,315.65,1.1,1.05,1/06/2003,2003-06,June,1092.75,Aqua,MODIS,66.75,6.03,293.725,8.75,D,0,Hambantota
6.436707692,80.96666154,324.7230769,1.192307692,1.107692308,1/07/2003,2003-07,July,689.7692308,Aqua,MODIS,62.46153846,6.03,298.8153846,15.86923077,D,0,Hambantota
6.352675789,81.05718947,326.8526316,1.878947368,1.322105263,1/08/2003,2003-08,August,789.6210526,Aqua,MODIS,64.14736842,6.03,297.2031579,38.90421053,D,0,Hambantota
6.399774,81.04037,331.138,1.382,1.148,1/09/2003,2003-09,September,800.64,Terra,MODIS,70.66,6.03,299.696,29.986,D,0,Hambantota
6.2103,80.9921,322,1.433333333,1.2,1/12/2003,2003-12,December,773.3333333,Aqua,MODIS,69.66666667,6.03,296.9,20.33333333,D,0,Hambantota
6.2665375,81.050325,321.2625,1.55,1.2125,1/01/2004,2004-01,January,651.625,Terra,MODIS,61.25,6.03,299.1,18.025,D,0,Hambantota
6.4387,80.97145,324.575,1.175,1.1,1/02/2004,2004-02,February,800,Aqua,MODIS,74,6.03,302.15,13.825,D,0,Hambantota
6.2619,81.0622,328.8,1,1,1/03/2004,2004-03,March,505,Terra,MODIS,72,6.03,299.6,16.7,D,0,Hambantota
6.44971,80.95374,325.28,1.53,1.23,1/06/2004,2004-06,June,621.6,Aqua,MODIS,75.6,6.03,301.05,25.48,D,0,Hambantota
6.394758824,80.99616471,323.4176471,1.641176471,1.241176471,1/07/2004,2004-07,July,811.7647059,Aqua,MODIS,69.41176471,6.03,296.9058824,21.67647059,N,0,Hambantota
6.368626344,81.04415,329.2709677,1.855376344,1.3,1/08/2004,2004-08,August,800.5322581,Aqua,MODIS,68.98387097,6.03,296.7801075,48.59784946,D,0,Hambantota
6.327316667,81.040875,323.5666667,1.716666667,1.266666667,1/09/2004,2004-09,September,763.8333333,Aqua,MODIS,63.83333333,6.03,295.175,19.93333333,D,0,Hambantota
6.2946,80.9571,324.9,1.2,1.1,1/10/2004,2004-10,October,777,Aqua,MODIS,64,6.03,297.85,18,D,0,Hambantota
6.3702,80.8987,315.3,1.2,1.1,1/01/2005,2005-01,January,458,Terra,MODIS,66,6.03,295.3,8.6,D,0,Hambantota
6.2869,81.11806667,318.3333333,1.166666667,1.1,1/02/2005,2005-02,February,613.6666667,Terra,MODIS,59.33333333,6.03,299.7333333,12.23333333,D,0,Hambantota
6.238133333,81.142,314.7333333,1,1,1/03/2005,2005-03,March,1404,Aqua,MODIS,71,6.03,298.0666667,9.933333333,D,0,Hambantota
6.52125,81.0659,322.35,1,1,1/06/2005,2005-06,June,659,Terra,MODIS,71.5,6.03,305.9,7.65,D,0,Hambantota
6.455875,80.98745625,327.4125,1.25,1.1125,1/07/2005,2005-07,July,702.25,Aqua,MODIS,71.5625,6.03,298.575,23.53125,D,0,Hambantota
6.35560625,81.04353409,336.0880682,1.461363636,1.178977273,1/08/2005,2005-08,August,779.8068182,Terra,MODIS,73.66477273,6.03,300.4869318,48.37102273,D,0,Hambantota
6.323726667,80.96774,321.94,1.626666667,1.226666667,1/09/2005,2005-09,September,777,Terra,MODIS,63.53333333,6.03,297.56,18.80666667,D,0,Hambantota
6.2775,81.00425714,328.4428571,1.157142857,1.071428571,1/10/2005,2005-10,October,675.7142857,Aqua,MODIS,62.85714286,6.03,300.3428571,18.21428571,D,0,Hambantota
6.163,81.09225,318.6,1.05,1.05,1/01/2006,2006-01,January,632.5,Terra,MODIS,68.5,6.03,301.75,11.7,D,0,Hambantota
6.194966667,81.08286667,320.0333333,1.3,1.133333333,1/02/2006,2006-02,February,605.6666667,Terra,MODIS,64.5,6.03,297.4333333,16.2,D,0,Hambantota
6.216425,81.051175,327.075,1.075,1.05,1/03/2006,2006-03,March,587.75,Terra,MODIS,58,6.03,296.65,19.475,D,0,Hambantota
6.20586,81.03086,323.51,1.19,1.09,1/04/2006,2006-04,April,625.7,Aqua,MODIS,63.4,6.03,302.38,13.13,D,0.3,Hambantota
6.173533333,81.07926667,324.2,1.2,1.1,1/05/2006,2006-05,May,691.6666667,Aqua,MODIS,66.33333333,6.03,298.3,13.96666667,D,0,Hambantota
6.287425,81.062205,325.25,1.43,1.17,1/06/2006,2006-06,June,657.15,Terra,MODIS,65.2,6.03,300.81,19.2,D,0,Hambantota
6.311590476,81.03754286,326.9571429,1.152380952,1.076190476,1/07/2006,2006-07,July,674.6190476,Terra,MODIS,73.28571429,6.03,297.8095238,17.62857143,D,0,Hambantota
6.343615,81.0589775,329.09,1.4975,1.1925,1/08/2006,2006-08,August,747.2,Aqua,MODIS,73.7,6.03,301.8825,29.07,D,0,Hambantota
6.3646125,81.1811875,326.325,1.7625,1.2875,1/09/2006,2006-09,September,777,Aqua,MODIS,67.25,6.03,293.7375,42.3125,D,0,Hambantota
6.3071,81.03955294,325.8705882,2.088235294,1.417647059,1/10/2006,2006-10,October,775.6470588,Aqua,MODIS,71.94117647,6.03,300.5411765,41.81764706,D,0,Hambantota
6.1778,81.1209,314.9,1.8,1.3,1/01/2007,2007-01,January,530,Terra,MODIS,58,6.03,300.5,17.2,D,0,Hambantota
6.1738,81.11136667,319.1,1.666666667,1.216666667,1/02/2007,2007-02,February,856.6666667,Terra,MODIS,59.66666667,6.03,299.15,26.35,D,0,Hambantota
6.2184875,81.077425,326.2625,1.6,1.2125,1/03/2007,2007-03,March,894.875,Aqua,MODIS,61.25,6.03,301.25,31.4125,D,0,Hambantota
6.29175,80.98065,319.55,1.35,1.15,1/04/2007,2007-04,April,517.5,Terra,MODIS,67,6.03,295.8,14.05,D,0,Hambantota
6.1653,81.1074,322.25,1.05,1.05,1/05/2007,2007-05,May,785,Aqua,MODIS,37,6.03,301.9,9.8,D,0,Hambantota
6.42656,81.00228,325.2,1.12,1.06,1/07/2007,2007-07,July,740.6,Aqua,MODIS,73.6,6.03,294.5,16.2,D,0,Hambantota
6.371211111,81.06182,327.9555556,1.515555556,1.2,1/08/2007,2007-08,August,793.4888889,Aqua,MODIS,68.48888889,6.03,296.1311111,29.18444444,D,0,Hambantota
6.363236364,81.16754545,325.4727273,1.536363636,1.236363636,1/09/2007,2007-09,September,726.9090909,Aqua,MODIS,67.63636364,6.03,297.2727273,23.08181818,D,0,Hambantota
6.27425,80.940875,319.625,1,1,1/10/2007,2007-10,October,735.25,Terra,MODIS,63,6.03,298.9,8.175,D,0,Hambantota
6.294075,80.991025,325.425,1.075,1.05,1/02/2008,2008-02,February,810.5,Aqua,MODIS,63,6.03,302.75,15.5,D,0,Hambantota
6.4402,80.955,311.4,1.3,1.1,1/03/2008,2008-03,March,523,Terra,MODIS,37,6.03,295.8,6,D,0,Hambantota
6.42165,81.0988,316.05,1,1,1/06/2008,2008-06,June,809,Aqua,MODIS,69,6.03,291.85,6.7,D,0,Hambantota
6.368776923,80.99381154,320.0269231,1.503846154,1.203846154,1/07/2008,2008-07,July,840.5384615,Aqua,MODIS,61.76923077,6.03,295.4076923,21.08846154,D,0,Hambantota
6.353542675,81.05865223,330.1942675,1.486624204,1.203821656,1/08/2008,2008-08,August,778.6815287,Terra,MODIS,68.61146497,6.03,294.1605096,37.03121019,D,0,Hambantota
6.317073529,81.07951471,326.6735294,1.305882353,1.108823529,1/09/2008,2008-09,September,746.3823529,Aqua,MODIS,63.29411765,6.03,302.4176471,16.96764706,D,0,Hambantota
6.140025,80.944775,323.075,1,1,1/10/2008,2008-10,October,807,Aqua,MODIS,69,6.03,299.525,9.05,D,0,Hambantota
6.316371429,80.95492857,320.9,1.285714286,1.142857143,1/02/2009,2009-02,February,799,Aqua,MODIS,60.42857143,6.03,301.8714286,11.85714286,D,0,Hambantota
6.156,81.02653333,319.3666667,1.866666667,1.333333333,1/03/2009,2009-03,March,667.3333333,Aqua,MODIS,39,6.03,301.7666667,16.43333333,D,0,Hambantota
6.50115,81.07595,323.45,1.5,1.2,1/06/2009,2009-06,June,828,Aqua,MODIS,67,6.03,300.35,16.25,D,0,Hambantota
6.39422,81.11275111,338.6288889,1.388888889,1.155555556,1/07/2009,2009-07,July,801.4444444,Aqua,MODIS,74.93333333,6.03,296.4777778,66.87777778,D,0,Hambantota
6.369315476,81.08988214,337.7690476,1.511904762,1.170238095,1/08/2009,2009-08,August,799.5119048,Aqua,MODIS,73.01190476,6.03,296.0666667,62.30357143,D,0,Hambantota
6.354097222,81.05732222,331.3111111,1.166666667,1.069444444,1/09/2009,2009-09,September,786.3055556,Aqua,MODIS,69.69444444,6.03,303.9888889,21.12777778,D,0,Hambantota
6.2502125,81.1522125,325.2125,1.15,1.075,1/10/2009,2009-10,October,734,Aqua,MODIS,64.75,6.03,301.3,13.3125,D,0,Hambantota
6.14385,80.8984,316.7,1,1,1/01/2010,2010-01,January,807,Aqua,MODIS,66,6.03,296.9,7.7,D,0,Hambantota
6.289825,80.964,324.35,1.225,1.125,1/02/2010,2010-02,February,779.5,Aqua,MODIS,76,6.03,305.4,14.95,D,0,Hambantota
6.2256,81.13165,325.35,1.15,1.1,1/03/2010,2010-03,March,810,Aqua,MODIS,28,6.03,304.7,12.25,D,0,Hambantota
6.267910526,81.15361053,321.4263158,1.678947368,1.263157895,1/04/2010,2010-04,April,610.8947368,Terra,MODIS,55.47368421,6.03,297.6368421,18.98947368,D,0,Hambantota
6.5249,81.1389,318.7,1,1,1/05/2010,2010-05,May,813,Aqua,MODIS,71,6.03,293.6,10.9,D,0,Hambantota
6.2183,81.1582,316,1.2,1.1,1/06/2010,2010-06,June,818,Aqua,MODIS,65,6.03,286.3,12.1,D,0,Hambantota
6.29310625,81.13175625,323.5375,1.30625,1.11875,1/07/2010,2010-07,July,616.25,Terra,MODIS,67.75,6.03,300.50625,15.825,D,0,Hambantota
6.354040278,81.07982778,325.5777778,1.583333333,1.223611111,1/08/2010,2010-08,August,796,Aqua,MODIS,68.36111111,6.03,294.0305556,32.93611111,D,0,Hambantota
6.365122727,81.05602273,324.5113636,2.036363636,1.363636364,1/09/2010,2010-09,September,765.4318182,Aqua,MODIS,66.18181818,6.03,295.4272727,36.96590909,D,0,Hambantota
6.289166667,80.9883,312.3666667,1.166666667,1.066666667,1/10/2010,2010-10,October,1057,Aqua,MODIS,61,6.03,295.5666667,7.5,D,0,Hambantota
6.153925,80.999975,316.525,1.2,1.1,1/03/2011,2011-03,March,948.25,Terra,MODIS,48,6.03,299.875,10.35,D,0,Hambantota
6.2864,81.1292,315.3,1.4,1.2,1/04/2011,2011-04,April,523,Terra,MODIS,49,6.03,297.6,10.8,D,0,Hambantota
6.33425,81.201,320.25,1.1,1.05,1/05/2011,2011-05,May,814,Aqua,MODIS,67.5,6.03,300.1,9.55,D,0,Hambantota
6.396733333,80.95203333,321.9666667,1.3,1.166666667,1/06/2011,2011-06,June,773.6666667,Aqua,MODIS,71.33333333,6.03,301.6333333,13.56666667,D,0,Hambantota
6.341318182,81.13325455,320.0545455,1.290909091,1.136363636,1/07/2011,2011-07,July,772.8181818,Aqua,MODIS,60.81818182,6.03,291.1636364,14.38181818,D,0,Hambantota
6.374334118,81.06394235,330.5305882,1.857647059,1.303529412,1/08/2011,2011-08,August,758.0705882,Terra,MODIS,71.2,6.03,296.56,53.18352941,D,0,Hambantota
6.370713889,81.11266667,325.6333333,1.602777778,1.225,1/09/2011,2011-09,September,765.1388889,Aqua,MODIS,64.63888889,6.03,299.7527778,23.93888889,D,0,Hambantota
6.1771,80.98382222,319.2,1.144444444,1.066666667,1/10/2011,2011-10,October,734.7777778,Terra,MODIS,51,6.03,290.6222222,9.777777778,D,0,Hambantota
6.240666667,80.96193333,316.9833333,1.016666667,1.016666667,1/02/2012,2012-02,February,699.3333333,Terra,MODIS,64.66666667,6.03,295.6333333,8.766666667,D,0,Hambantota
6.266,81.07528889,319.8666667,1.177777778,1.066666667,1/03/2012,2012-03,March,629.4444444,Terra,MODIS,51.77777778,6.03,299.9444444,10.06666667,D,0,Hambantota
6.2279,81.2689,316.3,1.1,1.05,1/04/2012,2012-04,April,661.5,Aqua,MODIS,40,6.03,288.65,7.85,D,0,Hambantota
6.363126,81.069144,330.514,1.756,1.296,1/07/2012,2012-07,July,764.44,Aqua,MODIS,70.98,6.03,302.246,48.148,D,0,Hambantota
6.378571324,81.06988529,334.0419118,1.394117647,1.138970588,1/08/2012,2012-08,August,790.3235294,Aqua,MODIS,70.625,6.03,299.0580882,39.56176471,D,0,Hambantota
6.412261905,81.06832381,329.8809524,2.133333333,1.357142857,1/09/2012,2012-09,September,820.5714286,Aqua,MODIS,72.33333333,6.03,295.7714286,45.6,D,0,Hambantota
6.378016667,81.04153333,326.4,2.033333333,1.333333333,1/10/2012,2012-10,October,727,Aqua,MODIS,66.33333333,6.03,301.5166667,31.95,D,0,Hambantota
6.4508,81.0658,320.9,1,1,1/02/2013,2013-02,February,811,Aqua,MODIS,62,6.03,300.5,11.8,D,0,Hambantota
6.22218,81.18784,323.66,1.24,1.1,1/04/2013,2013-04,April,816.8,Aqua,MODIS,37.6,6.03,301.74,11.68,D,0,Hambantota
6.23605,81.1313,318.05,1,1,1/06/2013,2013-06,June,811,Aqua,MODIS,64,6.03,298.45,8.4,D,0,Hambantota
6.308157143,81.08077143,321.0285714,1.057142857,1.028571429,1/07/2013,2013-07,July,809.2857143,Aqua,MODIS,56.28571429,6.03,299.3285714,10.67142857,D,0,Hambantota
6.362593617,81.08167021,326.4670213,1.65212766,1.241489362,1/08/2013,2013-08,August,786.4255319,Aqua,MODIS,68.22340426,6.03,295.5414894,30.63191489,D,0,Hambantota
6.389783333,81.09652778,325.6444444,1.605555556,1.222222222,1/09/2013,2013-09,September,776.4444444,Aqua,MODIS,69.72222222,6.03,300.4222222,26.82777778,D,0,Hambantota
6.354116667,81.151025,324.2833333,1.466666667,1.175,1/10/2013,2013-10,October,860.6666667,Aqua,MODIS,53.33333333,6.03,303.7416667,18.10833333,D,0,Hambantota
6.299,80.9162,316.35,2.05,1.4,1/02/2014,2014-02,February,785.5,Aqua,MODIS,65.5,6.03,300.95,18.55,D,0,Hambantota
6.3574,81.09812,325.38,1.24,1.1,1/03/2014,2014-03,March,752.8,Aqua,MODIS,43.2,6.03,300.54,17.06,D,0,Hambantota
6.2289,81.2106,319.35,1.45,1.2,1/04/2014,2014-04,April,674,Terra,MODIS,72.5,6.03,292.3,12.15,D,0,Hambantota
6.2803,81.0293,322.325,1.15,1.1,1/06/2014,2014-06,June,653,Terra,MODIS,66.75,6.03,299.625,12.475,D,0,Hambantota
6.324317857,81.095675,335.7142857,1.228571429,1.103571429,1/07/2014,2014-07,July,920.7857143,Terra,MODIS,77.03571429,6.03,304.225,59.49642857,D,0,Hambantota
6.381409524,81.11690833,330.3238095,1.792857143,1.280952381,1/08/2014,2014-08,August,776.9880952,Aqua,MODIS,66.04761905,6.03,290.1214286,49.83571429,D,0,Hambantota
6.37992,81.01356,327.16,1.24,1.1,1/09/2014,2014-09,September,560.8,Terra,MODIS,73.2,6.03,301.28,16.68,D,0,Hambantota
6.2299,80.9663,317.9,1,1,1/11/2014,2014-11,November,811,Aqua,MODIS,57,6.03,297.3,8.2,D,0,Hambantota
6.1414,81.0754,316.4,1.2,1.1,1/01/2015,2015-01,January,459,Terra,MODIS,29,6.03,300.8,7.6,D,0,Hambantota
6.2412,80.9648,315.5,1.8,1.3,1/03/2015,2015-03,March,530,Terra,MODIS,54,6.03,298.9,12.7,D,0,Hambantota
6.2242,80.9618,321.2,1.4,1.2,1/04/2015,2015-04,April,753,Aqua,MODIS,56,6.03,300.1,15.4,D,0,Hambantota
6.2441,80.9733,317,1,1,1/06/2015,2015-06,June,812,Aqua,MODIS,61,6.03,293,6.9,D,0,Hambantota
6.374545,81.1381975,340.15,1.53,1.215,1/08/2015,2015-08,August,760.775,Aqua,MODIS,77.95,6.03,293.4025,92.0075,D,0,Hambantota
6.3747,81.09043333,320.55,1.966666667,1.333333333,1/09/2015,2015-09,September,763.8333333,Aqua,MODIS,57.66666667,6.03,291.7,22.41666667,D,0,Hambantota
6.341225,81.213425,319.575,1,1,1/10/2015,2015-10,October,805,Aqua,MODIS,63.5,6.03,298.475,8.375,D,0,Hambantota
6.4696,81.0262,316.5,1.1,1.1,1/01/2016,2016-01,January,518,Terra,MODIS,64,6.03,298.1,9.8,D,0,Hambantota
6.5183,81.00425,324.85,1,1,1/02/2016,2016-02,February,808,Aqua,MODIS,66.5,6.03,302.7,13.4,D,0,Hambantota
6.275316667,81.15510556,325.5555556,1.361111111,1.138888889,1/03/2016,2016-03,March,695.7777778,Aqua,MODIS,62.61111111,6.03,303.6055556,19.83888889,D,0,Hambantota
6.179942857,81.10607143,324.4714286,1.285714286,1.114285714,1/04/2016,2016-04,April,653.7142857,Terra,MODIS,53.57142857,6.03,299.4571429,13.2,D,0,Hambantota
6.4371,80.9515,313.8,1.1,1.1,1/05/2016,2016-05,May,518,Terra,MODIS,27,6.03,295.4,5.8,D,0,Hambantota
6.291333333,80.863,324.7166667,1.166666667,1.1,1/07/2016,2016-07,July,643.8333333,Terra,MODIS,69.83333333,6.03,300.9166667,16.76666667,D,0,Hambantota
6.378639394,81.0903197,337.5833333,1.3,1.132575758,1/08/2016,2016-08,August,772.0606061,Aqua,MODIS,75.66666667,6.03,301.794697,55.35681818,D,0,Hambantota
6.324464706,81.00758824,321.2,1.317647059,1.117647059,1/09/2016,2016-09,September,881.1176471,Aqua,MODIS,63.11764706,6.03,297.8058824,13.10588235,D,0.117647059,Hambantota
6.337194118,80.96243529,340.4411765,1.123529412,1.047058824,1/10/2016,2016-10,October,737.9411765,Terra,MODIS,74.17647059,6.03,306.6823529,76.58235294,D,0,Hambantota
6.23195,81.1986,326.625,1,1,1/11/2016,2016-11,November,736,Terra,MODIS,49.25,6.03,297.65,12.975,D,0,Hambantota
6.2892,81.0698,308.4,1.4,1.2,1/12/2016,2016-12,December,752,Aqua,MODIS,47,6.03,282.5,7.4,D,0,Hambantota
6.3737,80.99415,318.5,1.2,1.1,1/01/2017,2017-01,January,781.5,Aqua,MODIS,67,6.03,303.4,11.05,D,0,Hambantota
6.373575,80.8762,322.425,1.725,1.25,1/02/2017,2017-02,February,660.25,Aqua,MODIS,61.75,6.03,299.625,26.475,D,0,Hambantota
6.27022,81.02336,316.56,1.74,1.28,1/03/2017,2017-03,March,673,Aqua,MODIS,34.8,6.03,296.98,17.66,D,0,Hambantota
6.300166667,80.90658333,316.3166667,2.45,1.466666667,1/04/2017,2017-04,April,900.1666667,Aqua,MODIS,62.5,6.03,299.1666667,25.66666667,D,0,Hambantota
6.42775,81.31275,323.15,1,1,1/06/2017,2017-06,June,811,Aqua,MODIS,72.5,6.03,304.45,9.1,D,0,Hambantota
6.34665,81.08655,322.91,1.64,1.22,1/07/2017,2017-07,July,791,Aqua,MODIS,70.3,6.03,298.72,18.25,D,0,Hambantota
6.331189189,81.11892162,331.3216216,1.416216216,1.178378378,1/08/2017,2017-08,August,814.2432432,Aqua,MODIS,65.48648649,6.03,295.2567568,45.82702703,D,0,Hambantota
6.40936,80.99756,317.44,1.66,1.24,1/09/2017,2017-09,September,1285.4,Aqua,MODIS,59,6.03,295.82,30.26,D,0,Hambantota
6.41531,81.12708,324.79,1.66,1.25,1/10/2017,2017-10,October,742.8,Aqua,MODIS,67.5,6.03,296.88,24.64,D,0,Hambantota
6.1989,80.9584,313.6,2.4,1.5,1/11/2017,2017-11,November,740,Aqua,MODIS,32,6.03,293.2,29.7,D,0,Hambantota
6.2161,81.1439,317.1,1,1,1/05/2018,2018-05,May,811,Aqua,MODIS,63,6.03,291.3,8.2,D,0,Hambantota
6.3932,81.3843,319.5,1.2,1.1,1/06/2018,2018-06,June,818,Aqua,MODIS,68,6.03,298.2,12.2,D,0,Hambantota
6.28956,80.97028,314.26,1.22,1.12,1/07/2018,2018-07,July,1016.6,Terra,MODIS,38.4,6.03,295.44,9.04,D,0,Hambantota
6.363239286,81.0569,332.0303571,1.45,1.171428571,1/08/2018,2018-08,August,769.8928571,Terra,MODIS,70.28571429,6.03,290.9589286,54.34642857,D,0,Hambantota
6.350395,81.02519,326.845,1.23,1.1,1/09/2018,2018-09,September,757.5,Terra,MODIS,60.1,6.03,300.6,17.415,D,0,Hambantota
6.2674,81.0937,315.7,1.1,1.1,1/12/2018,2018-12,December,759,Aqua,MODIS,51,6.03,298,9.3,D,0,Hambantota
6.353125,80.96455,314.525,1.675,1.225,1/01/2019,2019-01,January,670.5,Terra,MODIS,53.25,6.03,299.575,14.775,D,0,Hambantota
6.265075,81.078875,318.85,1.35,1.15,1/02/2019,2019-02,February,727.5,Terra,MODIS,64.25,6.03,299.4,10.525,D,0,Hambantota
6.385216667,81.15581667,324.8,1.2,1.1,1/03/2019,2019-03,March,720.3333333,Aqua,MODIS,69.5,6.03,306.1833333,16.4,D,0,Hambantota
6.147166667,81.00426667,315.8,1,1,1/04/2019,2019-04,April,891.6666667,Terra,MODIS,63.66666667,6.03,294.5,6.933333333,N,0,Hambantota
6.462842857,81.04274286,319.6857143,1.428571429,1.2,1/05/2019,2019-05,May,684.8571429,Aqua,MODIS,69.57142857,6.03,295.7714286,19.08571429,D,0,Hambantota
6.4781,80.9074,322.8,1,1,1/06/2019,2019-06,June,505,Terra,MODIS,76,6.03,284.8,14.9,D,0,Hambantota
6.225166667,80.91653333,317.7,1.166666667,1.1,1/07/2019,2019-07,July,778.3333333,Aqua,MODIS,55,6.03,292.6333333,9.833333333,D,0,Hambantota
6.38772,81.04472,323.14,2.02,1.38,1/08/2019,2019-08,August,773.2,Aqua,MODIS,63.8,6.03,292.7,34.22,D,0,Hambantota
6.4434,81.0111,323.5,1,1,1/09/2019,2019-09,September,811,Aqua,MODIS,60.5,6.03,305.25,8.5,D,0,Hambantota
6.4094,80.8466,331,1.2,1.1,1/10/2019,2019-10,October,817,Aqua,MODIS,84,6.03,294,28,D,0,Hambantota
6.35995,80.76705,312.15,2.5,1.5,1/11/2019,2019-11,November,740,Aqua,MODIS,50,6.03,292.15,24.7,D,0,Hambantota
6.2334,80.8659,319.9,1,1,1/12/2019,2019-12,December,811,Aqua,MODIS,74,6.03,297.1,12.4,D,0,Hambantota
6.44885,80.9828,318.05,1.25,1.15,1/01/2020,2020-01,January,791,Aqua,MODIS,64.5,6.03,302.75,12.6,D,0,Hambantota
6.275146154,81.0387,321.2461538,1.361538462,1.146153846,1/03/2020,2020-03,March,792.1538462,Aqua,MODIS,55.92307692,6.03,300.3923077,15,D,0,Hambantota
6.218116667,80.98473333,328.3333333,1.566666667,1.2,1/04/2020,2020-04,April,746,Terra,MODIS,76.66666667,6.03,301.4,32,D,0,Hambantota
