"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"South Asia","SAS","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.533944162268","74.6555206565747","76.5293917103416","78.0726279598214","76.436979486335","79.9717656363883","81.462115689155","81.1740476716732","80.2475298287567","81.714059678144","82.8516197550874","82.9280106269367","84.1855996558989","83.280742716673","82.5321479591484","80.5095937322089","79.1947504278436","79.1902732916842","80.8898320705901","81.6232750784829","80.2047120701506","78.9573092675113","80.7480191577742","79.1987219476801","80.5601519318533","81.655090530788","81.2121791940991","80.5617219944045","79.8031207591271","77.7078075028906","76.2247404693319","75.7200690051299","75.9118413193139","","",
"Saudi Arabia","SAU","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9983338262431","99.9980006557849","99.9982718933827","99.9914209539899","99.9875414543276","99.9872321882087","99.9875334361373","99.9826058539208","99.9832948686977","99.9171956941761","99.7675414914355","99.7553103765529","99.3961880340656","","",
"Sudan","SDN","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.7656765676568","37.5075255869958","33.3537331701346","35.2906287069988","39.6663078579117","47.8540772532189","47.9398933591857","50.9767441860465","46.9481180061038","50.0619067271977","53.9509536784741","55.3521126760563","58.3899127061106","65.324985092427","68.0703778482838","67.0412963930998","69.6969696969697","71.1013742282414","73.4289865601162","50.2696040671699","17.2956394185891","23.5127143701952","29.8537515896566","19.146246596655","21.6508438818565","35.4640913619989","44.2026474461155","39.8597349118518","40.5905875115349","36.5286584607733","35.4768743771616","37.6587143426522","28.629300441381","","",
"Senegal","SEN","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.3439153439153","95.4592363261094","95.722433460076","95.6605593056895","95.7943925233645","95.9363957597173","96.0931005818786","96.281951975213","96.3810930576071","96.4234620886981","90.0249376558604","","89.2367906066536","90.6424581005587","90.9893992932862","92.3349056603774","96.6379663796638","96.8373493975904","96.764917325665","96.5010496850945","94.6033810143043","94.1923198984449","95.1304347826087","96.4335860713283","97.4055997945029","97.3018549747049","97.3973524792461","95.0782490360626","90.776802910336","90.5189441551446","86.9055823569952","82.9153605015674","85.0443767386409","86.0268082953971","",
"Singapore","SGP","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9181621484027","97.1041900596891","97.2275659160348","97.4158844003797","97.649767374934","97.7971587843913","97.9668049792531","98.1783032195702","98.273127753304","98.340108401084","98.4525501342176","97.141043851431","97.270943918763","97.1980074719801","97.397517046535","97.498233585429","97.5812585568683","97.6320715727032","97.4854978666283","97.4487722066805","97.4582848273186","97.3617872044506","97.3092164131407","97.1357695274228","97.0556669299151","96.9139230464102","96.9270661996633","96.8869293021835","96.8467197230532","96.6145881143403","96.6178508558373","96.1073754058514","95.2146768511737","94.9959365760033","",
"Solomon Islands","SLB","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6269256530476","98.5793485793486","98.3932117710778","98.3932117710778","98.4321965411346","98.5915492957747","97.8951829354429","96.7002165881004","96.1419943300875","95.8192363460609","96.8235566890795","95.1175201544226","95.1410125722052","94.7208596122401","93.6292370542122","93.1087122451205","92.4508682541333","92.1837469975981","93.5740213872265","93.3530986993114","94.07917383821","93.4448419220729","","","",
"Sierra Leone","SLE","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.2173913043478","66.6666666666667","83.3333333333333","83.3333333333333","82.4742268041237","75.9397544614606","79.7266514806378","81.1244979919679","93.9096531325625","64.9450626355938","12.6003633593155","12.9028590916842","26.1194029850746","38.0094731302263","17.4485151638051","25.2722084553578","25.7502263614021","24.7639684259403","24.7241709676422","24.7226428505207","24.7226428505207","24.7180596323189","","","",
"El Salvador","SLV","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.80793507664563","26.295167609926","24.1393786733837","31.800215594682","41.0549729901493","42.1752265861027","31.49792776791","46.5978806469604","46.5695364238411","35.8034744842562","41.9307077287533","45.6042563972637","48.4273709483793","42.7441229656419","45.3576188360729","41.7582417582418","42.6171529619806","43.805918788713","37.4832439678284","43.6982044198895","34.9598930481283","37.0705244122966","39.7627064293731","39.5567602040816","39.8474737845567","41.6900478626836","41.1871095034528","25.2299368800721","22.2119303445721","28.903162055336","15.4588607594937","15.5397951142632","22.0793285501557","","",
"San Marino","SMR","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia, Fed. Rep.","SOM","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","98.8803257234259","98.9119683481701","98.8672636366204","98.5415845486795","96.6316951960243","95.3730448525805","95.3029271613342","95.3029271613342","91.7777897748745","88.7867551052384","","","",
"Serbia","SRB","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.1714874993712","73.2893501616773","71.8798239094391","71.2542703757931","69.6387687611295","67.6410770118083","63.0093474906979","68.7982390147399","69.1438878867767","62.2805630238811","68.1713212427256","68.1040177767101","69.0543903306079","73.672508878815","70.4903677758319","67.0121182211987","69.9432581343713","72.5389876880985","72.9532320205479","70.9200981159647","67.007847151143","76.0544041450777","73.0427457267861","72.728640569752","65.8015267175573","71.7452608491305","70.5251385287987","73.29194223242","68.8363393453574","70.0664893617021","71.1850563810728","65.123577873676","70.4308645451985","63.8718864766283","",
"Sub-Saharan Africa (excluding high income)","SSA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.8155690301777","75.0825500560353","76.1938475086986","78.154362556554","77.8016227180527","77.2366214990518","77.6562320749899","77.6751130480022","76.316960121687","75.7072614298973","74.8122024049551","74.7932408346557","74.6627048408108","75.5793753941932","74.9933190416804","75.5419405603344","76.1754725615583","76.7939884499747","75.3507054247274","73.9211593839627","73.7032148321828","73.6881160556037","73.7202961910596","73.0980687882519","72.1719268137139","72.6203563550881","72.5615057578232","70.7387765024704","69.5836447568476","68.3110787301645","67.0558638140856","65.5105104526931","64.9853640842219","10.2731638195702","",
"South Sudan","SSD","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5505617977528","99.5762711864407","99.5824634655532","99.6539792387543","99.601593625498","99.4464944649446","98.3546617915905","98.0251346499102","98.0286738351254","96.9911504424779","93.3085501858736","","",
"Sub-Saharan Africa","SSF","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.474177380693","74.7490367282078","75.8264737834229","77.7545211681384","77.3854511576884","76.8149316180603","77.232494316217","77.2479424050566","75.8841801562762","75.2755960976297","74.4185694167753","74.3246764515731","74.2191824132295","75.0871740882457","74.4834794257448","74.9701711892375","75.5350675940522","76.1546608351082","74.7548967331963","73.284861665135","72.8286387375562","72.6037364636223","72.4276004510336","71.6590681012998","70.6714369786736","70.9970004370197","70.6691072906196","68.7771072216522","67.5354066776703","66.2513491029494","64.9073103518954","63.5259495360271","62.6934329439243","10.2731638195702","",
"Small states","SST","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.3097213789381","82.1673574389024","80.9916430383525","78.4676028578468","79.1027014161609","78.2332404973914","78.6626709121558","78.1859971711457","76.0249646563912","74.1126581855822","70.5683906887752","70.3817240909067","70.1227019209031","72.3257986650517","72.2638809147508","70.9008226640278","67.8082643364083","65.3516446203514","58.8736003553894","55.8879415910457","57.9242263107802","59.2051332733372","58.3361203560162","57.6560914414441","58.3784296734662","55.7926188285686","56.0110829813999","56.5331496835366","55.2853216806953","52.4943471512923","48.5613037394575","49.0725830716775","53.7033385909569","9.9320882852292","",
"Sao Tome and Principe","STP","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.3723339427179","84.1385886840432","83.5322195704057","22.6774379688402","16.554869868527","10.2533172496984","8.80224141956572","15.5555555555556","15.1252218497338","14.8405560098119","8.37266212200664","8.92458723784025","8.31381733021077","8.32508833922262","90.5882352941177","93.4643734643735","94.3905882352941","95.0715131638881","94.4354348266775","94.2986091922262","94.1571586308428","93.9438267992978","","","",
"Suriname","SUR","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6040955631399","13.3603238866397","20.6231454005935","27.3890142964635","34.3994314143568","47.2990777338603","33.116036505867","25.8520900321543","22.0545560069646","23.2183908045977","29.8143851508121","46.6427473090723","57.7586206896552","57.9949874686717","71.8951014349332","76.3520157325467","60.020191822312","50.2656748140276","46.2845010615711","52.0874751491054","51.3793103448276","51.3801452784504","55.3742802303263","38.2823871906841","",
"Slovak Republic","SVK","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.3173121077606","45.1125388936033","43.3614085580057","37.1859913264054","33.0896079651525","37.7642488981848","38.7344720496894","39.1091647926776","38.6409035033804","36.9028760516774","30.9936452917389","30.1004805591962","27.1779689764702","30.4926550772981","30.3366375502993","28.3102845334605","26.612133172067","26.9104647847163","25.6784752434224","26.2741349646339","24.7182137985498","27.1286990508096","25.3453809656712","22.0172031076582","19.2584212255027","19.7747463108204","19.4428022465268","20.3547479991348","21.8753475955656","21.9174228036857","21.4300575629378","23.2742537313433","17.4193307996125","14.6239507741698","",
"Slovenia","SVN","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1513982642237","32.8311362209667","40.100453661698","41.4783191026285","37.8984102365258","37.8068613025633","36.2793903653213","38.4411050394657","38.14831002331","36.1483939074046","36.3990017615972","36.9210562698742","38.745033566242","40","36.6184270840155","37.3883707084739","38.7628183923255","39.6463471382038","35.4594792365388","35.0728525269768","35.5474452554745","36.1915436826702","36.1250556014488","33.4844438924424","23.9433388771004","31.8278145695364","32.9757575757576","32.5309322552983","31.3487688349871","31.2069072613206","28.8132635253054","27.8785588309398","26.9903055229142","23.0003778813453","",
"Sweden","SWE","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.24210655637004","3.4186816467204","4.06650052913665","4.74309384687131","5.65384857360559","5.21196351895168","8.72730374941349","4.8127625645733","4.31150090347602","4.33811184295493","3.11910564068674","3.66359974507632","4.8931747708454","6.57648943789363","3.43552702684891","2.45526556632057","2.9578289730574","2.4214018076577","2.47337341206894","2.83614290415768","4.93173923580257","2.92410491672484","1.76031604036959","1.75822310434431","1.17855306742677","1.19546979865772","1.32811999230819","1.08980213089802","1.27845777233782","0.99976846217325","0.547508743659702","0.800358560635165","0.708597300746713","0.608695128632754","",
"Eswatini","SWZ","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0902255639098","28.2467532467532","25.1700680272109","14.453125","13.7795275590551","7.85123966942149","7.05394190871369","9.2436974789916","9.16666666666667","7.58928571428571","31.9148936170213","30.2083333333333","37.1287128712871","32.258064516129","31.7972350230415","27.6859504132231","26.2357414448669","28.3464566929134","21.4076246334311","9.01126408010012","3.55450236966825","2.7972027972028","4.4","3.50877192982456","4.32098765432099","4.7244094488189","7.38636363636364","4.18604651162791","3.68098159509202","7.81893004115226","3.18352059925094","2.88808664259928","2.70700636942675","","",
"Sint Maarten (Dutch part)","SXM","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","","","",
"Seychelles","SYC","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","97.9776828764293","97.7495081260275","97.7656589188331","97.7402508663185","97.711886396339","97.2611048898843","97.6988984088127","97.0356667493853","95.4859625818943","","","",
"Syrian Arab Republic","SYR","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5050383257256","77.9620658510551","78.984238178634","79.458775122646","83.1906204716111","84.8977135980746","86.0967231884848","86.6748667486675","87.239472564866","88.080108681362","87.1872149740255","87.2342018568434","91.2504908435369","90.6612941455321","86.9844436823893","87.6198654644339","89.4187699487702","90.9994306712903","93.0063622845721","95.6913272374619","94.4153577661431","92.8253482027473","90.8737264587836","88.066351087951","90.339360911568","97.9219080205293","95.1233595800525","96.5067320594087","96.6008968609866","96.5919282511211","96.3047619047619","96.2493079904041","95.7280295099945","","",
"Turks and Caicos Islands","TCA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.978265594436","99.9795960008162","99.8977156495056","99.7322364080872","99.4377940107852","99.4268335477834","98.5166317051244","","","",
"Chad","TCD","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","","","","","","","","","","","","","","","","","","","","98.1382978723404","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.8562669217978","80.7444619426356","81.5936311926029","81.3211296265045","80.2650895221505","79.6412536646433","81.1026737389446","81.8538520901583","81.3426435356952","82.0401675686459","81.689806048531","79.8478502854988","80.9889762394777","82.6979563443489","81.8377381315398","82.132413527485","82.6477195053967","82.9773519621996","80.6530818086322","80.6169511318889","79.7846028323545","81.0199735247605","78.037608414408","77.6152352217122","75.7113292262682","73.9275350801801","72.2845439911329","71.5150336615413","70.2519460607092","69.1212754114319","67.6431931765932","66.9282789205878","65.5733267943767","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7759920472167","74.5828023803384","73.2375323110204","70.767141280199","69.9742876099094","69.2168766850293","68.2883699703354","67.9059510536463","67.4307732132515","66.9980745474327","67.823093456527","67.7120278726541","67.4253367167675","68.3828283916856","66.8699609115394","67.0882610483436","68.1971473039364","69.390825347169","70.312206020117","68.0633311088042","67.3245674902235","68.9926406658076","68.6737499732538","67.4811066214798","67.6524615969275","65.9593124532412","65.4380323230098","65.7158431830077","65.1185244958474","63.1806475163271","61.6135339295731","62.6000685576965","62.4623521792423","62.5818446038376","",
"Togo","TGO","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.873417721519","31.8021201413428","23.3532934131737","20.4152249134948","40.080971659919","17.4757281553398","20.1680672268908","35.4166666666667","42.8571428571429","51.8691588785047","71.8114285714286","87.7049180327869","60.7843137254902","37.5","87.0967741935484","92.5925925925926","81.1711711711712","80.6122448979592","30.0894308943089","38.1447368421053","98.6480446927374","55.3488372093023","46.927374301676","75.1592356687898","41.8269230769231","80.1324503311258","53.7777777777778","84.2553191489362","65.5405405405405","78.4280936454849","86.4909390444811","77.6699029126214","79.1463414634146","","",
"Thailand","THA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.7359652299891","90.8598186709176","92.5759220988476","94.1599507940764","93.656658752125","91.2578200117378","90.6068431245965","91.897110248214","93.8835339581575","94.9033196725863","93.1598195400981","93.3362624487405","92.4953904580188","92.6921005616201","94.0673045566982","94.3440471417657","92.8017471277623","92.751968476528","93.3074980996851","93.0875016853175","94.0876196209755","91.917394655704","91.6632411258342","91.8543853909526","91.6710738168271","91.9913197418765","86.3678609226339","85.6224034124992","83.1702359266006","82.1272318476392","83.3487287515067","82.547638983327","81.3851419587635","80.4357802843331","",
"Tajikistan","TJK","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.07086961313788","6.72808963203094","5.31446914754488","3.51163970463897","1.71357908373572","1.54468802698145","1.57349621564201","2.08496965369511","1.89294133962002","2.34221687662214","1.55822278374395","1.22375191211236","0.901842896353418","1.04791325943425","0.921714874780183","0.719719133996489","1.38175376439327","4.45867154452955","4.00693627299189","2.40119128870137","0.413751140857925","0.492671511269861","0.730529044420879","0.25708442886357","1.74331683168317","2.31814473837548","5.02402506963788","7.81428729159766","9.64963022996657","8.5222121486854","9.87562189054726","9.9570442588928","7.29142431715602","","",
"Turkmenistan","TKM","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.978437432617","99.978877701894","99.977241693218","99.9762564305501","99.9714149595045","99.9693846310848","99.9702911467617","99.9684077506319","99.9681291830447","99.9661323097765","99.9695276790249","99.9717247879359","99.9719626168224","99.9722222222222","99.9748322147651","99.9765990639626","99.978021978022","99.9798387096774","99.9800531914894","99.9812265331664","99.9819927971188","99.9825783972125","99.9830985915493","99.9841017488076","99.9852941176471","99.9866867844147","99.9873348250095","99.9874455975896","99.9881717462445","99.9822222222222","99.9883549413865","99.9788732394366","99.9815950920245","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3009090505358","29.5328304130213","29.5868945647459","28.1820758560825","29.3762268601754","28.9434171908036","29.5728245601112","30.2116614615491","33.0481870977868","34.1332288607662","34.4373394888969","36.6126217102816","36.2294182296304","37.4608872570677","37.7089222156546","37.0134914483538","36.6089480276468","37.4948701152097","38.1525665347377","37.4896568032968","39.1337191171274","38.5360318944391","41.3881057776405","43.1157303066049","44.2805729670178","44.9870728337089","42.956330806143","41.4069696659776","40.1754254109753","39.8702702925122","37.2994136842976","40.5340181999303","33.1928917341412","30.7914859926238","",
"Timor-Leste","TLS","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","99.9896200954951","99.9897467445914","99.9800677695834","99.9765625","98.9721847497912","99.1040103632536","99.1049591507519","98.852722836526","98.4484542006666","99.1645203844463","99.3014608233732","99.3745454545455","99.4692385535202","99.5845649916114","99.6060456835486","99.6554123455154","99.6267236849258","99.6285529715762","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.809846969731","82.2644934516699","81.9359351067488","83.4315172076285","83.8556029945225","84.5304212990245","85.6139095814995","86.1083078111151","86.7464275491556","88.5164615152602","89.663264747893","89.0371928387891","89.0952766707161","87.6900936017681","88.4136497864554","86.301233680237","86.7069463244046","87.4016718841223","90.872418674345","90.7337333490142","90.0244005033841","90.2407563470992","90.094799932318","89.0801273421988","89.7818486197787","90.1284525330173","89.4777564500927","90.1488783983169","89.7057359815007","86.87249678523","88.1266014731636","88.5875664447459","87.6296170940475","","",
"Tonga","TON","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8056365403304","99.798285426122","99.7417840375587","99.7615951452102","99.7709287796751","99.7838475142464","99.7185212985551","99.7258270882837","99.7253753203955","99.6911793090137","99.6913580246914","99.6977710615791","97.7748444276824","94.6737928492444","93.2188065099458","92.1075305876271","91.5605846298916","90.6738868832732","89.1247455655714","87.2932745314223","85.7858399891702","85.7993772844186","","","",
"South Asia (IDA & IBRD)","TSA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.533944162268","74.6555206565747","76.5293917103416","78.0726279598214","76.436979486335","79.9717656363883","81.462115689155","81.1740476716732","80.2475298287567","81.714059678144","82.8516197550874","82.9280106269367","84.1855996558989","83.280742716673","82.5321479591484","80.5095937322089","79.1947504278436","79.1902732916842","80.8898320705901","81.6232750784829","80.2047120701506","78.9573092675113","80.7480191577742","79.1987219476801","80.5601519318533","81.655090530788","81.2121791940991","80.5617219944045","79.8031207591271","77.7078075028906","76.2247404693319","75.7200690051299","75.9118413193139","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.474177380693","74.7490367282078","75.8264737834229","77.7545211681384","77.3854511576884","76.8149316180603","77.232494316217","77.2479424050566","75.8841801562762","75.2755960976297","74.4185694167753","74.3246764515731","74.2191824132295","75.0871740882457","74.4834794257448","74.9701711892375","75.5350675940522","76.1546608351082","74.7548967331963","73.284861665135","72.8286387375562","72.6037364636223","72.4276004510336","71.6590681012998","70.6714369786736","70.9970004370197","70.6691072906196","68.7771072216522","67.5354066776703","66.2513491029494","64.9073103518954","63.5259495360271","62.6934329439243","10.2731638195702","",
"Trinidad and Tobago","TTO","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1333519709254","99.3279569892473","99.2454728370221","99.2664396122609","99.2135659867289","99.233805433016","99.625633120458","99.6391339214114","99.6517701683111","99.6569468267582","99.633632533431","99.4684620836286","99.5216158752658","99.7980425664129","99.6111975116641","99.659960328705","99.5955933621531","99.7133923918708","99.7024964428923","99.7067448680352","99.9528579846788","99.9544003647971","99.934296977661","99.9368753287743","99.9363192528126","99.9373040752351","99.9362989701667","99.9249168722514","99.9132791327913","99.9238136700044","99.9132791327913","99.9244142101285","99.9262614558095","","",
"Tunisia","TUN","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.208397866116","98.1757877280265","98.9520727384805","99.0339622641509","99.4324631101021","99.4914591211371","99.1547874353475","99.4813155723211","99.2074848651624","99.0997299189757","99.1789354473386","99.315308988764","99.206148129381","98.237378210806","98.3417085427136","98.5230234578627","99.0046703927724","99.3303733896208","99.5195989695746","98.8460529766588","95.9381871487906","97.8540252182347","97.1040974529347","96.3327710974482","95.7130951140744","96.1057447890188","95.9793918577634","96.2674203294026","95.9990439770555","95.5619151449078","96.012542706042","95.9250799451804","95.934086453179","","",
"Turkiye","TUR","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6336652590237","62.1518441058328","60.3739122687179","53.8193691740733","60.7819103433307","58.4344962723341","57.0586747064156","61.0894903965304","61.665255534939","70.0171762281003","75.0180112390131","80.1246689753514","73.7171561051005","74.6793663439583","69.2504213725464","75.4031959297587","74.6918587172928","80.9060441224068","82.613472568013","80.3764655154713","73.5630279156093","74.618231593815","72.7156194675485","71.0548231551421","78.9735000773923","67.8455056287077","66.8442611002595","70.3599673032222","67.604436993317","56.1104584777079","57.7317469995403","64.1853114366207","57.6075205783561","57.2909997946538","",
"Tuvalu","TUV","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7732426303855","99.7863247863248","99.7983870967742","99.802371541502","99.8043052837573","99.8073217726397","99.8102466793169","99.8130841121495","98.7108655616943","98.1851179673321","98.4732824427481","98.4871406959153","98.3686786296901","96.7479674796748","97.0858895705521","88.5386819484241","76.3723150357995","76.7332549941246","80.7474518686297","80.7692307692308","84.1614906832298","84.1614906832298","","","",
"Tanzania","TZA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.85257985257985","5.26893523600439","9.1409691629956","11.151832460733","15.8338012352611","20.010395010395","13.7216189536032","24.4919228764982","3.34883720930233","6.28521889900303","13.4638433879345","5.14184397163121","3.69853454291696","4.06654343807763","39.2139479905437","49.2516629711752","57.3915525114155","39.1222274657857","39.0952059419311","43.6848686952897","47.9127491538172","60","67.64394206994","70.0217354957365","57.3048060035127","66.4270419088406","63.9101057579318","65.3639195695271","68.1513868014756","66.8381785438642","58.5907582333418","63.1098265895954","69.6103896103896","","",
"Uganda","UGA","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.636132315521628","0.587544065804935","0.547045951859956","0.578592092574735","0.464684014869888","0.446428571428571","0.417014178482068","0.387296669248644","0.459418070444104","0.424929178470255","0.378071833648393","0.378787878787879","0.350262697022767","0.332778702163062","0.103092783505155","3.4729315628192","23.6363636363636","27.0906359539309","26.3877028181042","36.844262295082","41.0526315789474","39.1982182628062","10.9289617486339","1.19277885235332","3.88023220287198","3.25542570951586","2.95966474594028","2.85340314136126","7.2093023255814","3.04490690032859","2.59372275501308","2.40758293838863","2.61471861471861","","",
"Ukraine","UKR","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.9197383171315","68.7612807383299","67.5911992523483","62.3846267605021","59.9969446388267","58.4198373346803","51.6848283475239","49.7393287715868","47.2538218513847","49.7048570764583","48.2067135232874","48.9015563212543","49.4623965372351","49.6412730095365","45.684955946532","45.5542715863589","46.5852384670676","47.4514779542525","47.2121545699064","45.2582954630542","45.6950240430445","47.9615076841004","48.7695974416476","49.0726783518626","45.62953319695","40.8780440121699","44.1500124564783","37.1461531066748","38.0409552470391","37.4942422846614","36.7219875073278","32.3435540864015","29.9962598179778","32.7380047144704","",
